gene_ID,Log2FC,padj
RAB11B,-0.216434257,0.031347661
RALBP1,-0.218580306,0.033267074
DCTN4,-0.229108348,0.04114313
AHCYL1,-0.232697102,0.040382761
BRD2,-0.237590081,0.030509425
RSRC2,-0.241806941,0.044664935
CAND2,-0.245314522,0.039587356
PCIF1,-0.248772878,0.019964655
HERPUD2,-0.253163125,0.008523791
SAFB2,-0.266013994,0.010908702
AZIN1,-0.267962749,0.02200511
SEC22B,-0.269919922,0.04309835
DYNLRB1,-0.270565543,0.031183149
PCYT2,-0.27374309,0.038162306
HSBP1,-0.27753271,0.009367625
GNAS,-0.279775936,0.009189117
TRIAP1,-0.280071718,0.04194199
MORF4L1,-0.282857495,0.027695102
CEPT1,-0.283719519,0.033268283
TTL,-0.284829666,0.037640923
AP3M1,-0.285050774,0.004068397
ICMT,-0.286554979,0.041793059
SELENOT,-0.28661511,0.014621824
CDC42EP1,-0.286806405,0.031510191
CHERP,-0.28761625,0.009306407
EMC2,-0.29003098,0.039980241
RNF19AL,-0.293239407,0.043014697
LOC419074,-0.293700574,0.038865365
GTF2B,-0.294388274,0.029186793
MXD4,-0.29757362,0.014791425
PGRMC2,-0.297634365,0.043336015
RASAL3_1,-0.300306947,0.005673206
SMG6,-0.30120832,0.037372902
LNPK,-0.301410397,0.037163819
LOC101749138,-0.303875991,0.044085905
ZDHHC3,-0.305399353,0.018877147
RNF25,-0.305604683,0.02191534
RPRD1B,-0.305668044,0.006248303
43897,-0.305965076,0.03461424
RFC1,-0.306114369,0.024299839
FNBP4,-0.307246805,0.003614872
DYNC1H1,-0.309021195,0.002920839
TMEM87A,-0.309744876,0.028158132
DNAJB14,-0.309797791,0.023026217
COPB2,-0.31054938,0.010286668
NUBP1,-0.310826539,0.035133314
TERF2IP,-0.311198098,0.020726065
SLU7,-0.311257147,0.049020011
WBP2NL,-0.311769451,0.00936862
RNF14,-0.311878078,0.007629649
RHOT1,-0.312304821,0.015964389
R3HDM2,-0.313607505,0.044286491
SUMF1,-0.317589075,0.047253779
SDF2L1,-0.318059637,0.021832679
CTDSPL,-0.318832479,0.048815643
TP53BP1,-0.318974152,0.038859083
EIF2AK4,-0.319554367,0.023015934
CALM2,-0.319857928,9.61E-05
PAIP1,-0.320056897,0.024996517
PTEN,-0.321353202,0.013282284
CHMP1B,-0.32321382,0.024503539
TM9SF2L,-0.323827151,0.004037821
TMEM14A,-0.324432809,0.010607168
CSNK2A2,-0.324553571,0.011470967
LEPROT,-0.326425395,0.03972578
TTC36,-0.326928557,0.032454938
PCMT1,-0.327292997,0.00211727
LPCAT3,-0.327555893,0.022147332
PPM1D,-0.327932611,0.009547167
SACM1L,-0.328444038,0.035252896
SEC13,-0.329785344,0.019657991
KIF16B,-0.33075663,0.046549352
GPS1,-0.331006716,0.012455724
SP3,-0.331985158,0.049426351
EGLN1,-0.332487222,0.032632939
SP2,-0.332671041,0.036204271
SELENOK,-0.332807921,0.045694595
COG5,-0.3352979,0.015731381
VPS36,-0.335843981,0.029596206
BECN1,-0.335972575,0.035835692
NUB1,-0.336459467,0.015064054
PNISR,-0.337151702,0.032690832
AKIRIN2,-0.337234021,0.014753243
WASF2,-0.337610107,0.004869636
DELE,-0.339137537,0.037168504
AHSA1,-0.34003192,0.026074584
SBNO2,-0.3406383,0.033468235
DDB2,-0.340737922,0.030181126
CNEP1R1,-0.340892105,0.00610252
IST1,-0.34133596,0.009604721
ZEB1,-0.341400577,0.042795346
DDX52,-0.341932021,0.032346222
TRPC4AP,-0.342914331,0.003138323
GIT2,-0.3430451,0.040582249
MIER1,-0.343139862,0.041598848
LZTFL1,-0.34333236,0.039993559
LAMP1,-0.343648758,0.000989286
DHX8,-0.346244356,0.030791873
MBNL3,-0.347452346,0.018517124
LAPTM4A,-0.348012486,0.048564792
RPL5,-0.348718077,0.03862989
IFT81,-0.349010939,0.048049452
EZH1,-0.350730048,0.025254959
RNF185,-0.351237791,0.029205684
TYW1,-0.351394255,0.022059392
PPP1R15B,-0.352124904,0.023325659
ATP23,-0.353285801,0.037387753
MAP4K5,-0.353850723,0.046658059
LRWD1,-0.354906534,0.005162188
RNF141,-0.355804614,0.016138878
LOC101748546,-0.357366932,0.008193442
FAM214A,-0.357795863,0.033793394
CRKL,-0.35804811,0.044706594
ANKRD46,-0.358078627,0.034301028
SCAP,-0.358482231,0.012327019
LOC100859276,-0.358966433,0.048075515
GATAD1,-0.359720231,0.033396419
EIF4G1,-0.359749041,0.031139829
BCL2L13,-0.360727819,0.030159132
RCAN3,-0.361281098,0.007472427
EEF1E1,-0.361382844,0.038251211
SRSF5,-0.361737111,0.009549542
LOC100859084,-0.361954806,0.02048755
SLC35A4,-0.362618316,0.02456979
LOC100859302,-0.365274089,0.017515213
NTAN1,-0.365734381,0.000613904
TMEM129,-0.365751588,0.041065119
TMEM242,-0.36628723,0.002520265
AARS,-0.367057317,0.025562446
PBX1,-0.3681905,0.004055235
DRAM2,-0.368578801,0.024863908
PRPF6,-0.368776728,0.006101991
SSU72,-0.36886985,0.027521643
BNIP2,-0.369183793,0.031445515
GINS3,-0.36947475,0.015492814
HACD3,-0.369579029,0.048315566
RPLP0,-0.370863579,0.030458973
UBE2D1,-0.371087419,0.007343905
SNX27,-0.371191256,0.001792014
BDH2,-0.371321074,0.043795266
SEC22A,-0.371563558,0.009877374
RBM15B,-0.372010749,0.027680537
PPP2R5D,-0.372312429,0.006651181
PRKACB,-0.372704367,0.037137491
RSF1,-0.373824042,0.00421727
ZFP91,-0.375233093,0.009719063
LOC416924,-0.375992767,0.013115589
RYK,-0.376326993,0.037105952
SELENOF,-0.376792814,0.000312785
PCNP,-0.377544019,0.000555894
CTSO,-0.378366707,0.025347512
JOSD1,-0.37890819,0.000603088
DLG3,-0.379106315,0.006179497
MOB4,-0.379386634,0.003975638
CHP1,-0.379862679,0.015952857
UBE2G1,-0.381069136,0.00272499
MTR,-0.381116232,0.020498615
PSMD5,-0.381456065,0.00252404
TECPR1,-0.382479594,0.007346668
TELO2,-0.382480326,0.045509097
GORASP1,-0.382591927,0.037387246
MIA3,-0.382914736,0.001588726
NR1H3,-0.384126174,0.002107423
DTX4,-0.385122139,0.041691638
RBMS1,-0.38546446,0.020399802
HIP1,-0.385951772,0.01599632
IKZF5,-0.385997121,0.032015033
SS18L2,-0.386054582,0.025494011
STAU2,-0.386953209,0.00387699
SRSF6,-0.387868209,0.005488175
PUM1,-0.388626062,0.01461917
TEX2,-0.388769235,0.043156375
RCN2,-0.388837995,0.006375455
LOC101749147,-0.38894866,0.024655158
CHMP5,-0.389173348,0.020055942
TBC1D22A,-0.389302292,0.023179475
ARHGEF12,-0.389858331,0.029411822
B4GALT2,-0.39100215,0.029411776
MTMR1,-0.391621559,0.020564492
ITM2A,-0.392199566,0.013081413
MON2,-0.392262446,0.037916715
PI4K2A,-0.392311285,0.025070552
VPS45,-0.392577104,0.010237981
DHX30,-0.392992347,0.004926202
MIF4GD,-0.393101992,0.026492309
UFM1,-0.393156221,0.00684752
MBIP,-0.393909729,0.026079875
RUFY2,-0.394671138,0.045861063
RAC3,-0.39478053,0.006763033
FAAHL,-0.394928007,0.012614626
MTMR6,-0.395041996,0.03863999
PIK3C2A,-0.395173999,0.048564792
ACAD6L,-0.395209715,0.034836288
GCN1,-0.395324547,0.005362638
MED15,-0.396604913,0.005957805
MFSD14A,-0.396786063,0.021772595
EMC3,-0.396893046,0.02996269
BBX,-0.396949397,0.026967021
TRDMT1,-0.397374452,0.00610252
SPCS1,-0.397380713,0.03153305
HK1,-0.397893813,0.034363198
WAC,-0.397930477,0.005245999
RNF103,-0.398187608,0.039563614
GOSR2,-0.398744843,0.009487201
NAA16,-0.398909709,0.025290499
TBC1D31,-0.399742298,0.028623601
ZMAT5,-0.400357666,0.003299695
CRK,-0.400720786,0.035665897
C8H1orf123,-0.400832066,0.015458976
AUP1,-0.402024637,0.037222925
TM2D3,-0.402047834,0.002840054
TMEM259,-0.402781892,0.002780144
EPFIP1L,-0.403237496,0.012110786
CPD,-0.403421336,0.015090029
LOC107050229,-0.404591292,0.028244747
FUK,-0.404716415,0.023540543
SEC24C,-0.406269617,0.007439332
EVI5L,-0.406647312,0.020688273
ABCC10,-0.407899797,0.032101912
PPP2R2D,-0.407910044,0.001864277
PLS3,-0.408243049,0.032843677
STAT6,-0.408909723,0.021451929
NFYA,-0.409789236,0.039660397
TCEB3,-0.410049229,0.00282335
TXNDC11,-0.410053334,0.003299957
CD2AP,-0.410430177,0.011445783
NCKAP1,-0.410612634,0.046665699
IMPA2,-0.412133102,0.004806408
MTMR2,-0.412418975,0.001836404
CTC1,-0.413967756,0.030229427
ANAPC2,-0.414431618,0.003852776
TMEM50B,-0.41468448,0.00169353
USP8,-0.41484372,0.044724776
AGMAT,-0.415058156,0.04717041
TOR1A,-0.415097165,0.000363184
HERC3,-0.415538227,0.037061429
VPS13C,-0.415640013,0.04493948
OAZ1,-0.415663414,0.011887519
CEBPG,-0.416162457,0.000484961
ARF4,-0.416219619,0.007529401
RPN1,-0.416647502,0.008143838
XRCC5,-0.417290363,0.037540287
PLEKHM2,-0.417346439,0.00255516
MRPS31,-0.417671047,0.042069638
GOLGB1,-0.418021631,0.02468387
ZNF451,-0.418415268,0.00854808
RAB18,-0.419114398,0.001827531
USP30,-0.419914017,0.025760901
JKAMP,-0.422051544,0.003907923
43896,-0.422290135,0.038893165
ABHD17C,-0.422934457,0.026891626
KDM4B,-0.42336528,0.010032722
ZMYND11,-0.423515292,0.037123746
NEK1,-0.423901678,0.043030601
AKT1,-0.424883292,0.039830068
ZC3H12A,-0.425371426,0.016741978
IFT122,-0.425616393,0.025507169
FBXO22,-0.42571421,0.006449488
KCNS2,-0.426031234,0.01717474
LOC426097,-0.426306634,0.003212536
NFATC3,-0.426731186,0.034097467
TPRG1L,-0.426857942,0.023128707
XXYLT1,-0.427022167,0.004661889
PIGN,-0.427544296,0.017225842
SELENOS,-0.428007039,0.001007081
COMMD9,-0.428926598,0.000406732
GPER1,-0.429871114,0.03396546
COG1,-0.430207055,0.011297754
COPE,-0.430331089,0.006384916
KIF13A,-0.430414349,0.045981691
FBXO7,-0.43056706,2.02E-05
AFG1L,-0.430766732,0.04366273
ZBTB17,-0.431300543,0.013302614
UNC45A,-0.432277626,0.001104691
C9orf69,-0.432366922,0.031733972
GMEB1,-0.433340974,0.047492042
RALGDS,-0.434192868,0.012428667
SPAG9,-0.43517374,0.005505824
RBM14,-0.435331139,0.001696791
DCAF8,-0.435850051,0.019522055
CIR1,-0.436209135,0.002813691
RRAS2,-0.436583972,0.012831735
ADIPOR1,-0.436712879,0.024005875
MAD2L2,-0.437172666,0.045064599
SEPHS1,-0.438525684,0.020086862
PGM3,-0.43866781,0.022850256
HBP1,-0.439029063,0.001425771
B3GLCT,-0.439217733,0.008148353
ARHGAP35,-0.440375594,0.023233383
ARHGAP5,-0.440490151,0.043350112
FAM173A,-0.441387884,0.036494936
MAP3K20,-0.441594908,0.005243837
FAM78B,-0.441891248,0.020672178
FRS3,-0.442139293,0.002305052
LOC101749950,-0.442342485,0.012790136
NKIRAS2,-0.442638537,0.037837473
GOLGA1,-0.442680483,0.00338876
SLC33A1,-0.443222457,0.047425952
HIRA,-0.443249313,0.001510491
CSNK1G2,-0.444845589,0.003454903
CTIF,-0.444944573,0.034974199
BTBD2,-0.445746979,0.032627813
MGTNIPA2L,-0.445839847,0.015505073
SMIM11,-0.446224148,0.044247007
COPS7A,-0.446418271,0.001633658
LOC112530206,-0.44658849,0.006262081
KDM2A,-0.446776255,0.001012116
ASB3,-0.447917182,0.007598175
KLHL28,-0.448051848,0.001908881
DENND4A,-0.448288981,0.041175746
YIPF3,-0.450491748,0.008661261
STRN3,-0.451270538,0.021564128
POLH,-0.451361267,0.020399802
GYG1,-0.451547237,0.001308373
ABHD1,-0.452251162,0.024803171
ARCN1,-0.452267907,0.006663038
SPTY2D1,-0.452451456,0.000678201
LYSMD2,-0.453037926,0.005465311
CNOT4,-0.453430957,0.014223814
DHX34,-0.453501787,0.006558609
PRKD1,-0.453794257,0.008118907
TPR,-0.454050617,0.039150616
SEC63,-0.454254775,0.001193998
WDR35,-0.455437152,0.002836362
CHD9,-0.456160887,0.021107994
RBSN,-0.456525546,0.024555188
GORASP2,-0.456759796,0.003354829
LRRC57,-0.456939792,0.002750625
APPL1,-0.45747166,0.011569082
ZDHHC16,-0.457662667,0.004290876
XPOT,-0.458164631,0.001938764
PLEKHA1,-0.458264745,0.01828325
NUDT15,-0.458524308,0.045719225
KDM3A,-0.460045937,0.020053409
RRP12,-0.461187988,0.003702092
EMSY,-0.46120268,0.00688887
GMPPB,-0.461840057,0.037690765
RNF19A,-0.462638992,0.00205718
ATP11C,-0.465155619,0.011236389
TMEM159,-0.4651591,0.002406805
RAPGEF6,-0.465457276,0.005692637
TMEM11,-0.465850135,0.00062855
COL8A2,-0.465914098,0.016895684
ARL3,-0.466628873,0.003757711
RFXAP,-0.466652355,0.000971757
YIPF5,-0.466673007,0.005087218
PRKAB2,-0.466690114,0.028723597
RWDD4,-0.466745836,0.017476995
C2CD5,-0.466920524,0.01053033
WDR60,-0.467741592,0.032793748
ARFIP2,-0.468907068,0.006252753
TMEM189,-0.469614718,0.000739474
KDELR2,-0.469863755,0.01550079
USO1,-0.470404868,0.00176029
PLXNA1,-0.470824131,0.012836175
RPS6KB2,-0.470853961,0.018378152
DNAJC12,-0.471402817,0.000406732
DNAJC10,-0.471750311,0.019677684
SYNRG,-0.471861955,0.000297688
KDELC1,-0.472060748,0.04317515
RNFT1,-0.472116194,0.000500019
EVI5,-0.47213566,0.002434346
TGIF1,-0.472801118,0.009385704
TXLNA,-0.473122212,0.004133484
NAPG,-0.473969288,0.019790122
MIA2,-0.47397181,0.033105269
LOC107051642,-0.474067303,0.010338512
SEC31A,-0.47418744,0.004533816
SLC35C2,-0.474526295,0.000152718
RLF,-0.474929228,0.008063796
CEP170,-0.475095921,0.017045551
SHB,-0.475386183,0.001671135
DIABLO,-0.475403413,0.002152219
CERS2,-0.475465237,0.001835545
TMEM185A,-0.475510909,0.00098558
ADAMTS6,-0.4755573,0.029273682
LOC112531859,-0.475576531,0.038765575
WDR44,-0.476351671,0.002232698
ARL6IP4,-0.476633528,0.020255752
NOD1,-0.476803956,0.048126333
TRAPPC2,-0.478024599,0.00076821
TMEM42,-0.478465979,0.007324462
RNF215,-0.478491616,0.017200391
SNX7,-0.479168251,0.028171155
EDEM3,-0.479348004,0.004604331
ING3,-0.479781831,0.012524883
ATP11B,-0.479819889,0.021227329
FAM96B,-0.480495093,0.00524118
LRRC49,-0.480856069,0.028483396
H2AFY,-0.480985028,0.000124686
HSD17B11,-0.481032595,0.016067062
JAZF1,-0.483941581,0.002344167
DNAJC18,-0.484237319,0.000350054
POLB,-0.484786994,0.000149401
MLYCD,-0.48514148,0.015028736
SIN3B,-0.485296138,0.001714379
SUOX,-0.485438853,0.014745314
ARHGEF10L,-0.485894769,0.000361119
DENND6B,-0.486152787,0.045312094
IRAK2,-0.486711397,0.0129738
SRA1,-0.486715409,0.042654711
UNC5B,-0.486748764,0.008118777
SCAMP3,-0.487679329,0.033996414
MAP2K5,-0.48789943,9.70E-05
44079,-0.488006119,0.020819181
LOC107052122,-0.488289515,0.009192138
PDZD11,-0.488873919,0.004364525
PHACTR4,-0.48910194,0.027972243
SARAF,-0.489529762,2.45E-06
HTRA2,-0.489602819,0.04878537
EIF4E2,-0.489629064,0.001573501
ELF2,-0.489970502,0.005599569
JDP2,-0.490137804,0.020997699
TRIM13,-0.490449865,0.015450624
TNRC6A,-0.490667345,0.02259807
ETS2,-0.491346333,0.039091478
SLC9A8,-0.491450362,0.000342292
CMPK1,-0.491462589,0.011569082
IRF2BP2,-0.491751522,0.00605283
SLC9A1,-0.491986175,0.008039804
LOC112533407,-0.492558463,0.001584656
MAT2B,-0.492581031,0.00825142
HSF2,-0.492635543,0.000299645
MMP15,-0.492689156,0.017632105
LOC112530227,-0.49301264,0.049697315
PEX6,-0.493487293,0.005011961
ATP6V0E1,-0.49360038,0.000437849
EPHX1,-0.494535633,0.031260826
TNIK,-0.495018702,0.046186674
SLC17A9,-0.495056647,0.020436142
SYS1,-0.496043676,0.003484608
SSR3,-0.496307053,0.001123893
ZBTB8AL,-0.49765189,0.038116258
TMEM56,-0.49773371,0.011292262
PDXP,-0.4979164,0.017803644
TBC1D20,-0.499379586,0.001164958
MAFG,-0.499447286,0.019401684
DEF8,-0.500136141,0.015272897
NCOA1,-0.500303895,0.009237402
LRRC15,-0.5011547,0.040397247
PPP1CB,-0.501413931,0.026260598
POP4,-0.502203049,0.010367125
CASC4,-0.5022345,0.002723166
PRADC1,-0.502395362,0.042670764
E2F5,-0.502554918,0.000791112
WLS,-0.503254649,0.000854806
CMSS1,-0.503405497,0.015283201
ACTN4,-0.503720438,0.036343236
OPTN,-0.503975902,0.000541554
NOCT,-0.504133951,0.002687663
TTF1,-0.504162826,0.015592373
ALG5,-0.504514275,4.03E-05
ARFGAP1,-0.505005421,0.002351028
SHF,-0.505030531,0.026056858
TRAF2,-0.505791501,0.008114122
GNA11,-0.505955944,0.015885011
IFFO2,-0.506460033,0.030958946
GLB1,-0.506501902,0.018435517
TSNARE1,-0.506557182,0.025083674
LXN,-0.506560838,0.038778262
GOLGA2,-0.506791512,4.20E-05
RERE,-0.507410649,0.007403512
THRA,-0.507500435,0.013997449
ARPP19,-0.507544037,3.14E-05
PBX4,-0.508283298,0.048697957
SAR1A,-0.508305512,0.006584296
ZDHHC18,-0.508922809,0.00314419
ST13,-0.508928696,0.003235096
KIAA2013,-0.509281078,0.002068768
TMEM144,-0.509394263,0.00176029
DPP8,-0.50939845,0.001137942
LOC101752064,-0.50982186,0.018542447
ARL1,-0.509972543,0.003162502
BBS10,-0.511007167,0.049053611
ALG9,-0.51103903,0.009759595
WISP1,-0.511385856,0.020055942
CYTH3,-0.51188866,0.013881395
ADI1,-0.512427945,0.000721665
POU2F1,-0.512434032,1.81E-05
POMGNT2,-0.512631135,0.046114448
ARHGAP17,-0.513062609,0.000516589
TMEM115,-0.51309069,2.15E-05
CBX3,-0.513594162,6.48E-05
LOC422051,-0.513594246,0.012953562
LOC112531692,-0.513692397,0.001196623
ASAH1,-0.51396153,1.03E-06
FGD6,-0.514802722,0.020197836
UBR5,-0.515250117,0.003061719
FAM179B,-0.51569307,0.000456608
SCFD1,-0.516361028,9.63E-06
USP21,-0.51685403,0.014759932
RCOR3,-0.516912303,0.032713428
LOC107050103,-0.517496702,0.008066505
ZNF148,-0.517509583,0.005873434
MORC2,-0.51777569,1.09E-05
LRIF1,-0.518439793,0.000671452
SIPA1L1,-0.518765849,0.006287868
NUDCD3,-0.518780494,0.008826734
MGAT2,-0.518901843,0.000105084
ELMSAN1,-0.519466783,0.004610242
NDEL1,-0.519580321,1.11E-06
C14H7orf50,-0.519652361,0.003645388
SLC35A5,-0.520088917,0.039005217
MAPRE2,-0.520461002,1.01E-05
LRRC47,-0.520759728,0.013302614
CDPF1,-0.521264663,0.004656461
MEX3D,-0.521756458,0.031394579
TULP3,-0.522379692,0.006186289
PIAS2,-0.523173059,0.02810071
MCRIP1,-0.523507943,0.000438711
SEC14L1,-0.523534098,0.007533203
FER,-0.523989063,0.047312409
DLG2,-0.52416396,0.024600327
LHX8,-0.524483927,0.037780709
ALG6,-0.52471171,5.14E-05
SOCS5,-0.525550129,0.009391925
LRPAP1,-0.525566293,3.08E-06
ZNF652,-0.526823557,0.001096302
GTPBP2,-0.527019254,0.015724969
FEM1A,-0.527041896,0.000143987
IFT57,-0.527122328,0.003174258
NISCH,-0.527184979,0.003762299
THAP11,-0.527684873,7.76E-05
POM121CL,-0.527899539,0.00342585
GNPDA1,-0.528399431,0.010539538
CLOCK,-0.528596308,0.000879373
PGRMC1,-0.529028311,0.000698953
SPTBN1,-0.52938954,0.000963263
TMBIM1,-0.529403598,0.00209279
OTUD3,-0.529642529,0.004842409
DTWD1,-0.529700228,0.005705423
CRELD2,-0.529754631,0.001301187
EDF1,-0.529814377,0.003430322
TBL1X,-0.529860571,0.000786789
UCKL1,-0.529860983,0.018174604
FOXP2,-0.53055112,0.035971946
ZBTB21,-0.530668203,0.010519032
USP36,-0.530952115,0.030421566
FOXK1,-0.531625416,0.001559961
RPAP3,-0.531634312,0.000283937
PHTF2,-0.531798407,0.044085905
HDGFRP3,-0.531976568,0.002222861
SEC23IP,-0.532008086,0.002614907
MOB2,-0.532040701,0.020055942
LOC112530959,-0.532637279,0.008478227
RAB12,-0.534048891,3.12E-05
ADAM23,-0.534053121,0.048199332
GSKIP,-0.534180835,0.037821003
ZNF628,-0.534201837,0.000949264
LRRC45,-0.534227771,0.00087234
NFYB,-0.534558776,0.02456979
BCR,-0.534760407,0.007464383
LOC107054200,-0.535611373,0.043666903
C7H2ORF76,-0.535760255,0.009810386
MAP1LC3A,-0.535838476,0.000661475
DNM1,-0.53583852,3.77E-05
ZBTB46,-0.535857147,0.015815898
POLG,-0.536493788,0.009761582
IL17RC,-0.536629889,0.028854513
CROCC,-0.536784394,0.002161454
SMIM14,-0.536888388,0.001900239
BLOC1S4,-0.537644042,0.002437966
TRAF3,-0.53778626,0.03566467
ARHGEF7,-0.538094425,0.011493578
NDFIP1,-0.538125141,2.07E-05
ETV5,-0.538772454,0.022667199
RAB33B,-0.539326477,1.35E-05
KIAA1191,-0.539363261,0.008982247
ANO10,-0.539715298,0.004269874
RXRA,-0.539745657,0.011749593
HEXDC,-0.54131266,0.006344493
TBCC,-0.541474641,0.001139736
N6AMT1,-0.541487473,0.026503002
44081,-0.541653553,4.22E-06
OLFML3,-0.541851881,0.02748647
PICK1,-0.542394795,0.000363221
CLCC1,-0.542499482,0.010067792
EMC1,-0.542560277,0.000451912
TPP1,-0.543509691,0.000498688
SGSM2,-0.543935581,0.010538564
EBAG9,-0.544068898,0.000789007
MEIS1,-0.544232552,0.008242882
GALNT11,-0.544242155,0.043014544
mesd,-0.544580196,0.000101267
TMEM248,-0.544917085,0.000923458
ASH1L,-0.545836279,0.001244938
IFFO1,-0.545998745,0.000854862
TWF1,-0.54691657,0.027403579
TCP11L1,-0.547520447,0.015492687
PPM1A,-0.547870754,7.57E-05
AGAP3,-0.548263272,0.001483396
ARNTL2,-0.548264933,0.014009105
CHST3,-0.548580029,0.048359575
MSI1,-0.548823635,0.048675928
DAP3,-0.54889816,0.015246314
NR3C2,-0.548926811,0.025973688
POLD3,-0.549630534,0.014009105
LOC112531963,-0.549733075,0.005342996
ENO1,-0.549999381,0.008826734
KIF1B,-0.550848941,0.000256522
SKP2,-0.551310487,0.00614416
MMS19,-0.552882405,0.002223393
FRA10AC1,-0.553416576,0.007359577
GMPPA,-0.553924727,0.004259861
ZNF609,-0.55463741,0.000106573
C1H12ORF73,-0.555896566,0.038893165
RAB31,-0.556516263,0.019349494
TAX1BP1,-0.557728511,8.81E-08
PACSIN3,-0.557940907,0.025095006
TIPARP,-0.558086905,0.022745174
MAP7D1,-0.558367672,0.011320365
C7H2ORF47,-0.558439085,4.19E-05
YPEL2,-0.558593875,0.008502325
TNFRSF9,-0.560059738,0.004171775
HRH2L,-0.560138342,0.023233383
LONP1,-0.560605815,0.002425263
GNAI1,-0.561230801,0.008414422
PDE6D,-0.562159027,3.73E-05
KHDC4,-0.562244515,7.42E-05
PIANP,-0.562484163,0.027807169
LOC107054809,-0.562544787,0.026691029
LZTS2,-0.562894475,0.016485397
NAGLU,-0.563398246,0.006790295
ARIH1_1,-0.563698947,0.023715224
OXR1,-0.56395343,0.009104839
FICD,-0.564045101,0.00068565
SETD5,-0.564518197,0.002166157
SLAIN2,-0.564587883,0.000543972
TUBGCP4,-0.564903332,0.001127483
TMF1,-0.56494314,0.004808103
CHCHD6,-0.564971703,0.004548959
LOC107050990,-0.565119573,0.010511698
DYNC1LI2,-0.565811515,0.031872414
ERGIC1,-0.565965526,0.002011992
FAM98A,-0.566328685,0.000226208
GLS,-0.566425266,0.037660219
RERG,-0.566780865,0.031636664
TUB,-0.56681993,0.038728987
MAP4,-0.566867924,0.003296512
DDT,-0.567151867,0.000603653
PARD3B,-0.567395337,0.00265577
ANAPC13,-0.567874019,0.019320328
WASHC3,-0.568634753,4.94E-06
SELENOM,-0.568665325,0.035145877
DNAJA4,-0.5695731,0.002362858
PPP1R3D,-0.569727654,0.022982791
MXI1,-0.570081024,0.007803298
ENTPD4,-0.570105651,0.000723876
LOC107051565,-0.570581894,0.002641008
AARSD1,-0.570625464,0.000124686
RUSC1,-0.570720098,0.004509895
IQGAP3,-0.570752857,0.006879232
ELMO1,-0.571360562,0.008905963
USP12-like,-0.571515745,0.002380882
TM9SF2,-0.571649411,1.06E-05
INTS10,-0.572242691,0.000827419
IFT140,-0.57247654,0.007220287
LOC107055055,-0.572729376,0.009735236
LOC112533383,-0.572870096,0.001237422
ZFHX3,-0.573581414,0.002036374
UTRN,-0.573766875,0.001777412
NR6A1,-0.574094816,0.007279205
LLGL1,-0.57438042,0.004628906
LOC107052850,-0.574487121,0.005350863
GLO1,-0.574613305,1.35E-05
LOC107050028,-0.575065605,0.000768238
DDX59,-0.575493238,0.002345244
FAAP24,-0.576052362,0.005873797
SLC1A2,-0.57627756,0.018176672
WRB,-0.576282767,0.020550612
MMAA,-0.576298236,0.001178475
PPP3R1,-0.577182456,3.28E-06
AN1ZNF5L,-0.577636729,0.004560475
RAB23,-0.577989122,0.004307718
ABHD17A,-0.578229801,0.003461357
QSOX2,-0.578271515,0.034974199
SYAP1,-0.578665888,2.45E-10
B9D1,-0.578728757,0.000200716
IFT52,-0.578772854,0.006088538
TBC1D12,-0.579504268,2.19E-05
PDGFRB,-0.579517569,0.007493735
PCBD1,-0.57977118,0.023128707
TPI1,-0.579788306,0.002663743
TBC1D23,-0.57984134,0.017883794
LIG4,-0.580148163,0.012763715
PQLC1,-0.580432779,0.000449738
ACTR1A,-0.580714381,7.89E-06
TMEM67,-0.580983639,0.022109959
PCASP3,-0.581088774,0.000523759
DAD1,-0.581356689,0.000276109
MSI2,-0.581475986,0.007806338
ZNF346,-0.581557476,0.001364907
C1H12ORF45,-0.58161973,0.00171069
LOC423110,-0.581662692,0.002151087
SCRN2,-0.5824625,0.046658059
TRAF3IP1,-0.583531053,0.00132411
CDCA4L,-0.58356266,0.000412117
LEMD3,-0.583662121,0.000138395
ZC4H2,-0.583758257,0.005496258
NBAS,-0.583928218,0.001691272
MYOM3,-0.584269579,0.01374289
FAM219B,-0.584682586,0.006282175
PRDM5,-0.585146665,0.005886548
P4HTM,-0.585582898,0.019304975
FAM135A,-0.586095863,0.002068482
DCBLD2,-0.586318871,0.003402864
KIAA0040,-0.586586272,0.001244938
SARS,-0.586695045,0.00104388
SREBF2,-0.587108833,0.02341267
MMAB,-0.587204917,0.019590636
TGIF2,-0.588556985,0.002647661
PEX14,-0.588622911,0.00724641
LOC107054394,-0.58885155,0.030748299
GGCX,-0.588989702,0.009038749
SRM,-0.589575771,0.00254585
PIGY,-0.589866955,0.003421584
TFG,-0.590115614,3.29E-05
PURA,-0.590532348,0.000264588
SYDE2,-0.590589429,0.000340169
SPSB1,-0.590988066,0.009435159
LOC112530139,-0.591843709,1.93E-05
LOC107055339,-0.59199095,0.004838316
KIF27,-0.59206052,0.00711224
UBXN2A,-0.593259711,0.001127389
GIT1,-0.594061576,0.008115996
ERC1,-0.59437022,0.007297877
SMURF2,-0.595245125,0.001813308
APP,-0.595313329,7.43E-05
SMPD2,-0.59544087,0.009390818
SAMD4B,-0.595533962,7.76E-05
TSEN15,-0.596023462,0.025899582
SH3GLB2,-0.59705376,0.003047998
NAXD,-0.598206698,0.000127064
CCDC127,-0.599048986,0.008643799
ZXDC,-0.599199743,7.33E-05
