pathway,gene,baseMean,mean_norm_Sacral,mean_norm_Free,mean_norm_Pygo,norm_Sacral_1,norm_Sacral_2,norm_Sacral_3,norm_Sacral_4,norm_Free_1,norm_Free_2,norm_Free_3,norm_Free_4,norm_Pygo_1,norm_Pygo_2,norm_Pygo_3,norm_Pygo_4,Sacral_vs_Free__log2FC,Sacral_vs_Free__log2FC_shrunken,Sacral_vs_Free__lfcSE_shrunken,Sacral_vs_Free__stat,Sacral_vs_Free__pvalue,Sacral_vs_Free__padj,Sacral_vs_Free__DE_call,Pygo_vs_Free__log2FC,Pygo_vs_Free__log2FC_shrunken,Pygo_vs_Free__lfcSE_shrunken,Pygo_vs_Free__stat,Pygo_vs_Free__pvalue,Pygo_vs_Free__padj,Pygo_vs_Free__DE_call,Sacral_vs_Pygo__log2FC,Sacral_vs_Pygo__log2FC_shrunken,Sacral_vs_Pygo__lfcSE_shrunken,Sacral_vs_Pygo__stat,Sacral_vs_Pygo__pvalue,Sacral_vs_Pygo__padj,Sacral_vs_Pygo__DE_call
Osteogenesis,COL1A1,780908.893125869,286571.25986815,1283746.48528162,772408.934227836,155302.67442201,478774.918916489,293573.208767026,218634.237367074,719315.375094056,1509978.63358177,1570846.77787007,1334845.15458058,782464.585883915,1034541.49150877,782025.83137266,490603.828146005,-2.16339113810779,-2.0638813331051,0.355122319705867,-6.18493860588633,6.212664396831991e-10,1.01835923904738e-08,Free_up,-0.732921896162003,-0.579052580242127,0.337718446787742,-2.09536665712346,0.0361384111570443,0.0845348133899701,not_sig,-1.43046924194579,-1.26541571557519,0.366652850216473,-4.08957630048637,4.32161892173117e-05,0.0005617152699809,Pygo_up
Osteogenesis,SPP1,36159.1961587037,33476.7958075023,13813.2027634681,61187.5899051407,19825.5960250276,34933.0851976703,40228.8686841812,38919.6333231302,5054.5632736434,6198.59586262962,39556.5452572967,4443.10666030279,56625.0911584305,52785.6454810373,73447.1058789055,61892.5171021897,1.27713401820543,0.950932727283,0.564411509301014,2.2681067097271,,,not_sig,2.14721475063081,1.85576925470285,0.600537484579895,3.81335399760855,,,not_sig,-0.870080732425375,-0.342706841399015,0.440326948309304,-1.54527768446897,,,not_sig
Osteogenesis,POSTN,28653.91417498,3820.93380079318,75857.0062063719,6283.80251777498,2879.44066986337,4553.04747072843,5436.66461266625,2414.58244991465,45173.267580316,94237.0561322579,46608.6823470879,117409.018765826,5940.20146054324,5869.16000444875,5933.62467462282,7392.22393148511,-4.31124194568282,-4.25925689114847,0.335354770577135,-12.9197055498071,3.48472444902692e-38,8.06406234263053e-36,Free_up,-3.59358338825653,-3.53106637057711,0.336145025336783,-10.7715159710036,4.6921093438577e-27,1.2585516926411e-24,Free_up,-0.717658557426292,-0.513319896368052,0.3303844824874,-2.14988646780905,0.031564196284031,0.0873846222247559,not_sig
Osteogenesis,ALPL,12181.694431917,12112.6074605086,3838.14393629826,20594.3318989441,16287.0399350985,9621.79033307439,10576.0551209741,11965.5444528873,1105.82083595748,2414.01960625153,9454.2433545331,2378.49194845094,18766.3681643043,19940.9396039763,17858.0574816171,25811.9623458789,1.65810010235765,1.43734342836059,0.497247234970335,3.44825885596737,,,not_sig,2.42383805932837,2.23445526601197,0.498555557857471,5.04090557823154,,,not_sig,-0.765737956970719,-0.372691799206352,0.410644679522178,-1.59284534395623,,,not_sig
Osteogenesis,RUNX2,8346.91326452251,13542.0101526509,2866.36654487148,8632.36309604515,10639.873073349,13487.9978889438,13586.6512939517,16453.5183543591,1290.66478800903,2349.28231264704,6187.37883448409,1638.14024434577,7186.46323941512,7725.14601547796,9457.9757249834,10159.8674043041,2.24023736021253,2.1169216139061,0.402959096208504,5.67317564898457,1.40174371422034e-08,1.86509349664357e-07,Sacral_up,1.59064540775082,1.42229600670204,0.409424092068341,4.02784380477343,5.6290718355186e-05,0.0003880508516518,Pygo_up,0.649591952461712,0.393703398705398,0.358364149895306,1.64566803064643,0.0998321243914341,0.203703100288331,not_sig
Osteogenesis,SMAD5,7493.93178420701,9512.92406095178,7104.28672831834,5864.5845633509,9399.84236780163,10144.2711903711,9232.19802748895,9275.38465814546,7082.44195229075,8123.67854086831,6553.8396971982,6657.18672291611,4216.3625091435,5185.46575695574,5569.50059807638,8487.009389228,0.42118156559031,0.401232903836301,0.189986280328697,2.16650338799459,0.0302727412438976,0.0765215018548896,not_sig,-0.276640683311774,-0.25607199907371,0.185938456943752,-1.42231390253315,0.15493514473062,0.267745032215778,not_sig,0.697822248902084,0.621217045994492,0.195792984293315,3.58869253266375,0.0003323405128192,0.0027602271163216,Sacral_up
Osteogenesis,IBSP,4580.71998348926,3453.53228230551,1750.91388651204,8537.71378165022,2917.60978317226,3594.03498807128,3784.39955323625,3518.08480474224,722.080467663342,539.193511205792,5057.83026069149,684.551306487557,7022.79915220051,8011.80130072221,10018.8781708413,9097.37650283686,0.980151845696915,0.683101186792891,0.522531278309866,1.75552012013219,0.0791703822048285,0.164849832530238,not_sig,2.28594451054504,2.01700498286669,0.591139433694529,4.09486128970733,4.22421215479563e-05,0.0003049183599443,Pygo_up,-1.30579266484813,-0.757019325431401,0.645515799036105,-2.33965798097571,0.0193014064788378,0.0610710989981888,not_sig
Osteogenesis,SMAD1,2695.34622484659,2720.56995575443,2973.42947900858,2392.03923977677,2217.53238784822,2656.13284308267,3176.49071061577,2832.12388147104,2825.62626118559,2866.32885498814,2551.81893426538,3649.94386559523,1998.84827827675,2243.61241167293,2542.98200340978,2782.71426574764,-0.128515802828132,-0.120825326112868,0.162620244339162,-0.768549975892259,0.442160511832962,0.590130621917623,not_sig,-0.313710418617027,-0.289212387612353,0.162245384787389,-1.87495154341519,0.0607993901293832,0.128020410759497,not_sig,0.185194615788895,0.166915523894076,0.156895817447027,1.10657902199738,0.268475981306103,0.416084928520691,not_sig
Osteogenesis,BMP2,1352.13410287992,1845.6457646437,1094.56769864495,1116.18884535112,1613.34325278798,2225.63274277038,1678.9863272375,1864.62073577895,824.771552136422,1423.36865280392,1379.81452881687,750.316060822606,916.250586619474,841.140732522689,1152.9194201967,1554.4446420656,0.753750784910693,0.686219424155877,0.262140010028641,2.82802376253825,0.0046836329854217,0.0161484769190613,Sacral_up,0.0280642904330327,0.0242624398375588,0.240105488221455,0.105148904431007,0.916257654228433,0.945664436834628,not_sig,0.72568649447766,0.598058572393123,0.269137848408089,2.72275704357217,0.006473964880005,0.0267243725527202,Sacral_up
Osteogenesis,DLX5,622.359418222599,1029.38008226314,228.187960130025,609.51021227463,919.782535345945,790.129781308726,1065.5105538238,1342.0974585741,76.7480736588283,178.879363907135,529.580636971011,127.543765983126,343.426281368354,692.251121679405,727.407219890694,674.956226160065,2.17421644334221,1.98263924254842,0.501694906782186,4.47827016288988,7.52503303931569e-06,5.5785452217339e-05,Sacral_up,1.41886230944982,1.13382363818654,0.512003324968351,2.92014368703527,0.0034987003078106,0.0124953445784397,Pygo_up,0.75535413389239,0.364268655720341,0.408504335675062,1.56055692631534,0.118628328537532,0.231448455891331,not_sig
Osteogenesis,BMP4,381.857821367305,182.372783443009,598.460337058288,364.740343600619,178.743164763584,204.31791100636,193.729191604327,152.700866397764,628.037053461679,893.545013040879,408.916694370021,463.342587360574,417.209271506086,379.069526457326,339.737013683053,322.945562756012,-1.71380100464629,-1.64933360831839,0.258237292502429,-6.69574540655051,2.14575018239507e-11,4.38893304204968e-10,Free_up,-0.716143672239333,-0.634543894262464,0.250136698774734,-2.82769020067963,0.0046885154467186,0.0159509539643049,Free_up,-0.997657332406953,-0.889726318934646,0.264406503850754,-3.88045889687453,0.0001042595641561,0.0011226928614698,Pygo_up
Osteogenesis,BGLAP,380.192985642059,418.978717051868,135.693846768483,585.906393105825,310.938630369986,879.84871640008,306.181193627528,178.94632780988,144.848477046239,126.919167724586,193.285759907141,77.7219823959672,566.116760693145,718.777431657232,701.338290622935,357.393089449987,1.62905635757393,1.42561410576166,0.474098531712024,3.53524198147168,0.0004074018948375,0.0019521547555309,Sacral_up,2.11149099777752,1.92250371260965,0.478647431271164,4.58568462971074,4.5250119754532e-06,4.45406099535436e-05,Pygo_up,-0.48243464020359,-0.21676672223703,0.334712611164166,-1.05433113319249,0.291731339668659,0.441808452556077,not_sig
ECM Remodeling,COL1A1,780908.893125869,286571.25986815,1283746.48528162,772408.934227836,155302.67442201,478774.918916489,293573.208767026,218634.237367074,719315.375094056,1509978.63358177,1570846.77787007,1334845.15458058,782464.585883915,1034541.49150877,782025.83137266,490603.828146005,-2.16339113810779,-2.0638813331051,0.355122319705867,-6.18493860588633,6.212664396831991e-10,1.01835923904738e-08,Free_up,-0.732921896162003,-0.579052580242127,0.337718446787742,-2.09536665712346,0.0361384111570443,0.0845348133899701,not_sig,-1.43046924194579,-1.26541571557519,0.366652850216473,-4.08957630048637,4.32161892173117e-05,0.0005617152699809,Pygo_up
ECM Remodeling,FN1,257930.739718505,288669.440254152,340341.858759826,144780.920141536,313286.496315474,300795.923854805,278054.832487824,262540.508358506,235655.500648824,433116.344795872,354762.04657546,337833.543019147,145679.818745762,177000.653920431,119656.385339014,136786.822560936,-0.237566349097781,-0.221288941431417,0.182139694893171,-1.26467633525547,0.205987376472326,0.341283733477621,not_sig,-1.23311413634182,-1.1908415727679,0.189182494712419,-6.56426436695238,5.2290359546116494e-11,1.73839668553033e-09,Free_up,0.995547787244039,0.940255964963352,0.190658633715516,5.29960294129437,1.16054788331599e-07,4.2404910584815e-06,Sacral_up
ECM Remodeling,COL3A1,86965.2653094384,6506.78243059921,237539.582396613,16849.4311011027,5851.04578405796,6782.44991665391,8860.32705050134,4533.30697118363,235419.851633928,345062.552009337,140066.257667738,229609.66827545,20537.1599276099,14418.3330040766,18423.1645934859,14019.0668792385,-5.19006509075987,-5.16135103906795,0.276179191430256,-18.8355302392117,3.86239410733966e-79,1.02139617592075e-75,Free_up,-3.81741730982932,-3.77703043868111,0.276687248213601,-13.8583674289906,1.13220129997726e-43,2.39691046600351e-40,Free_up,-1.37264778093056,-1.27118622887213,0.283510957127418,-4.98057665526151,6.3395084873775e-07,1.85195245465419e-05,Pygo_up
ECM Remodeling,MMP2,39366.9078914948,47712.832780082,43665.9342079637,26721.9566864388,47341.802904805,43025.8839310366,48523.5955660906,51960.0487183955,34817.6824302938,52132.2610944975,44140.6578174065,43573.135489657,20113.2431115458,21170.5624245614,31714.1138540321,33889.9073556159,0.127850655938255,0.101954186223882,0.189349778110792,0.652310583646022,0.514200833857119,0.655073212562794,not_sig,-0.708468782395373,-0.659039760391713,0.194851155683558,-3.61426906624241,0.0003011961433508,0.0016185817967548,Free_up,0.836319438333628,0.770884097933448,0.198825403455871,4.2665669551351,1.98503938777199e-05,0.0003034641820529,Sacral_up
ECM Remodeling,MMP9,31340.02568875,29809.6849555798,20146.3690132624,44064.0230974078,20518.2257884865,29238.571611578,34820.0387254811,34661.9036967738,6454.40489882907,5189.2051662965,64152.9961495262,4788.86983839767,55525.0538509225,57414.0587284587,36681.5062793434,26635.4735309067,0.565272856719675,0.246378803246686,0.548373065903954,0.715080954642503,0.474559021613581,0.619476812849081,not_sig,1.12909375297868,0.468836868933279,0.614723434801739,1.42833117466166,0.153196558875404,0.265456729973208,not_sig,-0.563820896259002,-0.109868041119072,0.367168918262576,-0.713251730295783,0.475690000828597,0.620547517384669,not_sig
ECM Remodeling,ADAMTS2,22513.4425486148,17155.5095584622,27749.0985259014,22635.7195614806,15246.2333819439,16922.9514038699,17368.8240748707,19084.0293731644,17733.128850325,32677.0007533596,25550.5898457596,35035.6746541616,19753.7187232383,21842.2770481934,23054.183737923,25892.6987365679,-0.693809466902188,-0.655297509952129,0.197910125427689,-3.4676560075336,0.0005250188921417,0.0024327730526332,Free_up,-0.293849072619928,-0.261983413472196,0.191191649480154,-1.46877751823368,0.141893143795627,0.249195690970362,not_sig,-0.399960394282259,-0.333861753821199,0.191800030767571,-1.9988830945532,0.0456210042858134,0.114752577276464,not_sig
ECM Remodeling,MMP13,22258.23932298,32289.5056761845,11092.9881038929,23392.2241888625,19074.3161606306,33729.7959505628,41890.0408328804,34463.8697606642,5464.24665275179,3660.2125081379,32199.3965348197,3048.09671986235,24860.843149681,22709.0884032753,19016.8634342291,26982.1017682648,1.54143834899739,1.05779941121091,0.705707402065608,2.24824105986281,0.0245608227855453,0.0645295704619337,not_sig,1.07640143711167,0.518286810461119,0.583308345799262,1.56995730709264,0.116425043903794,0.213096831289171,not_sig,0.465036911885719,0.121665003562713,0.357875912494723,0.678289803064043,0.497587962718945,0.640152565215867,not_sig
ECM Remodeling,LOX,19105.8097429936,14125.3805011142,30449.1003153501,12742.9484125166,10721.7970238656,18758.042899772,15526.1699823123,11495.5120985067,23740.0168126083,33359.2977556911,19575.490169555,45121.5965235459,13743.7587992921,11996.7376093267,13998.1740835844,11233.1231578633,-1.10808863197354,-1.03799600018217,0.26343834303989,-4.21232607562671,2.52754317142755e-05,0.00016300581699,Free_up,-1.25671778938762,-1.17353832708574,0.26678415620317,-4.77714893589856,1.77798086497972e-06,1.96661013762799e-05,Free_up,0.148629157414086,0.103780498281762,0.221496842049318,0.564903061526635,0.572139701197917,0.704401497343816,not_sig
ECM Remodeling,VCAN,14136.0663203879,5219.77678624808,30857.9110215857,6330.51115332985,3958.41633632688,3848.86692135596,7804.83697210535,5266.98691520414,23353.0335679623,35848.2763334846,18060.4873346759,46169.8468502197,6419.1201419827,7498.38884953848,6997.40517538782,4407.13044641038,-2.56369095597926,-2.49247446047849,0.319213672959278,-8.11417665648535,4.89089473865499e-16,1.74387733249565e-14,Free_up,-2.28522015238967,-2.19184559799995,0.320507751552205,-7.23334707474528,4.71233030739126e-13,2.3682284534960297e-11,Free_up,-0.278470803589594,-0.177508561304282,0.259782907797677,-0.881072535245048,0.378278561459201,0.529464371719816,not_sig
ECM Remodeling,THBS2,12285.4679968267,2773.16343875311,26993.4185394458,7089.82201228132,2099.30123198897,1752.15802648996,4758.61244205111,2482.5820544824,16803.5042961477,31543.2463087863,18881.6724995993,40745.2510532499,4958.2169372556,5508.05991378286,13448.2037693549,4444.80742873191,-3.28313827468537,-3.17029108725604,0.42310486099185,-7.83928834926907,4.531069822345741e-15,1.45710316194345e-13,Free_up,-1.92871885308326,-1.75857715794766,0.433214401660573,-4.60675135518079,4.09008584110966e-06,4.07351840479124e-05,Free_up,-1.35441942160211,-1.08822666886335,0.453178581588923,-3.23348802536433,0.0012228846263761,0.0074241174693883,Pygo_up
ECM Remodeling,TIMP2,9678.38889309343,7231.34761628783,14178.1368999945,7625.68216299795,8951.12254792638,5680.94265473402,6771.61461688227,7521.71064560863,12835.3046003511,16115.3270750433,16753.2946231652,11008.6213014185,8183.2043607303,7761.94057447946,7523.82935995612,7033.75435682594,-0.971398389264291,-0.943447084850048,0.175237798876966,-5.53222096978257,3.16201205465488e-08,3.97000704989754e-07,Free_up,-0.894763997438706,-0.854771977926494,0.175973421457882,-5.09591295044166,3.47064588396487e-07,4.62831217203993e-06,Free_up,-0.0766343918255854,-0.0634813923749486,0.160655623884668,-0.436207537184613,0.662686159897146,0.775587272818933,not_sig
ECM Remodeling,TGFB1,1077.62360468355,988.499054074818,1026.26677416786,1218.10498580798,868.580066273043,1119.60183706437,970.872730338925,994.941582622934,754.509231181157,948.060628707815,1576.45206490738,826.045171875087,1646.03143452723,1400.76030431296,1076.39449879779,749.233705593948,-0.053732125574881,-0.041804808038206,0.262416971720203,-0.18957022275697,0.849645922850888,0.906436561881666,not_sig,0.247141552005787,0.198415018152984,0.256571850362892,0.872395795134829,0.382992493642862,0.52261271938641,not_sig,-0.300873677580668,-0.204616431954752,0.243689434200813,-1.06198723545538,0.288241480015892,0.437984543214569,not_sig
ECM Remodeling,PLAU,400.894663812736,558.845263070314,266.013550198261,377.825178169634,559.503343869345,401.096415702521,624.609635000157,650.171657709231,286.454077740697,211.248010709378,372.047156353052,194.304955989918,477.577172527867,338.852217781266,397.761404633871,297.109917735531,1.0715165459613,1.00095029215126,0.264022607513815,4.06420832070818,4.8195766593214e-05,0.0002925959039779,Sacral_up,0.506774328012505,0.430782567949293,0.253095449691464,1.91547835599439,0.0554315268186768,0.119087121160861,not_sig,0.564742217948797,0.443804577863155,0.255424958712333,2.15078907905543,0.0314928514849839,0.0872485054520609,not_sig
Sterol / FA Metabolism,FASN,18131.6599709354,20538.8951947771,13040.8689331149,20815.2157849142,20138.3965633639,20268.9399243357,20225.7729579552,21522.4713334537,11143.6041035051,10421.8524638276,16903.0072926886,13695.0118724381,22193.9234334298,20112.0770877043,18566.1232378575,22388.7393806651,0.655372451861961,0.634230406947412,0.153843285903406,4.22932219781952,2.34396446216619e-05,0.0001530090502747,Sacral_up,0.674623676966815,0.644902133600655,0.154271649721365,4.3535168820096,1.33970773418305e-05,0.000113179890328,Pygo_up,-0.0192512251048538,-0.0104067379699398,0.14381125848532,-0.124272057751771,0.901099870460501,0.940132661878964,not_sig
Sterol / FA Metabolism,SCD,9297.67060686327,10290.8914184511,5077.68565509376,12524.4347470449,8102.09251529935,10564.2161218491,9877.96199950338,12619.2950371527,3228.82388759042,3167.01654765108,8114.65013991656,5800.25204521699,11200.2579029077,12252.5881474999,9977.6724439342,16667.2204938378,1.01918498610067,0.928366660523022,0.299233517013665,3.39823977821277,0.000678209493898,0.0030353539806541,Sacral_up,1.30257345086803,1.19793970419443,0.305589182374132,4.34332025742186,1.40345309486459e-05,0.0001177224834796,Pygo_up,-0.283388464767356,-0.183863074966805,0.251076143246762,-0.945214300048984,0.344549480278509,0.496262260952765,not_sig
Sterol / FA Metabolism,ACLY,8742.53267307973,11596.828869277,4219.68256091983,10411.0865890423,9937.00281607552,12076.6210276748,12115.8681783809,12257.8234549768,4132.50543095353,2989.84079673354,5770.64132901956,3985.74268697268,9471.05291586162,11852.9821229952,9924.6936521965,10395.617665116,1.45872501324586,1.43113105519874,0.187960348236973,7.80370346230774,6.011635834360141e-15,1.9021267055527699e-13,Sacral_up,1.30317489589503,1.26175216291947,0.18825421252029,6.97089913239027,3.1492171222664e-12,1.33710111911e-10,Pygo_up,0.155550117350831,0.124356214592989,0.170741139720984,0.833017214369884,0.404835020782549,0.55504913049206,not_sig
Sterol / FA Metabolism,PPARA,6912.23239595215,6269.94380100697,9419.50594165862,5047.24744519086,10846.5448576069,5175.04849131975,4640.59350923468,4417.58834586657,9789.16274724435,10170.5695478628,7967.17198784868,9751.11948367865,4166.72667941448,4252.76647063862,5413.92795567201,6355.56867503832,-0.587140041943696,-0.521972242567789,0.269948815680029,-2.10145965482914,0.0356006360269761,0.0873147768891046,not_sig,-0.900140508075047,-0.797301956404431,0.279965138145462,-3.22125449535979,0.0012763075832643,0.0054615598613798,Free_up,0.313000466131351,0.217114490562644,0.242770528327858,1.11991442478604,0.262750230708689,0.41050810468943,not_sig
Sterol / FA Metabolism,SREBF2,6721.51425791978,8482.85785599598,4311.10350627437,7370.58141148898,8903.64389478605,8326.52032898241,7532.05736323719,9169.20983697826,3145.59006122803,3822.90754864391,6474.51432752533,3801.40208770019,8100.0308082114,7705.46520484925,6575.25670789056,7101.5729250047,0.976599085696995,0.938421810109102,0.206622758776612,4.71701212098677,2.39333437158386e-06,2.02771947260824e-05,Sacral_up,0.77378182029111,0.719252818502014,0.206479168161721,3.73689933813968,0.0001863034635891,0.0010720397256358,Pygo_up,0.202817265405885,0.159077412149799,0.187365137964979,0.980181351276488,0.326996608177875,0.478632515157544,not_sig
Sterol / FA Metabolism,HMGCS1,5935.60908066417,8087.59010277435,3529.72397261314,6189.51316660502,6240.18454901201,6829.94817640816,9337.96971256028,9942.25797311694,2768.33544563745,2728.33620283121,4865.66175951213,3756.56248247175,4253.92475866816,4804.68485566114,6990.67770977034,8708.76534232046,1.19616841300542,1.11666693521736,0.276435520137442,4.34526219602793,1.39109402068083e-05,9.6009892585235e-05,Sacral_up,0.810406660308821,0.715633336791644,0.274005278846561,2.94349198146629,0.0032453223003794,0.0117995359793832,Pygo_up,0.385761752696604,0.274299539348011,0.247228364217991,1.40191742667195,0.160939905924757,0.288638546521964,not_sig
Sterol / FA Metabolism,ACACA,5914.08960544573,6139.16932964963,5220.83726511452,6382.26222157305,7035.21925061671,5710.34633934379,5798.51511422606,6012.59661441197,4318.430341789,5194.31600526528,5586.29363893471,5784.3090744691,7042.92178587444,6373.15989402745,5759.55150177036,6353.41570461994,0.233749850454684,0.226523369763894,0.124273855022155,1.85466648012301,0.0636438682543931,0.13896853527074,not_sig,0.289574479367586,0.276903270053729,0.12381035296826,2.29765271422967,0.0215815628451192,0.0559915596170799,not_sig,-0.0558246289129017,-0.0556414468165022,0.119858357555477,-0.443172083899016,0.657641269255855,0.771919597876951,not_sig
Sterol / FA Metabolism,HMGCR,5568.3857750362,8165.76907695325,3327.91348850709,5211.47475964827,7956.86369392894,5967.44009452153,9402.54610976172,9336.22640960081,2153.2698975829,2331.39437625633,4418.75826839736,4408.23141179178,3926.59658423895,3790.69526457326,6042.10505770478,7086.50213207609,1.29498011226449,1.20880850211979,0.300073458644659,4.34708456836847,1.37959037282625e-05,9.53832781493581e-05,Sacral_up,0.647176186478651,0.542141778320506,0.288170199388871,2.17201007737324,0.0298549028141451,0.0727619897410182,not_sig,0.647803925785838,0.484866409622968,0.292296748373872,2.17527578923872,0.0296094556887316,0.0834210541987134,not_sig
Sterol / FA Metabolism,FDFT1,2779.39211099724,3250.42898966615,1862.30916259282,3225.43818073274,2670.90697763919,3235.15924770586,3256.65451403825,3838.9952192813,1429.0275123517,1261.5254187927,2586.45395482677,2172.22976440011,3607.31746327931,2804.94335830048,3172.84097184692,3316.65092950424,0.803715678754398,0.752403426833749,0.226241484681701,3.52208309871449,0.0004281699066475,0.002040897107534,Sacral_up,0.792545467977107,0.727637160635281,0.227641821042584,3.47292554743243,0.0005148181475599,0.0025443399403277,Pygo_up,0.0111702107772915,0.0069485767305238,0.196650991938496,0.0490056249730116,0.960914813247356,0.977058380799974,not_sig
Sterol / FA Metabolism,SREBF1,2408.75206310265,3049.0331103979,1946.17843208597,2231.04464682407,4003.10212751778,2962.98667990772,2319.18336845869,2910.86026570738,1411.73217180887,1761.53583123788,3187.53915037615,1423.90657492099,2479.1084686278,2490.05038824112,1840.80277958466,2114.21695084269,0.647964773371524,0.571883266421468,0.2663550551248,2.36623146528579,0.0179702054495229,0.0500316972671075,not_sig,0.197148424932287,0.159824901500017,0.24809347927271,0.71961075343565,0.471764689229796,0.607702124240346,not_sig,0.450816348439237,0.3276031383308,0.252789538853151,1.64662282158362,0.0996355966237065,0.203373199815198,not_sig
Sterol / FA Metabolism,CPT1A,2072.43010698049,2201.34083597306,2390.7884806863,1625.16100428211,3430.56542788442,1777.03806731361,1839.31393408246,1758.44591461176,1926.2685529582,3736.02328617473,2292.61490941881,1608.24717419347,1743.96158507367,1815.76870235315,1718.02653206554,1222.8871976361,-0.119191037547396,-0.105468268059748,0.275528286200853,-0.397558400656273,0.690955729706315,0.795343755193009,not_sig,-0.557031433904496,-0.461807906528478,0.285279311799239,-1.85699792776136,0.0633114489045006,0.132177909069683,not_sig,0.437840396357099,0.299075369527014,0.268750821072443,1.45951876505045,0.144422379683147,0.267034652997729,not_sig
Sterol / FA Metabolism,SCAP,2008.99107183625,1550.25864678988,1873.0597858887,2603.65478283016,1256.78787724395,1788.34717677891,1495.27761106098,1660.62192207569,1607.38571169969,1714.68647402411,2175.30274300118,1994.86421482982,3212.91384327034,2914.47134788635,2430.29695431689,1856.93698584707,-0.272688570249338,-0.25319209913225,0.189622561312065,-1.39292822807531,0.163641495352362,0.286840476481297,not_sig,0.475051581546615,0.433649135906442,0.1906716775258,2.430725336316,0.0150686327694233,0.0418841271655049,Pygo_up,-0.747740151795953,-0.67928230391073,0.197668536413674,-3.82331991178187,0.0001316667676609,0.0013560751767451,Pygo_up
Sterol / FA Metabolism,ACOX1,1546.41475667842,1904.57826153026,1114.80423595057,1619.86177255444,3840.18518046763,1339.75250132214,1285.96101323562,1152.41435109563,1288.50287044117,1230.00857848525,1074.80289613104,865.902598744814,1843.23324453171,1992.89599801154,1496.86109989068,1146.45674778384,0.772830460193792,0.648278897791223,0.351060481240501,2.12546783238644,0.0335475954398229,0.0832482593315369,not_sig,0.539059132067003,0.400698721098867,0.33218954262551,1.4822169083789,0.138282588975159,0.244130308913213,not_sig,0.23377132812679,0.128356036244825,0.275351603773346,0.643271737216533,0.520047791920347,0.659673693061472,not_sig
Sterol / FA Metabolism,SQLE,1472.29393042973,2145.15762642356,727.490482437953,1544.23368242768,1570.51936956337,2278.40858694177,2231.2258619257,2500.47668726339,562.098567642123,515.342929351508,1170.88714672072,661.633286037464,1472.97678493145,1297.22212665758,1238.69460681964,2168.04121130203,1.56059797570257,1.48399454987743,0.291091077342293,5.42176282669722,5.9014148161715e-08,7.01394739783041e-07,Sacral_up,1.08628414334362,0.98189256182672,0.291789799353239,3.77154329349194,0.0001622410014776,0.0009540449922469,Pygo_up,0.474313832358958,0.336595180838614,0.264607223885989,1.65160452073736,0.0986151978518869,0.201941547219116,not_sig
Sterol / FA Metabolism,DHCR7,1403.7062336611,1823.16182238022,873.712298816118,1514.24457978696,1493.25018896245,1971.55475011672,1891.6430835388,1936.1992669029,585.87966088852,675.482550373133,1349.64854316663,883.838440836191,1293.21459077771,1488.0404210142,1448.92790736609,1826.79539998984,1.06167321637486,1.00148893539345,0.248753209667971,4.26841309870378,1.96868493996444e-05,0.0001312033666745,Sacral_up,0.793956258619012,0.719413325891728,0.247717040910522,3.19030029813064,0.00142125028366,0.0059713762362961,Pygo_up,0.267716957755848,0.197381470595293,0.219571330236683,1.07851975357475,0.280801871200265,0.429500218235553,not_sig
Sterol / FA Metabolism,MVD,487.899159569596,601.29915620467,248.241769267046,614.156553237072,539.953310223328,550.376660644437,597.888367192664,716.978286758253,221.596550705068,185.693815865502,366.460862714117,219.215847783497,524.529984433696,787.232425148397,539.879115803267,604.984687562929,1.27780112524188,1.22018231186251,0.24242214075497,5.30128120886276,1.14992801692859e-07,1.28517523255599e-06,Sacral_up,1.30980595278285,1.24297088467046,0.244042722485303,5.43373941923512,5.51851534467698e-08,9.14740422723001e-07,Pygo_up,-0.0320048275409685,-0.022833497404832,0.20344466449903,-0.134234432134026,0.8932171993851,0.935381489542409,not_sig
Sterol / FA Metabolism,MVK,429.378782690316,417.064725756416,379.739798502022,491.33182381251,355.624421560882,416.175228322917,426.426898761248,470.032354380619,297.263665579969,293.873240704579,517.290790965354,410.531496758186,482.943208174247,476.617892182236,486.900324065563,518.865870827993,0.135826256948637,0.125463051971289,0.196343848799216,0.664849253214352,0.506146916366071,0.648593475239129,not_sig,0.372983846374911,0.334565236582597,0.196262515489009,1.82912657031724,0.0673806494028464,0.138613635044865,not_sig,-0.237157589426274,-0.190155059786875,0.186456869394279,-1.16503633270741,0.244004286282759,0.389416982651673,not_sig
Fracture Healing,COL10A1,361055.281720839,528700.168869822,165806.900159757,388658.776132937,580026.224427747,449362.187019145,566094.512046381,519317.751986016,15678.2262020795,43753.0406051904,581927.560144012,21868.7736877473,565945.047552461,392214.596582467,314737.751448474,281737.708948345,1.67295086899739,1.04511641089508,0.820826623236008,2.12667039410671,,,not_sig,1.22900509681762,0.501430588397613,0.633970971720017,1.56232198302218,,,not_sig,0.443945772179773,0.091932694756139,0.361030887211035,0.564348382703677,,,not_sig
