"","E-2-29-33","E-3-29-33","E-4-34-38","E-4-39-49","E-6-29-33","E-6-34-38","E-6-39-49","E-7-34-38","E-7-39-49"
"gene-NOP58",6550.44653189521,8290.02420353615,7787.33111412837,7293.5978296402,7707.5196223731,7721.09254002667,11322.2754014748,9942.50491465407,10742.119221839
"gene-LOC124418121",13.1494448601973,14.1903872022187,5.50341421493171,8.45340499494692,9.24440134617464,17.4614805848273,11.294040300723,2.31787036126683,13.5504499802447
"gene-BMPR2",2760.37192488296,2405.27063077607,1850.24785906004,2623.09156993203,2579.18797558272,2482.02474027188,1324.79092727481,1858.932029736,1613.63275181414
"gene-FAM117B",1086.34644460399,1172.12598290326,895.955834190883,1242.6505342572,1000.7064457234,1088.8480393253,885.452759576684,915.558792700398,1146.1422274957
"gene-WDR12",1784.27851795293,1690.07511578424,1996.63867717723,1990.77687631,1772.61395812899,1756.12604738835,1916.5986390327,2010.75253839898,2280.99241334119
"gene-CARF",206.34513472925,143.322910742409,272.969345060613,287.415769828195,224.947099423583,208.290518404726,121.975635247809,203.972591791481,212.290383023833
"gene-PLEKHM3",569.472112022391,520.787210321426,329.104170052916,456.483869727134,483.790337116473,511.995555719401,382.86796619451,446.190044543865,413.288724397463
"gene-FZD5",58.6667539916495,59.5996262493185,63.8396048932079,74.3899639555329,58.5478751924394,72.3404195657131,51.9525853833259,78.8075922830722,60.977024911101
"gene-CCNYL1",3700.05148450783,3984.660726383,3448.43934707621,3445.60787594036,3364.96209000757,3505.39222740408,3896.44390374944,3757.26785561353,3872.04108185492
"gene-METTL21A",287.264795407387,231.303311396164,275.170710746586,229.087275363062,217.243431635104,180.851048914283,326.397764690895,245.694258294284,256.329345459628
"gene-CREB1",2204.04925772076,1847.58841372887,2091.29740167405,2249.45106915538,2336.52244024564,2236.3167634711,1357.54364414691,1927.30920539337,1528.94243943761
"gene-KLF7",577.564078090205,577.5487591303,435.870405822592,419.288887749367,624.767457645636,613.64631769536,336.562400961546,412.580924305496,456.198482668237
"gene-FASTKD2",1346.30085453251,1396.33410069832,1658.72904438042,1295.06164522587,1147.84650048335,1081.98817195269,1812.69346826604,1292.21272640626,1462.3193937014
"gene-MDH1B",74.850686127277,70.9519360110934,70.4437019511259,60.0191754641231,74.725577548245,79.8239112449248,80.1876861351334,95.03268481194,64.3646374061622
"gene-DYTN",4.04598303390686,8.51423232133121,17.6109254877815,14.3707884914098,3.08146711539155,8.10711598581268,6.77642418043381,4.63574072253366,9.03363332016312
