"ENTREZID","gene_label","Avg_LogFC","Avg_Padj","N_Records","Direction"
"421656","SYNJ2",-3.68968810060631,0.00125734739281804,1,"Down"
"427495","LIPC",3.68590420546289,0.00127482418706722,1,"Up"
"421136","SDCBP",-3.68545119994397,0.00127664208451193,1,"Down"
"772393","ANXA4",3.68499144560811,0.00127849636234723,1,"Up"
"421123","RP1",-3.68399954051903,0.00128303067192302,1,"Down"
"422440","NAA15",3.68375678411726,0.00128379984757404,1,"Up"
"396245","RAF1",3.68295035633333,0.00128695964800501,1,"Up"
"107049066","LOC107049066",-3.68284284983369,0.00128704808216969,1,"Down"
"417752","ASB15",-3.68243700430254,0.00128864436431967,1,"Down"
"107055136","SMAD10",-3.68215742559822,0.00128960354851435,1,"Down"
"417923","TMPO",3.68187098029963,0.00129059827956452,1,"Up"
"416645","RBFOX1",-3.68122276559815,0.00129297220868314,1,"Down"
"395734","RHOB",-3.68047037655454,0.00129587998536346,1,"Down"
"415562","ANP32A",3.6796798711914,0.00129944577569902,1,"Up"
"420420","MYD88",-3.67929657898361,0.00130094210153991,1,"Down"
"416550","SLC9A3R2",-3.67740552760941,0.00131016042976192,1,"Down"
"395457","FURIN",3.67720934907042,0.00131070689781162,1,"Up"
"423661","ARID5B",3.67622242565911,0.00131532277394249,1,"Up"
"421584","SLC22A1",3.67453143415719,NA,1,"Up"
"421879","RAB23",-3.67405101616009,0.00132609129823389,1,"Down"
"421361","SMYD2",-3.6710216121535,0.00134143876059898,1,"Down"
"427507","AGBL1",-3.67041899463273,0.00134413314998158,1,"Down"
"396169","ST6GAL1",-3.66992389048113,0.00134626631774384,1,"Down"
"418580","DYNLT3",-3.66979830495773,0.0013464551008268,1,"Down"
"395512","EBF1",3.66940253582709,0.00134806801093714,1,"Up"
"107054331","CDH15",-3.66799651500512,0.0013550255760531,1,"Down"
"425619","YWHAZ",-3.66753959564393,0.00135697255895322,1,"Down"
"423516","SYT16",-3.66645748254069,0.00136204021802315,1,"Down"
"421131","PENK",-3.66640672416917,0.00136204021802315,1,"Down"
"424472","SLC35A3",3.66602894160506,0.00136317137750703,1,"Up"
"419302","SNX21",-3.66601509366633,0.00136317137750703,1,"Down"
"107053920","LOC107053920",3.66328549332186,0.00137585971668465,1,"Up"
"417122","C5",3.66310456521919,NA,1,"Up"
"395214","RGMA",-3.66173829475996,0.00138323016593007,1,"Down"
"417733","ALG12",3.66121056436406,0.00138433297300822,1,"Up"
"422062","TNFRSF21",3.66119245286919,0.00138433297300822,1,"Up"
"424772","SLC9A9",-3.66117640283022,0.00138433297300822,1,"Down"
"419081","RRM1",3.65972868245879,0.00139169163977532,1,"Up"
"771615","MRPL57",-3.65906887915275,0.00139430658470088,1,"Down"
"121109894","LOC121109894",-3.65877438267298,0.00139542317521125,1,"Down"
"419429","LOC419429",-3.65675481961333,0.00140583162363786,1,"Down"
"427396","DCAF12L2",3.65669052608182,0.00140583162363786,1,"Up"
"422454","INPP4B",3.65444913458867,0.00141689626578998,1,"Up"
"396046","AP4M1",-3.6544116863394,0.00141689626578998,1,"Down"
"417127","CAMSAP1",-3.65340485962025,0.0014214773963764,1,"Down"
"417794","ADAMTS20",-3.65159486170112,0.00143103796052949,1,"Down"
"100859892","SEMA6C",-3.65130303637846,0.00143216764490236,1,"Down"
"101749160","OMP",-3.65074581907453,0.00143439949958512,1,"Down"
"419086","CAPN5",-3.65074581907453,0.00143439949958512,1,"Down"
"428946","SAMD8",-3.64884808164823,0.0014439151892995,1,"Down"
"420639","BTD",3.64833017554236,0.00144632676657922,1,"Up"
"423363","JDP2",-3.64792831596525,0.00144808814931945,1,"Down"
"101751621","VSTM2B",-3.64591379203195,0.00145897553072215,1,"Down"
"396034","MYOM2",-3.64527148241621,0.0014621178394362,1,"Down"
"101751145","FAM212A",-3.64514540795938,0.00146232829642163,1,"Down"
"423720","AIFM2",3.64480642479148,0.00146275641089666,1,"Up"
"431584","CD180",3.64480311349901,0.00146275641089666,1,"Up"
"428067","TNFSF11",3.64438408010841,0.00146463485488061,1,"Up"
"423111","RNH1",-3.64414374293448,0.0014654972400388,1,"Down"
"424063","SATB2",3.64388278603768,0.00146647776978616,1,"Up"
"121107546","LOC121107546",-3.64374197855599,0.00146677383963026,1,"Down"
"396506","S100A10",-3.64374197855599,0.00146677383963026,1,"Down"
"416080","ADAMTS9",-3.64256377831904,0.00147299712420996,1,"Down"
"396129","SIM1",3.64249450927199,NA,1,"Up"
"418104","ATP6V0A4",3.64151500483824,NA,1,"Up"
"420956","INO80C",3.640817974629,0.00148199876097717,1,"Up"
"424632","TTC39A",3.63916904797576,NA,1,"Up"
"424118","SSFA2",-3.6386631805343,0.00149393654290091,1,"Down"
"418492","SCAF4",3.63845074128081,0.00149433421809623,1,"Up"
"396004","TOP1",3.6384169807132,0.00149433421809623,1,"Up"
"422680","USP53",-3.63173447096019,0.00153199152187347,1,"Down"
"418645","ELAPOR2",-3.63084509033104,0.00153622295671182,1,"Down"
"427991","XK",3.63068060137853,0.00153667363188746,1,"Up"
"768768","PRUNE2",3.63011034301399,0.00153954306594864,1,"Up"
"395806","PTCH1",3.62994335648703,0.0015400098043566,1,"Up"
"419681","PPT1",3.62975512696799,0.00154050081430074,1,"Up"
"415489","TICRR",3.62968365898654,0.00154050081430074,1,"Up"
"420610","TOMM7",-3.62915264943738,0.00154314268009255,1,"Down"
"395969","ITM2B",3.62896323798317,0.00154321531528326,1,"Up"
"417757","AASS",-3.62861591841376,0.00154476250029522,1,"Down"
"100858619","PCGF1",-3.62800303232951,0.0015479022634768,1,"Down"
"107056280","LOC107056280",-3.62742427394535,0.0015508431080464,1,"Down"
"396270","INCENP",3.62672282316877,0.00155373620565869,1,"Up"
"772096","LOC772096",-3.62667733693838,0.00155373620565869,1,"Down"
"415931","RBM6",-3.62575088072769,0.00155874522480446,1,"Down"
"100857774","CEP85L",-3.62545291894553,0.00155913820275752,1,"Down"
"421429","BTBD9",3.62473328624708,0.0015625656791682,1,"Up"
"427072","SLC25A39",3.62468272633187,0.0015625656791682,1,"Up"
"416564","ARHGAP17",-3.62391260609303,0.00156615767056507,1,"Down"
"423828","ABCC2",3.62332717713075,NA,1,"Up"
"772279","SLC24A4",3.62250614946979,0.00157416290397021,1,"Up"
"418716","IL1RL2",-3.62211309328071,0.00157601923903293,1,"Down"
"404303","KCNA3",3.62179878139331,0.00157739739505605,1,"Up"
"419305","CDH22",3.62061251971117,0.00158410737107809,1,"Up"
"423408","RPS6KA5",3.61898486329164,0.00159343134325849,1,"Up"
"427662","KCNJ12",-3.61891745331945,0.00159343134325849,1,"Down"
"421824","CFAP206",3.61771744905034,0.00160028985387694,1,"Up"
"420135","MYO9B",3.61697824707385,0.00160431852606979,1,"Up"
"422979","CSRP3",-3.61647427106775,0.00160689653181549,1,"Down"
"427233","FOCAD",3.61496253042142,0.0016157522104365,1,"Up"
"424703","SLC35D1",3.6148660339601,0.00161580417136371,1,"Up"
"414831","FGF13",-3.614096632838,0.00162005821805599,1,"Down"
"395571","FZD5",3.61336872366158,0.00162406271990663,1,"Up"
"418655","PUDP",3.61191509062533,0.00163264055306355,1,"Up"
"419559","EDN2",-3.61091264068915,0.00163840774250465,1,"Down"
"100858105","BTBD19",-3.61070132175724,0.00163918636894908,1,"Down"
"420198","FABP9",-3.60984941166496,0.00164402080138627,1,"Down"
"423142","ORAOV1",3.60895619299504,0.00164913109714824,1,"Up"
"395876","F10",3.60868505553241,0.00165029516682337,1,"Up"
"418892","C4A",-3.60766928498264,0.0016556439911582,1,"Down"
"415637","CIAPIN1",3.60353960039494,0.00168104556958779,1,"Up"
"419450","PGD",3.60300944945542,0.00168333839002719,1,"Up"
"427799","LOC427799",3.60223825703159,0.00168777003598903,1,"Up"
"420011","IFI35",-3.60147796031535,0.00169214165866608,1,"Down"
"419187","STK4",3.59968584721975,0.00170326968220867,1,"Up"
"418715","IL1R2",3.59901776063669,0.00170707338817378,1,"Up"
"427681","TMEM8A",3.59860614083639,0.00170919903903948,1,"Up"
"419068","FCHSD2",3.59839774841279,0.00170999081073935,1,"Up"
"422743","PPAT",3.59807609808495,0.0017115280581666,1,"Up"
"395336","AXL",3.59772981772816,0.00171322889909789,1,"Up"
"777580","WNK4",3.59700208348234,0.00171744734435496,1,"Up"
"101751828","ZFP36L1",-3.59600123866045,0.00172348307378064,1,"Down"
"427105","POLR3G",3.59254318954005,0.00174534598852619,1,"Up"
"421643","MTRF1L",-3.59187106766352,0.00174872855255647,1,"Down"
"418128","C7orf73",3.59186310102991,0.00174872855255647,1,"Up"
"416102","CHL1",-3.5913703124806,0.001751448686241,1,"Down"
"416398","UBN1",3.58980866758168,0.0017613812443493,1,"Up"
"424055","ANKRD44",3.58893564436874,0.00176608659516839,1,"Up"
"417124","CUTAL",3.5883580138286,0.00176882578030962,1,"Up"
"422166","EDA2R",-3.58814082749244,0.00176970429435409,1,"Down"
"421298","ANKRD9L",3.58624482830295,0.00178201542189336,1,"Up"
"769776","TRIM45",-3.58587740853613,0.00178392696134569,1,"Down"
"415322","SENP8",3.58510675497083,0.0017886020717771,1,"Up"
"422734","ZDHHC2",-3.58476136374659,0.00179036925946581,1,"Down"
"415303","STOML1",-3.58421397526189,0.00179339781131192,1,"Down"
"427608","SRA1",-3.58414495983096,0.00179339781131192,1,"Down"
"396382","ISL2",-3.58399353070628,0.00179383648314427,1,"Down"
"426108","PLEKHO1",-3.58124905357081,0.00181218061209221,1,"Down"
"421043","CEP192",3.57978909567732,0.00182050364763268,1,"Up"
"415646","CPNE2",3.57946158248098,0.00182217617583251,1,"Up"
"425919","PCGF2",-3.57813238111954,0.00183085280449565,1,"Down"
"422548","CENPU",3.57723223833451,0.00183532360659395,1,"Up"
"419993","CALCOCO2",-3.57678184369243,0.00183787272019785,1,"Down"
"423732","DUSP13",-3.57619886762698,0.00184135839263414,1,"Down"
"771739","FMNL2",-3.57521277596504,0.00184769528607845,1,"Down"
"419896","SCUBE3",3.57481673755124,0.00184987626338461,1,"Up"
"416874","MYL2",-3.57203870341887,0.00186899124560772,1,"Down"
"427209","CERT1",3.56908010099034,0.0018895919920665,1,"Up"
"107053759","LOC107053759",-3.56879348330962,0.00189102889593536,1,"Down"
"420209","CA3",-3.5686490460881,0.00189144042461355,1,"Down"
"107051565","LIX1L",-3.56826869267358,0.00189355610721213,1,"Down"
"107056271","RTKN",-3.56774207647338,0.00189649731309926,1,"Down"
"418932","RASL11A",-3.56768719560598,0.00189649731309926,1,"Down"
"426754","TRIM63",-3.56682907687711,0.0019014486756799,1,"Down"
"107055391","MED29",-3.56350524747385,0.00192482878460994,1,"Down"
"421505","EXO1",3.56344927653169,0.00192482878460994,1,"Up"
"420343","FBXO32",-3.56268231698342,0.00192982073132671,1,"Down"
"771763","ANGPT4",-3.56236926802797,0.00193112581258359,1,"Down"
"424895","ACAP2",-3.56233034279768,0.00193112581258359,1,"Down"
"417981","CYP2D6",3.56141888304404,0.00193658842078275,1,"Up"
"420319","ZFAT",3.56141443920273,0.00193658842078275,1,"Up"
"769424","PPA1",3.56026789564102,0.00194441794782562,1,"Up"
"424404","MGST3",3.56015122866447,0.0019446361869517,1,"Up"
"417221","URM1",-3.55831972934164,0.00195608659746936,1,"Down"
"769729","LOC769729",-3.5581735198566,0.00195608659746936,1,"Down"
"769852","H3C37",3.55789312708618,0.00195687805153378,1,"Up"
"425131","TRIM3",-3.5567566407817,0.00196470887643005,1,"Down"
"100858263","GPR18",3.55570816346005,0.00197190858333904,1,"Up"
"419870","CTTNBP2NL",-3.55552033205748,0.00197266500613438,1,"Down"
"428149","NTSR1",-3.55524005568972,0.00197411588698091,1,"Down"
"373886","FZD9",3.5547686879936,0.00197700417476731,1,"Up"
"418739","TFDP3",3.55197464102992,0.0019961361221477,1,"Up"
"425107","LGALS2",3.55177744326451,0.00199697290616053,1,"Up"
"414342","AvBD4",3.5513123784957,0.00199984474856892,1,"Up"
"107055142","CIART",-3.55062607813665,0.00200426629804119,1,"Down"
"112533090","LOC112533090",-3.55018509764516,0.00200644093302371,1,"Down"
"395427","TRPV4",3.54996109538213,0.00200748684947339,1,"Up"
"101751930","CCDC169",-3.54840387818088,0.00201872871888127,1,"Down"
"422828","BST1",3.54830934438892,0.00201878807704876,1,"Up"
"428750","NEIL3",3.54718749738481,0.00202606936269981,1,"Up"
"421663","RSPH3",-3.54691868254633,0.00202747015829399,1,"Down"
"396140","ST3GAL1",3.54551678407807,0.00203694448888687,1,"Up"
"419311","CTSZ",3.54513588158136,0.00203921962432969,1,"Up"
"420523","CUBN",3.54469428685266,NA,1,"Up"
"396328","KCNJ2",-3.54229548308555,0.00205995130739492,1,"Down"
"395719","TK1",3.54128601120645,0.00206608335528047,1,"Up"
"421954","NT5C1B",-3.54125472260267,0.00206608335528047,1,"Down"
"421939","ATP6V1C2",3.54125144297829,0.00206608335528047,1,"Up"
"101750657","SMTNL1",-3.54079673096954,0.00206896788004636,1,"Down"
"100858814","APRTL",-3.54027382703708,0.00207239170428941,1,"Down"
"417173","RAPGEF1",3.53911329085717,0.00208015932631259,1,"Up"
"769808","TMEM8B",3.53755626195775,0.00209177715127158,1,"Up"
"420542","CFAP69",3.53524461241601,0.00210947183432933,1,"Up"
"427650","METRN",-3.53422392549874,0.00211624851348594,1,"Down"
"426151","CAPRIN1",3.5327638713775,0.00212610623804189,1,"Up"
"418537","SLC37A1",-3.53273590908274,0.00212610623804189,1,"Down"
"423325","PRORP",3.53209043538167,0.00213060579047924,1,"Up"
"396317","ALPL",3.52918552291042,NA,1,"Up"
"107054133","LOC107054133",3.52910046576725,0.302211206713761,2,"Up"
"420525","PTER",3.528477203832,NA,1,"Up"
"373976","ALX4",-3.52846298253793,0.00215790405100087,1,"Down"
"418268","CSTA",3.52833437269258,0.00215824777681652,1,"Up"
"420023","EZH1",-3.52735461391891,0.00216483667214946,1,"Down"
"373892","ADD3",-3.52700020272217,0.00216702925503808,1,"Down"
"422727","ASAH1",3.52673928372875,0.00216845825779753,1,"Up"
"378797","GJB1",3.52656591498494,NA,1,"Up"
"421959","LAPTM4A",-3.5258065670417,0.00217539973287481,1,"Down"
"395092","PDE6B",3.52466927733456,0.00218404776998654,1,"Up"
"419520","SLC23A2",3.5236155503223,0.00219060883721987,1,"Up"
"428986","PRDX3",3.52107545746871,0.00221009681323839,1,"Up"
"424294","LCT",3.5210247135554,0.00221009681323839,1,"Up"
"421758","METTL24",-3.52098314567439,0.00221009681323839,1,"Down"
"107049248","INPP1",-3.52092270952133,0.00221009681323839,1,"Down"
"771456","LOC771456",-3.51924564081289,0.0022232527904932,1,"Down"
"374134","RPL14",-3.51917610812976,0.0022232527904932,1,"Down"
"422611","CDS1",3.51880366275612,0.00222565279874332,1,"Up"
"417746","TRABD",3.51746689802386,0.00223616652458982,1,"Up"
"107057621","OLFM2",-3.51659258330486,0.00224281604675615,1,"Down"
"101747453","GPRC5B",-3.51454012766748,0.00225948591839301,1,"Down"
"420714","TRAK1",-3.51365568742329,0.00226628616882539,1,"Down"
"420744","BMPER",-3.51255624975603,0.00227494537843325,1,"Down"
"407777","AvBD7",3.51210204155145,0.00227809810529332,1,"Up"
"417474","CLDN9",3.51192559139062,0.00227887217819947,1,"Up"
"417523","MMP28",-3.51131626942145,0.0022833622988286,1,"Down"
"416928","IGLL1",3.51110615080228,0.002284427661479,1,"Up"
"769278","CCR6",3.51059677944383,0.00228806777416193,1,"Up"
"101752092","CLN5",3.50946132730489,0.00229711543848342,1,"Up"
"420096","PRSS57",3.50880833637945,0.00230201713113342,1,"Up"
"419595","CLIC4",-3.50840131051904,0.00230414237957844,1,"Down"
"396158","MYBL1",3.50820610426681,0.00230499703418451,1,"Up"
"418872","TRIM13",-3.50773829131315,0.00230830756058809,1,"Down"
"415632","ADGRG3",3.50704262829214,0.00231360287921896,1,"Up"
"772072","PRR11",3.50625050496193,0.00231975013158053,1,"Up"
"424740","LOC424740",3.50533298009844,0.00232700850527358,1,"Up"
"424777","ATR",3.50512981899305,0.00232803330844206,1,"Up"
"101751855","LOC101751855",-3.50412135304698,0.00233611349849281,1,"Down"
"395731","CNBP",-3.50374150765296,0.00233869334740326,1,"Down"
"418120","TMEM178B",-3.50358248301234,0.0023393356039073,1,"Down"
"415860","CDH1",3.50314928105813,NA,1,"Up"
"417030","SDSL",3.50105878285808,NA,1,"Up"
"770336","PRC1",3.50050359663811,0.00236500054773331,1,"Up"
"422044","PKHD1",3.50025148648703,NA,1,"Up"
"423083","SPTY2D1",3.49843787339736,0.00238206288924963,1,"Up"
"772302","HDGFRP2",-3.49841530117072,0.00238206288924963,1,"Down"
"421148","ADIPOR1",3.49800347409704,0.00238497607340576,1,"Up"
"428175","KLHL21",-3.49748454848513,0.00238856903429635,1,"Down"
"427088","USHBP1",-3.49743027183277,0.00238856903429635,1,"Down"
"428452","XCR1",3.49655311650603,0.00239566492316979,1,"Up"
"427645","PDE8B",3.49453791813385,0.00241304771209426,1,"Up"
"428556","CLIP4",-3.49415418549302,0.00241574216114678,1,"Down"
"428253","NCAM1",-3.4937151765578,0.00241894029089579,1,"Down"
"427186","RPL37",-3.49279380372255,0.00242652169822344,1,"Down"
"418737","GAS6",-3.49152534596198,0.00243728996825552,1,"Down"
"771031","RPUSD1",3.49116881716697,0.00243976139216299,1,"Up"
"415894","STAB1",-3.49064153926066,0.00244301247734597,1,"Down"
"395583","SPRY1",-3.49052135994568,0.00244332765223529,1,"Down"
"415441","SPATA5L1",-3.48990400097214,0.00244819371280799,1,"Down"
"428007","DHRSX",-3.48941744509306,0.0024518686453646,1,"Down"
"102466187","MIR6696",3.48641287925209,0.00247878135313344,1,"Up"
"421417","BRE",3.48552884030397,0.00248515819164005,1,"Up"
"428928","NIN",3.48546854858475,0.00248515819164005,1,"Up"
"415908","HYAL2",-3.48503042487701,0.00248843436806912,1,"Down"
"418040","CDC42EP1",-3.48421464383954,0.00249523342453679,1,"Down"
"426297","PCYOX1",3.48401426167249,0.00249630377001949,1,"Up"
"769286","SALL4",3.48236790561546,0.00251090045273108,1,"Up"
"427807","ANKFN1",-3.48137725708602,0.0025194009915193,1,"Down"
"121107019","RNA28S1",-3.48114596748897,NA,1,"Down"
"121108647","INPPL1A",3.48088806584228,0.00252317908961017,1,"Up"
"424826","PIK3CB",3.48080475942374,0.00252317908961017,1,"Up"
"101751681","RDH8",-3.48028412538966,0.00252728060735502,1,"Down"
"419169","ACTR5",3.47965833072478,0.00253238213569485,1,"Up"
"396024","ACTN4",-3.47865142219446,0.00254110443199117,1,"Down"
"427150","PLK2",-3.4779461007872,0.0025469874731095,1,"Down"
"421381","KCNH1",3.47490615024252,0.00257520419442351,1,"Up"
"416494","CPSF4",3.47337002576819,0.00258833918494052,1,"Up"
"395637","ELAVL1",3.47229458686437,0.00259790318631868,1,"Up"
"422099","ABCC3",3.47217964878038,0.00259818805519262,1,"Up"
"396311","ANK1",3.47188118193082,0.00259977258066351,1,"Up"
"421762","FIG4",3.47177286749042,0.00259977258066351,1,"Up"
"431014","TNK2",-3.47175961007941,0.00259977258066351,1,"Down"
"425392","RPGRIP1L",3.47087570442494,0.00260751544435429,1,"Up"
"427757","BRD3",3.47030182199167,0.00261143230487553,1,"Up"
"420442","INSIG1",3.46938156174115,0.00261956199400173,1,"Up"
"771022","SVIP",-3.46913420289234,0.00262030984724849,1,"Down"
"417016","ASCC2",3.4687878777443,0.00262285686416687,1,"Up"
"395475","KANK1",3.46780035876031,0.00263167828590399,1,"Up"
"374087","ADARB1",-3.46660293167272,0.00264175178355777,1,"Down"
"418909","KL",3.46572126223358,NA,1,"Up"
"416501","USP22",3.46530092301173,0.00265289286253819,1,"Up"
"418386","NIT2",3.46491221163882,0.00265504711427477,1,"Up"
"768886","TMEM174",3.46418773136899,NA,1,"Up"
"414337","CATH1",3.46384731662948,0.00266473542589073,1,"Up"
"422779","TMEM33",3.4624727829439,0.00267668836177719,1,"Up"
"424310","LYPD6B",3.46110244136361,NA,1,"Up"
"418989","TRPC6",-3.45852815702279,0.00271361690373432,1,"Down"
"420669","CNOT10",3.4549509164981,0.00274844348205679,1,"Up"
"395827","CYP24A1",3.4549210709575,0.00274844348205679,1,"Up"
"427373","CORO2A",-3.45452637358418,0.00275160027305842,1,"Down"
"395633","MYF5",-3.45429914858731,0.00275305030959898,1,"Down"
"770067","CYYR1",-3.45340559645947,0.00276044358453272,1,"Down"
"419001","C11orf54",3.45176970546767,0.00277635701982241,1,"Up"
"418358","ILDR1",3.4515615433072,0.00277762334745022,1,"Up"
"420463","KLF6",-3.45129294682004,0.00277951279066347,1,"Down"
"428760","ADAMTS3",3.45116727189393,0.00277993105635249,1,"Up"
"428472","LRRC14B",-3.4508522058978,0.00278230134285268,1,"Down"
"396199","PARP1",3.45011164913042,0.00278848691736166,1,"Up"
"416814","SCARB1",-3.45008274170392,0.00278848691736166,1,"Down"
"417385","NOTUM",-3.44857247169135,0.00280324535419944,1,"Down"
"420935","ADCY2",-3.44806433578208,0.00280709854495076,1,"Down"
"420619","CCDC126",3.44803152958352,0.00280709854495076,1,"Up"
"416806","TMEM132D",3.44777255747203,0.00280836958198207,1,"Up"
"422481","FBXW7",3.44588608277912,0.00282503564260424,1,"Up"
"770893","LAPTM4B",-3.445425542103,0.00282896534388524,1,"Down"
"418489","GRIK1",-3.44420437566568,0.00284088232955614,1,"Down"
"395678","RBPMS2",-3.44217736046497,0.00285866743917044,1,"Down"
"415858","GAS8",-3.44201567280037,0.00285948027494124,1,"Down"
"112530983","NANOS3",-3.4416678088473,0.00286226269006953,1,"Down"
"419928","CCND3",3.4385711052759,0.00289248286989225,1,"Up"
"424170","ABCB11",3.43672577651409,NA,1,"Up"
"100859531","BG5",3.43635613990567,0.0029153240870513,1,"Up"
"100859022","LOC100859022",-3.43465450592297,0.00293277252961574,1,"Down"
"428381","GPR20",-3.43439831847242,0.0029346281230299,1,"Down"
"428142","RIMS4",-3.4338220949863,0.00293995406861698,1,"Down"
"395305","SSTR2",-3.43172690643466,0.002961833680309,1,"Down"
"395875","COL12A1",-3.43091831594052,0.00296974807615736,1,"Down"
"395220","ORM1",3.43050139177481,0.00297245836342644,1,"Up"
"373965","CALD1",-3.43039076321265,0.00297274255070075,1,"Down"
"423838","SFRP5",3.43010473321654,0.00297494959188973,1,"Up"
"419497","DISP3",-3.42893870687624,0.00298637359646627,1,"Down"
"430150","CACNA2D2",-3.4288953476214,0.00298637359646627,1,"Down"
"417922","NEDD1",3.42726046471948,0.00300254019573685,1,"Up"
"417186","GPR107",3.42695886460531,0.00300494058060545,1,"Up"
"428105","KCNE3",-3.42684029127098,0.0030053167333866,1,"Down"
"772098","TPBG",3.424012322652,0.00303487554906342,1,"Up"
"395814","FMOD",-3.42369710614225,0.00303745233923648,1,"Down"
"421540","GALNT2",3.42081804919966,0.00306752903751448,1,"Up"
"100857724","DM5L",3.42076456956233,0.00306752903751448,1,"Up"
"396222","LMNB2",3.41990669836869,0.00307626250588608,1,"Up"
"395518","MAFK",-3.41963375325018,0.00307839383116495,1,"Down"
"424733","PPP2R3A",-3.4182931406914,0.00309263718279766,1,"Down"
"100858275","TESK2",3.41689645240495,0.00310758149424402,1,"Up"
"424112","IDH1",3.41679968522635,0.00310772139094338,1,"Up"
"422878","HTT",3.41610911249443,0.00311464669204179,1,"Up"
"386582","RB1",3.41497538211966,0.00312666944967619,1,"Up"
"427490","IREB2",3.41469144075104,0.00312895985007932,1,"Up"
"419762","CADM1",3.41298528494307,0.00314763877703445,1,"Up"
"107052489","LOC107052489",-3.41246420294348,0.00315268536117836,1,"Down"
"419995","MLLT6",-3.41177824765686,0.00315867143618309,1,"Down"
"121111544","LOC121111544",3.41098806089435,0.00316685885398789,1,"Up"
"101750641","FANCF",-3.41010648818762,0.00317590327101063,1,"Down"
"427116","ARSK",3.41004156512178,0.00317590327101063,1,"Up"
"417265","LRSAM1",-3.40927451030967,0.00318386215567329,1,"Down"
"121113206","LOC121113206",3.40890630613135,0.00318717663845619,1,"Up"
"374223","LEPR",-3.40819396700364,0.00319435143668248,1,"Down"
"102723171","RN7SL1",-3.40803981848021,0.00319435143668248,1,"Down"
"418196","ETNK1",3.40677890237647,0.00320779248508544,1,"Up"
"431669","RMI1",3.40575566990984,0.00321821268575573,1,"Up"
"770406","FXYD6",-3.40210322841225,0.00326052677722599,1,"Down"
"416800","ULK1",3.40193796557067,0.00326149273704213,1,"Up"
"418846","COG3",3.40171025274551,0.00326320474926887,1,"Up"
"100859277","CYP4F11",3.40146169313699,NA,1,"Up"
"373989","TBX4",-3.39998487536021,0.00328285308972749,1,"Down"
"420265","DCSTAMP",3.39949644956209,0.00328748049179392,1,"Up"
"374211","CRABP1",-3.39939284419319,0.00328748049179392,1,"Down"
"420739","KIAA0895",-3.39934692028554,0.00328748049179392,1,"Down"
"423749","SORBS1",-3.39912976494305,0.00328907891367373,1,"Down"
"100858736","MORN3",-3.39866652054561,0.00329364029269088,1,"Down"
"416877","ATXN2",3.39765506869947,0.00330482334693989,1,"Up"
"395878","PAPOLB",3.39742827420639,0.00330654648274322,1,"Up"
"419321","CIMIP1",-3.39707432398049,0.00330980835470013,1,"Down"
"101749459","ARID5A",-3.39687798492501,0.00331116577950783,1,"Down"
"426690","ETNK2",-3.39559607733808,0.00332568818639634,1,"Down"
"770416","SAPCD2",3.39538079967001,0.00332728201853174,1,"Up"
"421100","KLHL14",3.39495136430897,NA,1,"Up"
"417813","LRIG3",-3.39438545486928,0.00333632504200861,1,"Down"
"426234","SEMA3B",-3.39393224872878,0.00334082573423832,1,"Down"
"769454","MSS51",-3.39270683257219,0.00335477634231016,1,"Down"
"107049501","LOC107049501",-3.39233153101513,0.00335834507888003,1,"Down"
"101750586","IL17RC",-3.39104235085828,0.00337314797176165,1,"Down"
"107049246","GDF11",3.38946323272148,0.00339159594987759,1,"Up"
"416017","RPN1",3.38764263470049,0.00341314062263881,1,"Up"
"420179","MSC",-3.38717875832,0.00341726512244132,1,"Down"
"101749299","LOC101749299",-3.38714330077858,0.00341726512244132,1,"Down"
"423362","TMED10",-3.38629757047654,0.00342571687500301,1,"Down"
"771099","C12orf57",-3.38621363500628,0.00342571687500301,1,"Down"
"395434","POPDC3",-3.38602792647882,0.00342698768436944,1,"Down"
"395681","JAK1",3.38493699957761,0.00343958468638243,1,"Up"
"396107","RET",-3.38428897859314,0.00344643134294553,1,"Down"
"423649","LRRTM3",-3.38422329434992,0.00344643134294553,1,"Down"
"418573","ATP6AP2",3.38388442533308,0.00344963369581722,1,"Up"
"101750363","PRF1",3.38362585657561,0.00345182939062907,1,"Up"
"395692","ZP4",3.38206806582003,0.00346934521711897,1,"Up"
"420733","GPR141",3.38194068380842,0.00346989548394108,1,"Up"
"418337","VANGL1",3.38179065082842,0.00347073226361438,1,"Up"
"426418","DNAJC14",-3.3813433779054,0.00347532739600847,1,"Down"
"420851","TMEM14C",3.38121939272066,0.00347583630817361,1,"Up"
"769981","RPL37A",-3.38090648222275,0.00347807291160006,1,"Down"
"419124","PIGU",3.38087519967395,0.00347807291160006,1,"Up"
"424190","TANK",3.38063449481601,0.00348006084140901,1,"Up"
"425103","FAM83D",3.379917549221,0.00348808904519805,1,"Up"
"423866","SFXN2",3.37803891827415,0.00351093739675917,1,"Up"
"395316","CENPH",3.37758906834527,0.0035156154387824,1,"Up"
"422712","MANBA",3.37703504824113,0.00352163285538967,1,"Up"
"421175","ARL8A",-3.37486657110241,0.00354518548113828,1,"Down"
"425231","ZNRF1",-3.37461040930803,0.00354740911769433,1,"Down"
"422632","PRAG1",-3.37215698710316,0.00357807571237928,1,"Down"
"415591","IQGAP1",-3.3708460561829,0.0035940540332655,1,"Down"
"395219","SOCS2",3.3698012047034,0.00360594368668623,1,"Up"
