"ENTREZID","gene_label","Avg_LogFC","Avg_Padj","N_Records","Direction"
"768904","DPT",-22.7554026878243,1.4973439577448e-110,1,"Down"
"418657","MXRA5",-19.5481531841336,2.52401531179195e-81,1,"Down"
"373996","CAV1",-19.1505323816242,3.76886452964033e-78,1,"Down"
"396340","COL3A1",-18.8355347802503,1.02134584263418e-75,1,"Down"
"421058","EMILIN2",-18.829515623733,1.02134584263418e-75,1,"Down"
"428199","ANTXR1",-17.9522351169646,9.06733370378545e-69,1,"Down"
"416553","PKD1",-17.6655479157148,1.30258652908961e-66,1,"Down"
"404536","ADIPOQ",-17.3511944732511,2.84996512590991e-64,1,"Down"
"428435","CREB5",-17.26204415806,1.19118260232687e-63,1,"Down"
"769237","ABI3BP",-17.1409025503077,8.67457161882246e-63,1,"Down"
"415669","TPPP3",-17.112216549786,1.29105134033173e-62,1,"Down"
"428321","KANK3",-16.82750461688,1.50902004000332e-60,1,"Down"
"396292","COL6A2",-16.6646621893767,2.14998672622591e-59,1,"Down"
"769957","ISLR",-16.5785721383672,8.3934542524733e-59,1,"Down"
"422473","DCLK2",-16.5168680605544,2.18286470859364e-58,1,"Down"
"396000","COL6A1",-16.3284652142694,4.56756541552532e-57,1,"Down"
"771003","CAMKK1",-16.3047652703271,6.33760139293623e-57,1,"Down"
"373952","NBL1",-16.0438052181441,4.14137403618807e-55,1,"Down"
"428888","LTBP2",-15.8504202960634,8.67408380042945e-54,1,"Down"
"395333","MOXD1",-15.7051376660397,8.23039596160369e-53,1,"Down"
"418839","ENOX1",-15.6731505624244,1.297360367214e-52,1,"Down"
"769989","C1QTNF5",-15.5672098747482,6.52311592173301e-52,1,"Down"
"396441","ELN",-15.4225755064925,5.92196031627254e-51,1,"Down"
"395176","EBF2",-15.3944465115427,8.7700659672222e-51,1,"Down"
"418889","LHFPL1",-15.2931542672829,4.00960136077911e-50,1,"Down"
"430666","CILP2",-15.18134030879,2.13378904147948e-49,1,"Down"
"424050","HECW2",-14.9197228130191,1.07219074907195e-47,1,"Down"
"396548","COL6A3",-14.8633627625349,2.40217784449234e-47,1,"Down"
"418143","TMTC1",-14.6590395396831,4.7993161006446e-46,1,"Down"
"396006","PTRF",-14.6291798814867,7.19841182944934e-46,1,"Down"
"416271","MYOZ3",-14.622239033516,7.71414497659689e-46,1,"Down"
"770421","SYNPO",-14.622239033516,7.71414497659689e-46,1,"Down"
"374137","MEOX2",-14.5856952789929,1.27747444319177e-45,1,"Down"
"420384","AQP1",-14.4744736681954,6.28242803541025e-45,1,"Down"
"423805","MYOF",-14.4567534026768,7.88886001606941e-45,1,"Down"
"395643","PDLIM4",-14.0340122346031,3.16464195478008e-42,1,"Down"
"418625","ASB9",13.8532942130749,3.87581524179708e-41,1,"Up"
"395349","FSTL1",-13.7444961800346,1.70676404031983e-40,1,"Down"
"423611","MMRN2",-13.4966083866895,4.95509416985212e-39,1,"Down"
"373992","FBN1",-13.485769721369,5.59637821577109e-39,1,"Down"
"395774","GSN",-13.4596731856285,7.77516437599222e-39,1,"Down"
"395451","CXCL14",-13.3749707935444,2.37970348486865e-38,1,"Down"
"419017","PRSS23",-13.3624286411911,2.75122322380433e-38,1,"Down"
"423448","HHIPL1",-13.3027463046985,5.98468378483101e-38,1,"Down"
"416130","FGD5",-13.1364933540028,5.33550088105088e-37,1,"Down"
"423105","CD151",-13.1216093934959,6.3530627543712e-37,1,"Down"
"395155","DPYSL2",-13.0728715408287,1.18158429284954e-36,1,"Down"
"771674","PROK2",-12.9916404638949,3.35545946173722e-36,1,"Down"
"418256","MFAP5",-12.959130701712,5.02423247776754e-36,1,"Down"
"771337","SOX7",-12.9365305469633,6.60890657429814e-36,1,"Down"
"395429","POSTN",-12.9197107183658,8.06352068432284e-36,1,"Down"
"395347","MXRA8",-12.8892376056145,1.17459156294182e-35,1,"Down"
"100859431","AEBP1",-12.8388916164118,2.16994533677609e-35,1,"Down"
"396314","PRRX2",-12.8297557266145,2.39721883270659e-35,1,"Down"
"416911","MN1",-12.7845923963307,4.2130634378277e-35,1,"Down"
"417400","C17orf67",12.7600006082978,5.67736127141143e-35,1,"Up"
"378912","RGS2",-12.7534841426797,6.06617599425507e-35,1,"Down"
"419031","VWF",-12.707573961854,1.07365949888731e-34,1,"Down"
"418479","ADAMTS1",-12.6936286428616,1.26170567817264e-34,1,"Down"
"395241","HOPX",-12.6745484233061,1.5831816598994e-34,1,"Down"
"420561","TFPI2",-12.4388255571844,3.06188721554052e-33,1,"Down"
"421589","FNDC1",-12.2015075523,5.71595082921022e-32,1,"Down"
"396023","DKK3",-12.1873185471018,6.69718513629552e-32,1,"Down"
"417766","CTTNBP2",-12.1708805945985,8.06645943925824e-32,1,"Down"
"427583","FBLN2",-12.1318114501552,1.28117528931689e-31,1,"Down"
"395722","CLU",-12.0959128508845,1.95528314210807e-31,1,"Down"
"420519","VIM",-12.0827286503563,2.2618523113788e-31,1,"Down"
"417217","DNM1",-12.0616063544692,2.88147876220951e-31,1,"Down"
"395891","CACNA1C",-11.947474866043,1.12840565919629e-30,1,"Down"
"770907","KCNMB2",-11.9213585875978,1.52266523841087e-30,1,"Down"
"429400","HOXC12",-11.9086438434892,1.7489660525909e-30,1,"Down"
"100858652","FOXP4",-11.8842399700247,2.31075444652925e-30,1,"Down"
"396496","DBN1",-11.8626696763883,2.95020336631838e-30,1,"Down"
"414849","CDH13",-11.846634881476,3.52497033664047e-30,1,"Down"
"772003","FAM180A",-11.7942533024944,6.48940269268523e-30,1,"Down"
"395154","DPYSL3",-11.7311280968878,1.35300392331612e-29,1,"Down"
"419718","ST3GAL4",-11.7147913993981,1.61981553521032e-29,1,"Down"
"395612","GSTA4",11.7096197828023,1.69991734533361e-29,1,"Up"
"396291","PLS1",11.7033488092032,1.80749161859152e-29,1,"Up"
"396395","ANOS1",-11.5897916363149,6.73610780167394e-29,1,"Down"
"417209","PKN3",-11.589100243173,6.73610780167394e-29,1,"Down"
"423204","ZFYVE19",11.4727753425869,2.57037765092169e-28,1,"Up"
"420172","PREX2",-11.4135309664906,4.96933350440325e-28,1,"Down"
"423951","CPXM2",-11.3970521172243,5.93554709210866e-28,1,"Down"
"424647","PODN",-11.3782431796778,7.2806131933679e-28,1,"Down"
"101750777","RASSF1",-11.3501600965508,9.81648366015511e-28,1,"Down"
"417891","LUM",-11.3210380994087,1.35384735392194e-27,1,"Down"
"419111","ITIH5",-11.1981395955473,5.40020306224505e-27,1,"Down"
"771328","TBX1",-11.1558088407857,8.60519613573773e-27,1,"Down"
"395828","CHRD",-11.1183025247484,1.29692440109623e-26,1,"Down"
"396164","HIC1",-11.0756835679868,2.06684481307e-26,1,"Down"
"422663","ANKRD50",-11.0644581404858,2.31800172712453e-26,1,"Down"
"428181","SKI",-11.0439338892889,2.88331526057989e-26,1,"Down"
"419710","CDON",-11.029965012168,3.33341545154362e-26,1,"Down"
"770168","GAS1",-11.00918226693,4.15625346850976e-26,1,"Down"
"396211","MYH11",-10.9973308819295,4.69231234818575e-26,1,"Down"
"417181","ABL1",-10.9416685474759,8.59737033907958e-26,1,"Down"
"374271","IGFBP4",-10.9243731461072,1.03000994581698e-25,1,"Down"
"425522","CAMK1D",-10.9058994897956,1.24825662141451e-25,1,"Down"
"415533","CILP",-10.9051282614883,1.24825662141451e-25,1,"Down"
"418378","COL8A1",-10.8910570951967,1.44297234860853e-25,1,"Down"
"428221","COL8A2",-10.8816846710261,1.58409668862724e-25,1,"Down"
"417964","EMP1",-10.842029187878,2.4226433815327e-25,1,"Down"
"427126","MEGF10",-10.8404014915091,2.443089444286e-25,1,"Down"
"423787","ACTA2",-10.8071896102807,3.47800120368955e-25,1,"Down"
"395546","SFRP2",-10.7663408762663,5.37410090023482e-25,1,"Down"
"422330","FGF16",-10.7414488292126,6.97562240854917e-25,1,"Down"
"419856","CD34",-10.708777970837,9.84305162996109e-25,1,"Down"
"430698","HOXC11",-10.7065021663681,9.99789527041351e-25,1,"Down"
"419274","REM1",-10.6952120874069,1.11935370697317e-24,1,"Down"
"100858171","XKR4",-10.690347285492,1.16930134224797e-24,1,"Down"
"426878","LIMA1",-10.6543418330053,1.70787902474949e-24,1,"Down"
"418294","C1S",-10.6380557258952,2.01674175911026e-24,1,"Down"
"419733","ADAMTS15",-10.611739609301,2.6510089451192e-24,1,"Down"
"424126","TTN",-10.5916562190987,3.25831341533936e-24,1,"Down"
"428137","EMILIN3",-10.5863283084552,3.42014379959067e-24,1,"Down"
"417305","GAS7",-10.5575295848186,4.61102320043637e-24,1,"Down"
"429710","JUP",-10.5492141522943,4.99621797529917e-24,1,"Down"
"420576","COL28A1",-10.5219214181902,6.62295074682895e-24,1,"Down"
"395586","TSPAN18",-10.510023833317,7.45290700131184e-24,1,"Down"
"101747696","CRIP1",-10.503456025858,7.92583322259612e-24,1,"Down"
"423136","TNKS1BP1",-10.5011171742553,8.05970861402458e-24,1,"Down"
"427528","CCDC102A",-10.4164663081988,1.95349889496235e-23,1,"Down"
"418770","NALCN",-10.4113731078648,2.04467226736352e-23,1,"Down"
"417632","YPEL2",-10.406906448759,2.12614386893147e-23,1,"Down"
"395386","CLEC3B",-10.3858160896477,2.63210398261073e-23,1,"Down"
"422831","C1QTNF7",-10.3722736877725,3.00988021634385e-23,1,"Down"
"422478","SH3D19",-10.2902625759124,7.02385462118806e-23,1,"Down"
"419889","TSPAN2",-10.2763422696356,8.05411780810069e-23,1,"Down"
"723789","DACT1",-10.2423887034781,1.13614694630234e-22,1,"Down"
"373980","LAMB2",-10.2157909647338,1.4840508066547e-22,1,"Down"
"421839","PRSS35",-10.1734321485326,2.27789265659083e-22,1,"Down"
"771955","HOXC13",-10.146097616743,2.99284293563887e-22,1,"Down"
"428090","ENDOD1",-10.1428404012232,3.07177496219495e-22,1,"Down"
"374090","SEMA3C",-10.1351905715845,3.29789709774678e-22,1,"Down"
"395405","TWIST2",-10.1318566339806,3.38777103768918e-22,1,"Down"
"112530337","PLP2",-10.1274285405841,3.51939013498136e-22,1,"Down"
"121106445","TAGLN2",-10.1221810052133,3.6869853832539e-22,1,"Down"
"428217","TMEM200B",-10.1173579572198,3.84593918631612e-22,1,"Down"
"415439","FGF7",-10.1142858671605,3.94076554417809e-22,1,"Down"
"417853","PTPRB",-10.1128070180633,3.9729394668813e-22,1,"Down"
"419932","BTG2",-10.0997261512398,4.50890653524185e-22,1,"Down"
"417850","RAB3IP",10.0844170159363,5.23397592829831e-22,1,"Up"
"420640","ANKRD28",-10.065344233461,6.31140783318894e-22,1,"Down"
"427997","CNKSR2",-10.0629700956637,6.42183709653732e-22,1,"Down"
"428201","STC1",-9.99678796123535,1.24689607305487e-21,1,"Down"
"374109","SEMA3F",-9.98898814851779,1.3400093908401e-21,1,"Down"
"374039","OGN",-9.9494651010562,1.96862254419655e-21,1,"Down"
"408044","PPL",-9.93123232078826,2.3485913415859e-21,1,"Down"
"426921","DUSP26",-9.90381442423788,3.07077418370866e-21,1,"Down"
"396177","EPHB1",-9.8985331349463,3.21642723932705e-21,1,"Down"
"424194","SLC4A3",-9.88601703047499,3.6215193949237e-21,1,"Down"
"423908","AFAP1L2",-9.88119688714063,3.77583838131104e-21,1,"Down"
"430807","ESM1",-9.84001726264918,5.62228126197865e-21,1,"Down"
"373985","CHRDL1",9.83995458771515,5.62228126197865e-21,1,"Up"
"414341","AvBD10",9.83488252361647,NA,1,"Up"
"107049004","EEF1D",-9.83218636334895,6.03545301967612e-21,1,"Down"
"420015","AOC3",-9.82273014440004,6.58829257787975e-21,1,"Down"
"428741","MMRN1",-9.78852421224416,9.18831178799671e-21,1,"Down"
"423372","TMEM63C",-9.74191493043092,1.44631783193388e-20,1,"Down"
"415600","ADAMTS19",-9.72553469790145,1.68875977842256e-20,1,"Down"
"426312","SULF1",-9.72436766863095,1.6978831133631e-20,1,"Down"
"417310","MYH1C",-9.6860225729719,2.4580240649125e-20,1,"Down"
"423492","INF2",-9.65973261931097,3.1463215854725e-20,1,"Down"
"769832","CCDC3",-9.65953897054395,3.1463215854725e-20,1,"Down"
"770787","FHL1",-9.64241205399065,3.69628831978976e-20,1,"Down"
"769385","CACNA1G",-9.63809439660815,3.8324008792076e-20,1,"Down"
"771061","SCARA5",-9.63616614999546,3.88221203832259e-20,1,"Down"
"428084","GJA3",-9.6278065070259,4.18683165856725e-20,1,"Down"
"772263","SCARF2",-9.62226256854177,4.39326172654708e-20,1,"Down"
"429071","PAPPA2",-9.59071090940887,5.93356754565785e-20,1,"Down"
"374203","FBN2",-9.57157722305248,7.10055731256448e-20,1,"Down"
"423038","LYVE1",-9.57034979459707,7.14454061129492e-20,1,"Down"
"770620","NPDC1",-9.56743547407936,7.26863119879199e-20,1,"Down"
"418563","MAOA",-9.56740093677255,7.26863119879199e-20,1,"Down"
"429211","OXTR",-9.56653923818618,7.28850014720441e-20,1,"Down"
"396204","CCN3",-9.51220212676513,1.22392239426096e-19,1,"Down"
"424347","KIF14",9.50578970305268,1.29454141196465e-19,1,"Up"
"395742","FLT4",-9.5035750728457,1.3151152722743e-19,1,"Down"
"422261","SRPX2",-9.4886090446536,1.50999523717762e-19,1,"Down"
"423939","TACC2",-9.47410025108024,1.72584685755959e-19,1,"Down"
"395484","CTAGE1",-9.47110440295915,1.76647467439294e-19,1,"Down"
"101750333","GCAT",9.4695695383356,1.78298572150382e-19,1,"Up"
"395503","RUNX1T1",-9.45132974161495,2.11144218616739e-19,1,"Down"
"395242","EMB",9.44825901134636,2.16273514037094e-19,1,"Up"
"373941","PRRX1",-9.44735312381033,2.16998690545169e-19,1,"Down"
"428398","ZBTB47",-9.44495885211324,2.20848954590466e-19,1,"Down"
"420271","RSPO2",-9.43073300031739,2.51631641585332e-19,1,"Down"
"427686","LRRN4",-9.4245117299384,2.65613420033542e-19,1,"Down"
"771417","CENPS",9.41349791899298,2.93456846041668e-19,1,"Up"
"424752","LIMS2",-9.40643120031892,3.12247175715703e-19,1,"Down"
"417513","RASA4B",-9.40458018742565,3.16162398525958e-19,1,"Down"
"770850","ANGPTL1",9.40087855627642,3.25815598459289e-19,1,"Up"
"395238","WFDC1",-9.37123743189192,4.27298391367839e-19,1,"Down"
"771599","LRRN1",9.36384138105604,4.56003312714919e-19,1,"Up"
"396361","INHBA",-9.36285871424533,4.57964314870672e-19,1,"Down"
"428425","CALCR",-9.34830046549807,5.22971517014937e-19,1,"Down"
"693262","SIX1",-9.32751975111472,6.30082931069135e-19,1,"Down"
"100857779","PEAR1",-9.31365569585545,7.14521877847224e-19,1,"Down"
"418180","RERGL",-9.2429750814224,1.37348260073535e-18,1,"Down"
"423122","FADS2",9.24203456673491,1.37891802461849e-18,1,"Up"
"427215","PGM5",-9.23732461966829,1.43404155753792e-18,1,"Down"
"396176","CSRP1",-9.22795271124459,1.55326446511403e-18,1,"Down"
"416156","C1QTNF2",-9.2178978946328,1.68951540269549e-18,1,"Down"
"415465","ADAMTSL3",-9.21771852286235,1.68951540269549e-18,1,"Down"
"771999","GNG11",-9.19227478111416,2.12116186643711e-18,1,"Down"
"424177","GALNT3",9.15423542640292,3.00506827270383e-18,1,"Up"
"395718","EYA1",-9.15254271053457,3.03841121060899e-18,1,"Down"
"419166","SGK2",9.13802693750763,3.45913327043585e-18,1,"Up"
"395255","VEGFD",-9.12123239006113,4.02106264983445e-18,1,"Down"
"374242","DCX",-9.1048862901972,4.65380617051967e-18,1,"Down"
"418099","MYBPC1",-9.10104246807275,4.79959917808564e-18,1,"Down"
"427638","GPX3",-9.08547385123884,5.51372094993866e-18,1,"Down"
"100859787","AMER3",-9.07578362056724,6.0000098000768e-18,1,"Down"
"418951","EEF1AKMT1",9.03987326149338,8.26422239844831e-18,1,"Up"
"419860","G0S2",-9.02261288664316,9.63334862822939e-18,1,"Down"
"417802","ANO6",-9.01647487887921,1.01433981432161e-17,1,"Down"
"428523","ANKRD29",-9.00841516572512,1.08690497714526e-17,1,"Down"
"100859813","KIF26B",9.00293336004403,1.13757690264932e-17,1,"Up"
"423513","RHOJ",-9.00229249245931,1.13924198311054e-17,1,"Down"
"424442","LAMC1",-9.00059522433144,1.15196345322417e-17,1,"Down"
"428168","FAM210B",8.99069331807457,1.25517944245767e-17,1,"Up"
"423796","PCGF5",-8.98768466805918,1.2844506148686e-17,1,"Down"
"378899","FTL",8.97537249256474,1.43039544858445e-17,1,"Up"
"100857260","PEAK1",-8.97084979378404,1.47908474474405e-17,1,"Down"
"421014","FAM69C",-8.97074574829828,1.47908474474405e-17,1,"Down"
"428279","PLCD3",-8.96107391532852,1.60792961769665e-17,1,"Down"
"415561","CORO2B",-8.9571378821083,1.6593258641008e-17,1,"Down"
"423144","ANO1",-8.94059025627885,1.91954644458357e-17,1,"Down"
"101749098","ITGA7",-8.93457975067918,2.01833332548734e-17,1,"Down"
"396440","TNC",-8.9318542127999,2.06007507989932e-17,1,"Down"
"420999","GLIPR2",-8.9280642459809,2.12302730827849e-17,1,"Down"
"424312","RND3",-8.91622777650307,2.35279548690093e-17,1,"Down"
"423208","DLL4",-8.89920957872638,2.7317404066628e-17,1,"Down"
"427639","ARSI",8.88566102607056,3.07344494806651e-17,1,"Up"
"396491","LGALS1A",-8.88387365182274,3.11050737580011e-17,1,"Down"
"417595","SPECC1",-8.87259917330643,3.42824877018483e-17,1,"Down"
"423263","GALNT16",-8.8656292340918,3.6348832895163e-17,1,"Down"
"423958","CTBP2",-8.85857077272118,3.8569116054734e-17,1,"Down"
"421246","RIN2",-8.85454792711438,3.98251885871047e-17,1,"Down"
"395685","WSB1",-8.84869563555348,4.18017876506667e-17,1,"Down"
"424130","OSBPL6",-8.84080380148604,4.46841640346434e-17,1,"Down"
"420476","JCAD",-8.8290394400485,4.94459269035337e-17,1,"Down"
"416311","C5orf24",8.82058782184736,5.31138541752003e-17,1,"Up"
"424608","LURAP1",-8.80927460762532,5.85259680768327e-17,1,"Down"
"420325","KCNQ3",-8.7970446294076,6.50111803384833e-17,1,"Down"
"395625","EFNB2",-8.78284177913503,7.34837331972502e-17,1,"Down"
"100858730","CRLF1",-8.76450736625,8.6147783532901e-17,1,"Down"
"419159","SOGA1",-8.7555900340428,9.2878297140212e-17,1,"Down"
"422315","ARHGEF9",-8.75196295975474,9.55429895556694e-17,1,"Down"
"418325","TNFRSF1A",-8.74469560653413,1.01505220337067e-16,1,"Down"
"424903","HRASLS",-8.74264445084433,1.02969713224844e-16,1,"Down"
"396297","ANXA2",-8.74035950658556,1.04672832514803e-16,1,"Down"
"421885","COL21A1",-8.73620743232511,1.0817773147583e-16,1,"Down"
"424477","PLPPR5",8.71565955492001,1.29227774421742e-16,1,"Up"
"395854","GDI1",8.70757556407205,1.38258542162021e-16,1,"Up"
"422260","SYTL4",-8.70002352305197,1.47221247438375e-16,1,"Down"
"422635","SEPTIN11",-8.6922431258533,1.57073841679798e-16,1,"Down"
"101750666","KIAA1755",-8.69061773619002,1.58743076072517e-16,1,"Down"
"428649","COLEC11",-8.68623712091501,1.64369167528025e-16,1,"Down"
"424986","PLD1",-8.67298814045648,1.83991348498804e-16,1,"Down"
"373979","FBLN1",-8.65692848353878,2.10861321951149e-16,1,"Down"
"771243","PECAM1",-8.65661731547964,2.10861321951149e-16,1,"Down"
"396215","MYL9",-8.65049278260194,2.21676680312843e-16,1,"Down"
"419336","DOK5",-8.64315225989344,2.35535916835617e-16,1,"Down"
"373964","MSTN",-8.63840890928096,2.44628765396959e-16,1,"Down"
"100857462","RAPGEF5",-8.63161385128913,2.58670371895501e-16,1,"Down"
"420651","ZNF385D",-8.628616103318,2.64580995902449e-16,1,"Down"
"418779","DOCK9",-8.62668819743549,2.68109355784189e-16,1,"Down"
"431576","ZBTB7C",-8.61856082163564,2.86804943807513e-16,1,"Down"
"421140","CHD7",8.60123934862079,3.32394177134577e-16,1,"Up"
"420281","COLEC10",-8.59065795996233,3.63185332506235e-16,1,"Down"
"418769","ITGBL1",-8.57044965995592,4.31408042249085e-16,1,"Down"
"420511","PLXDC2",-8.55728043315621,4.81926910691319e-16,1,"Down"
"422341","CAPN6",-8.54483918828922,5.34893986466107e-16,1,"Down"
"396434","TNNC2",-8.52951175326799,6.08596700291076e-16,1,"Down"
"418361","BOC",-8.51017952309331,7.16638323293572e-16,1,"Down"
"426430","OAT",-8.47419772353723,9.73377576479591e-16,1,"Down"
"395662","NEGR1",-8.46866761308769,1.01716793402191e-15,1,"Down"
"431645","MOB3B",8.45215694263006,1.16782559644585e-15,1,"Up"
"404530","TNMD",-8.44633526779535,1.22329620867542e-15,1,"Down"
"768789","FOXE1",-8.44188770716873,1.2663962293717e-15,1,"Down"
"428842","OLFML1",-8.43442580641334,1.34523733503217e-15,1,"Down"
"426324","MCTP2",-8.42541317443546,1.44797838634243e-15,1,"Down"
"420395","OBSCN",-8.42185801250548,1.48753369280806e-15,1,"Down"
"395912","MGP",-8.41753039184318,1.53827487567553e-15,1,"Down"
"396227","HSPB1",-8.40601670029958,1.69123764944022e-15,1,"Down"
"419347","KCNG1",-8.38769914280357,1.96997612081623e-15,1,"Down"
"395850","MMP27",-8.36622046232473,2.35627452770688e-15,1,"Down"
"428768","SYNPO2",-8.35999475361158,2.47569826805681e-15,1,"Down"
"422423","MSMO1",8.35958421262635,2.47604719207564e-15,1,"Up"
"418863","FNDC3A",-8.35849041402298,2.49080531402582e-15,1,"Down"
"404771","GEM",-8.35649449895784,2.52490286559473e-15,1,"Down"
"395730","KCNAB1",-8.33776831876255,2.9487752378216e-15,1,"Down"
"416732","LAMP5",-8.31957343000332,3.42725616885567e-15,1,"Down"
"769222","ADAMTS8",-8.31153885393543,3.65548207063582e-15,1,"Down"
"429124","PCOLCE2",8.30417038654511,3.87689169025961e-15,1,"Up"
"374251","TGFBR3",-8.30291015778343,3.90548936574775e-15,1,"Down"
"769998","RGS5",-8.3000992552648,3.98602781007776e-15,1,"Down"
"415487","PLIN1",-8.29656200080893,4.09317808596986e-15,1,"Down"
"420548","CYP51A1",8.29458374713715,4.14844443738275e-15,1,"Up"
"424374","CRIP2",-8.29118856789964,4.25488160096235e-15,1,"Down"
"424862","SLCO2A1",-8.28712666734848,4.3885685167285e-15,1,"Down"
"416759","TMEM204",-8.27588274865753,4.8078038139588e-15,1,"Down"
"424125","SESTD1",-8.27204327844452,4.94941611461592e-15,1,"Down"
"373887","FZD4",-8.26964470103193,5.03397688793853e-15,1,"Down"
"428524","LAMA3",-8.25826319653426,5.52032394728951e-15,1,"Down"
"422689","ANK2",-8.24293768893344,6.25591976327321e-15,1,"Down"
"422365","ATP1B4",-8.23596983194408,6.61018948257712e-15,1,"Down"
"422443","SETD7",-8.23537015328103,6.6225610842214e-15,1,"Down"
"417772","CAV2",-8.2244842122455,7.22992779906173e-15,1,"Down"
"769889","APOLD1",-8.20460988861881,8.50555933050769e-15,1,"Down"
"395328","HOXD11",-8.20374174056895,8.54063097713119e-15,1,"Down"
"374100","FLT1",-8.19524703077017,9.13756275810422e-15,1,"Down"
"395530","COL4A1",-8.18509987808402,9.91068958393117e-15,1,"Down"
"417912","METAP2",8.1612313669923,1.20426243355475e-14,1,"Up"
"373894","SDK1",-8.1563383836434,1.25019409207917e-14,1,"Down"
"396439","TNS1",-8.14486655201897,1.368817560146e-14,1,"Down"
"101748745","FAM180B",-8.14463732381477,1.368817560146e-14,1,"Down"
"415485","MINAR1",-8.1393957571058,1.42504831712709e-14,1,"Down"
"770371","SMIM5",8.12761583687086,1.56578983651706e-14,1,"Up"
"395565","VCAN",-8.11418127990556,1.74381094621396e-14,1,"Down"
"424451","FAM129A",-8.11177673486558,1.77331795125069e-14,1,"Down"
"420176","NCOA2",8.09269602390855,2.06830497899812e-14,1,"Up"
"421749","LAMA4",-8.07045698982744,2.47472861118417e-14,1,"Down"
"404271","ANXA1",-8.06605765949183,2.55784676888131e-14,1,"Down"
"427850","RELN",-8.06363235231708,2.60136684299306e-14,1,"Down"
"769904","FAM26E",-8.04954077078746,2.910410719586e-14,1,"Down"
"772178","EMCN",-8.0418685481121,3.0894276615343e-14,1,"Down"
"430477","COL16A1",-8.04134071021336,3.09361420286003e-14,1,"Down"
"427790","MYOCD",-8.02306334917122,3.58017573832521e-14,1,"Down"
"395568","COL5A1",-8.01801642968992,3.71941017688058e-14,1,"Down"
"428712","SPRY3",-8.0169959936592,3.739462133669e-14,1,"Down"
"771342","FAM124B",-8.01610244935011,3.75577049063262e-14,1,"Down"
"415954","BGN",-8.0048739080652,4.10288113942507e-14,1,"Down"
"374200","SOX18",-8.002490298489,4.1709903683848e-14,1,"Down"
"395128","HES4",-7.99954929922856,4.25947980739121e-14,1,"Down"
"424711","LRRC7",7.99796418907678,4.30222511547214e-14,1,"Up"
"416465","ELFN1",7.9950221868935,4.3935500655983e-14,1,"Up"
"415846","CBFA2T3",-7.99332048707651,4.44188343253317e-14,1,"Down"
"422347","IRS4",7.99110361142038,4.50958123484218e-14,1,"Up"
"395825","SEMA3A",-7.98871609903775,4.58466642591138e-14,1,"Down"
"395860","ST8SIA1",7.98303110117046,4.78728383598357e-14,1,"Up"
"420637","PLEKHA8",7.96852248688288,5.36882846382348e-14,1,"Up"
"374241","PI15",7.96663885411134,5.43586331958462e-14,1,"Up"
"417978","SOCS1L",-7.95894352417657,5.76849877203653e-14,1,"Down"
"421424","KCNK5",7.95668920085046,5.8580301196568e-14,1,"Up"
"395993","GFRA2",-7.9545881272501,5.94160956265286e-14,1,"Down"
"378918","TRAM1L1",7.94371409266394,6.46853682127907e-14,1,"Up"
"422630","PPP1R3B",-7.93840679713649,6.7325551361587e-14,1,"Down"
"421083","ZNF521",-7.920570996501,7.75071220079859e-14,1,"Down"
"421891","LRRC1",7.91630250382562,7.99913724687074e-14,1,"Up"
"396315","IGFBP2",-7.90548206240258,8.70148757071736e-14,1,"Down"
"416108","BHLHE40",-7.89788973634034,9.22262616541467e-14,1,"Down"
"418637","EGFL6",-7.86574451063407,1.18963087991533e-13,1,"Down"
"424562","TIE1",-7.84984699425539,1.34686732887445e-13,1,"Down"
"422585","PKD2",-7.84562141642493,1.38920113916362e-13,1,"Down"
"414837","THBS2",-7.83929394636472,1.45703822074143e-13,1,"Down"
"418056","MB",-7.83464089248932,1.50791259562033e-13,1,"Down"
"423289","ARHGAP11B",7.82970110556551,1.56410456823668e-13,1,"Up"
"424546","ADGRL4",-7.82921295532603,1.5659451185872e-13,1,"Down"
"417623","RFLNB",-7.81719519022923,1.71823493555682e-13,1,"Down"
"426050","MTCL1",-7.80480770392492,1.89061500053258e-13,1,"Down"
"395373","ACLY",7.80370118227971,1.90216108859535e-13,1,"Up"
"416054","KLHDC8B",-7.7933251283894,2.0596190727306e-13,1,"Down"
"428809","CYP26B1",-7.78512323643841,2.19187649257094e-13,1,"Down"
"420021","VPS25",-7.77721096654461,2.32715697305096e-13,1,"Down"
"420022","RAMP2",-7.77721096654461,2.32715697305096e-13,1,"Down"
"430750","RAB31",-7.77171083044418,2.42404509561251e-13,1,"Down"
"418377","CPOX",7.76800499820795,2.48854600278106e-13,1,"Up"
"100857422","POU3F4",7.76750172419168,2.48854600278106e-13,1,"Up"
"395420","F13A1",7.76738024017475,2.48854600278106e-13,1,"Up"
"421064","GREB1L",-7.76680572586331,2.4932933974886e-13,1,"Down"
"429084","F3",-7.74382841808415,2.98038098264786e-13,1,"Down"
"421607","KIF18A",7.74256852903862,3.0022139957925e-13,1,"Up"
"396389","NTN1",-7.73606685521108,3.15148917394599e-13,1,"Down"
"421604","MPPED2",7.72835494854171,3.33966633767267e-13,1,"Up"
"420776","BLVRA",7.72211270023517,3.49831937752872e-13,1,"Up"
"100858635","FJX1",-7.71325867755678,3.74020161635422e-13,1,"Down"
"424311","MMADHC",7.71195510861025,3.76887499747037e-13,1,"Up"
