ENTREZ_ID,GENE_SYM
426170,GPX8
426175,NXNL2
426183,ASB8
426184,CSAD
426185,SENP1
426186,TMEM106C
426187,C12orf10
426193,NA
426196,FAM114A1
426199,ATP6V1H
426202,LRRC2
426208,WDR76
426209,RNF217
426211,KAZN
426213,CATIP
426214,PNKD
426218,NA
426220,NA
426223,UROS
426225,BCCIP
426226,GSE1
426230,PCNX1
426231,NPEPPS
426233,MRPL45
426234,SEMA3B
426238,DCTN1
426247,DHRS4
426248,CBX2
426249,ENPP7
426250,SLC20A1
426252,DENND6B
426254,CDT1
426258,NAA38
426265,SRSF7L
426268,GALM
426274,TLR1A
426276,NCAPH2
426277,TNPO3
426278,TOMM40L
426281,SRCIN1
426282,ADAM20
426284,TBL1XR1
426289,POLR2I
426291,CCDC166
426292,MAPK15
426295,MNS1
426297,PCYOX1
426298,C2orf42
426299,MXD1
426304,ANKRD46
426309,TOMM20
426311,RBM34
426312,SULF1
426314,SUV39H2
426315,ZC3HAV1
426317,TMEM156
426319,TBCE
426323,TMEM138
426324,MCTP2
426327,GMCL1
426329,PTPA
426332,CIAO1
426335,QDPR
426340,TAPBPL
426341,FBXO40
426353,UBQLN4
426354,SLC27A2
426355,NA
426356,S100A12
426357,CHTOP
426359,WASF2
426361,H2AZ1
426362,DNAJB14
426366,CDC123
426368,NUDT5
426369,SEC61A2
426373,MEF2B
426376,FAM107B
426381,EED
426384,FAM76A
426385,NA
426388,SEZ6
426392,TMEM126A
426393,CCDC89
426394,SYTL2
426396,SGTA
426398,THOP1
426399,TP53I11
426401,KANSL2
426402,PUF60
426408,NA
426411,LOXL1
426412,MUC1
426413,SCAMP5
426415,LHPP
426416,C2H8ORF46
426418,DNAJC14
426419,UNC5A
426427,KATNIP
426428,MANSC1
426429,OGDH
426430,OAT
426435,PGM2
426437,MOGAT2
426442,SBK1
426446,ADHFE1
426448,SNTA1
426452,CFAP45
426454,GPR155
426455,TMEM52B
426464,LRRC27
426468,RNF41
426469,ANKRD52
426472,SCRN3
426482,SHC4
426483,RSF1
426488,NDUFV2
426492,RPLP2
426493,SUPT5H
426495,ARL2BP
426496,CREBL2
426499,KPNB1
426504,DDX19
426509,R3HDM2
426514,NA
426515,HMG20B
426516,HNRNPKL
426519,RUFY1
426521,MRPL10
426522,GPATCH8
426529,CIR1
426534,AK3
426535,CDC37L1
426536,RIDA
426544,FAM46C
426545,ADPRHL
426548,TGOLN2
426549,RETSAT
426550,GPAT2
426557,RGS8
426560,DHX57
426561,MRPS26
426563,CENPL
426566,PATL1
426569,APOA1BP
426571,VPS16
426573,IDH3B
426574,NOP56
426579,COPS5
426582,HECTD4
426584,MATN2
426585,KANSL3
426597,GRB7
426599,TTC38L
426601,PHYH
426609,NAT10
426611,C4
426612,SEPHS1
426615,NA
426617,H2AZ2
426622,BORCS8
426623,RFXANK
426626,NA
426627,SH3TC2
426629,TKFC
426630,AGBL2
426631,FNBP4
426636,FASTK
426639,PPP1R1B
426644,ERMP1
426646,PRIM1
426648,CERS3
426652,ACTBL2
426663,SPATS2
426664,MCRS1
426666,MRPS21
426667,PRPF3
426673,ATP5B
426680,PPP4R3B
426684,FAHD2A
426690,ETNK2
426694,CKAP2L
426697,SARS1
426699,FBXO38
426704,KNSTRN
426718,ETV3
426725,AQP11
426732,NME5
426734,ALG10
426737,MAPT
426739,HYAL1
426746,OTUD3
426747,PLA2G2E
426748,PLA2G2A
426754,TRIM63
426758,TMEM79
426763,GSG1L
426764,MCM4
426765,APCDD1
426769,ERLIN2
426770,PROSC
426771,ADGRA2
426772,BRF2
426773,EIF4EBP1
426774,ASH2L
426775,LSM1
426776,BAG4
426777,DDHD2
426778,WHSC1L1
426779,LETM2
426780,TM2D2
426781,ADAM9
426785,IDO2
426786,ZMAT4
426787,GOLGA7
426788,GPAT4
426789,KAT6A
426790,AP3M2
426791,PLAT
426793,VDAC3
426794,POLB
426795,SRFBP1
426796,SNCAIP
426797,SNX2
426798,SNX24
426800,PRDM6
426802,CEP120
426803,TOMM5
426804,DCAF10
426805,POLR1E
426806,GRHPR
426807,ZCCHC7
426810,ZNF608
426811,TRIM36
426812,ALDH7A1
426813,GRAMD3
426815,SECISBP2
426819,DMBT1
426820,NA
426821,NA
426825,SULT2B1
426826,CD163L
426843,DYM
426844,C18orf32
426845,RPL17
426846,LIPG
426847,ACAA2
426849,LMAN1L
426850,SEC11C
426852,PCASP1
426853,ALPK2
426854,TXNL1
426855,WDR7
426856,NARS
426857,ATP8B1
426860,TRMT1L
426862,IVNS1ABP
426863,ARSA
426864,ACR
426865,RABL2A
426866,NME6
426867,HCLS1
426868,GOLGB1
426869,SCN8A
426871,METTL7A
426872,TMPRSS12
426873,ATF1
426874,DIP2B
426876,LARP4
426878,LIMA1
426879,CERS5
426880,COX14
426881,GPD1
426882,SMARCD1
426883,ASIC1
426884,RACGAP1
426885,HDAC7
426886,TWIST3
426887,SLC48A1
426888,RAPGEF3
426889,CELF4
426890,KIAA1328
426891,TPGS2
426892,AQP7
426893,PINLYP
426894,AQP3
426896,KRT8
426899,FAIM2
426903,VANGL2
426905,NCSTN
426906,COPA
426912,NA
426913,NA
426914,NA
426917,JMJD8
426918,STUB1
426919,TMEM161B
426920,UNC5D
426921,DUSP26
426922,RNF122
426923,TTI2
426924,MAK16
426925,XPO7
426926,AKAP7
426927,MED23
426928,ENPP3
426929,ENPP1
426930,STX7
426932,BBOX1
426933,FIBIN
426934,PANX2
426937,PSMA5
426940,BG1
426942,DDA1
426943,PLIN5
426948,LZTS3
426955,ABCA2
426957,NA
426961,EOGT
426962,GFPT2
426969,MUL1
426978,TXN2
426985,CDC42EP2
426986,MAPK8IP3
426987,MRPS34
426988,GLYR1
426990,ROGDI
426991,ACSM4
426992,ACSM5
426993,IQCK
426995,C16orf62
426999,ACSM3
427000,ERI2
427001,REXO5
427002,DCUN1D3
427003,LYRM1
427004,DNAH3
427005,TMEM159
427006,ZP2
427007,ANKS4B
427008,CRYM
427009,UQCRC2
427010,NA
427013,FKBP10
427017,PRKAB2
427021,UBE2R2
427022,DNAJB2
427025,NA
427031,HECTD2
427034,HIKESHI
427046,SAFB2
427050,VPS13A
427053,PRUNE1
427062,SLC7A4
427063,C14ORF166B
427066,DOHH
427072,SLC25A39
427073,DDX25
427076,TMEM200A
427084,C10orf88
427087,CCDC124
427088,USHBP1
427091,SLC25A42
427092,GGPS1
427095,ZNFB3
427097,FAM105B
427100,TMCO1
427104,CETN3
427105,POLR3G
427106,LYSMD3
427107,ARRDC3
427109,FAM172A
427110,KIAA0825
427111,SLF1
427113,MCTP1
427114,TTC37
427116,ARSK
427118,RFESD
427119,ELL2
427121,CAST
427122,ERAP1
427123,SLC12A2
427124,PHAX
427125,C5orf63
427126,MEGF10
427127,PRRC1
427134,UBE2R2L
427136,DHX29
427137,SKIV2L2
427138,PLPP1
427139,SLC38A9
427140,IL31RA
427144,MAP3K1
427146,MIER3
427148,GPBP1
427150,PLK2
427152,DEPDC1B
427153,ERCC8
427156,KIF2A
427157,DIMT1
427158,SREK1IP1
427159,CWC27
427160,ADAMTS6
427162,CENPK
427163,PPWD1
427164,TRIM23
427165,TRAPPC13
427166,SGTB
427167,NLN
427168,SREK1
427169,MAST4
427171,PIK3R1
427173,SLC30A5
427175,SERINC5
427176,MTX3
427177,CMYA5
427178,PAPD4
427181,HOMER1
427182,JMY
427183,PTGER4
427184,TTC33
427185,PRKAA1
427186,RPL37
427187,C7
427190,OXCT1
427191,C5orf51
427193,TMEM267
427194,C5orf34
427195,PAIP1
427196,NNT
427198,PARP8
427199,MOCS2
427201,ARHGEF28
427203,ENC1
427204,HEXB
427205,GFM2
427206,NSA2
427207,GCNT4
427208,ANKRD31
427209,COL4A3BP
427210,POC5
427211,IQGAP2
427212,F2RL1
427213,F2RL1
427214,CRHBP
427215,PGM5
427216,MRPS27
427217,PTCD2
427218,TNPO1
427220,TMEM171
427222,RCL1
427223,RLN3
427224,CD274
427225,PDCD1LG2
427226,RIC1
427227,KIAA2026
427231,KDM4C
427232,HACD4
427233,FOCAD
427234,MLLT3
427235,ACER2
427236,DENND4C
427237,PLIN2
427238,HAUS6
427242,CCDC171
427243,PIP5K1B
427245,FAM189A2
427246,APBA1
427247,MAMDC2
427249,TRPM3
427250,TMEM2
427252,ABHD17B
427253,GDA
427254,ZFAND5
427255,TMC1
427256,CARNMT1
427257,NMRK1
427258,OSTF1
427259,RFK
427260,GCNT1
427262,GNAQ
427263,PSAT1
427264,ADAMTSL5
427265,REEP6
427266,DAZAP1
427267,CAMK4L
427269,AUH
427270,TPPP2
427272,SYK
427273,FAM174A
427274,PAM
427276,PPIP5K2
427278,RIOK2
427279,LNPEP
427280,SHB
427281,RNF38
427282,TRIM14
427283,NANS
427284,CLTA
427285,GNE
427286,CPLX1
427287,PCGF3
427288,TRABD2A
427290,PIGG
427291,GAK
427292,MAT2L
427293,TMEM175
427294,IDUA
427296,RNF170
427297,HOOK3
427299,FNTA
427300,NIPSNAP3A
427301,SLC44A1
427302,FSD1L
427303,FKTN
427305,TMEM38B
427306,PLPPR1
427307,MRPL50
427308,ALDOB
427309,TMEM246
427310,RNF20
427313,CCDC125
427315,ZFYVE16
427316,FAM151BL
427317,DHFR
427318,MSH3
427320,ZCCHC9
427322,ATG10
427323,RPS23
427324,ATP6AP1L
427325,XRCC4
427326,EDIL3
427327,RASA1
427328,CCNH
427330,SNX30
427331,INIP
427333,PTBP3
427334,SUSD1
427335,UGCG
427336,ECPAS
427337,PTGR1
427338,CR1
427339,LPAR1
427341,TMEM215
427342,TOPORS
427347,CBWD1
427348,DOCK8
427350,PUM3
427351,RFX3
427352,SLC1A1
427354,TTC39B
427355,FREM1
427356,ZDHHC21
427360,MPDZ
427362,HRC8L
427364,CAAP1
427365,PLAA
427367,IFT74
427368,TEK
427370,C9orf72
427373,CORO2A
427374,TBC1D2
427375,IKBKAP
427376,DNAJA1
427377,SMU1
427378,NA
427379,NCBP1
427380,TSTD2
427381,DGKQ
427384,TNFAIP8
427385,DMXL1
427386,DTWD2
427387,SEMA6A
427388,COMMD10
427389,AP3S1
427390,ATG12
427391,CDO1
427393,MARVELD2
427394,BDP1
427395,MCCC2
427396,DCAF12L2
427398,KIF24
427399,NUDT2
427400,NA
427401,MYORG
427402,C9orf24
427403,RPP25L
427404,DCTN3
427406,CCL19
427408,PHF24
427409,DNAJB5
427410,VCP
427412,STOML2
427414,TROJANZ
427415,CD72L1
427416,AVR7
427417,CREB3L4
427419,MYO3AL
427421,PDZD2
427422,GOLPH3
427423,MTMR12
427424,ZFR2
427425,SUB1
427427,TARS
427428,ADAMTS12
427429,AMACR
427430,C1QTNF3
427431,RAI14
427432,RAD1
427433,BRIX1
427434,DNAJC21
427435,SPEF2
427437,SKP2
427438,NADK2
427439,NA
427440,CPLANE1
427443,NUP155
427444,WDR70
427445,EGFLAM
427446,OSMR
427447,RICTOR
427448,FYB1
427449,DAB2
427450,TLE1
427451,RASEF
427452,FRMD3
427453,IDNK
427454,UBQLN1
427455,GKAP1
427456,KIF27
427457,C9orf64
427458,HNRNPK
427459,SLC28A3
427460,AGTPBP1
427461,NAA35
427462,GOLM1
427463,ISCA1
427466,CTSV
427468,FANCC
427469,ERCC6L2
427470,NA
427472,AAED1
427473,CDC14B
427474,HSD17B3
427477,PPCDC
427478,HCN4
427479,CELF6
427480,SNX1
427481,OAZ2
427482,DUOX1
427483,DUOXA1L
427484,DUOXA2
427490,IREB2
427491,C2CD4A
427493,KLF13
427494,TRPM1
427495,LIPC
427496,CCPG1
427497,WDR72
427499,TNFAIP8L3
427503,FSD2
427504,BNC1
427505,SAXO2
427507,AGBL1
427508,SV2B
427510,LYSMD4
427511,KBTBD13
427512,DPP8
427514,PIAS1
427515,CALML4
427516,PAQR5
427517,GNRHR
427523,GLDN
427526,ZNF319
427527,DRC7
427528,CCDC102A
427531,CTRL
427535,AGRP
427537,CMTR2
427538,HYDIN
427539,B3GNT9
427540,HSF4
427544,DDX28
427545,NA
427546,PLEKHF1
427547,CADNL
427548,NUDT19
427549,CEBPA
427550,PDP2
427551,TK2
427553,CDH8
427559,MAP1LC3B
427561,ACSF3
427562,MC1R
427564,HAS3
427566,ATXN1L
427567,KARS1
427573,MST1R
427575,GRM2
427577,GLYCTK
427581,TAMM41
427583,FBLN2
427584,COL7A1
427587,KBTBD12
427588,KLF15
427589,CFAP100
427590,BRPF1
427591,FAM107A
427592,LRIG1
427595,NA
427597,CNTN6
427602,ZMAT2
427605,PSD2
427606,NRG2
427608,SRA1
427611,SLC26A2
427612,DOCK2
427613,FOXI1
427615,STARD10
427616,FCHSD1
427617,PCDHGC3
427621,AFAP1L1
427625,SH3PXD2B
427626,NEURL1B
427627,RAB24
427629,MXD3
427630,DDX41
427633,DRD1
427635,HRH2
427636,NMUR2
427637,GLRA1
427638,GPX3
427639,ARSI
427640,TRIM105
427641,TRPC7
427642,FNIP1
427643,SPRY4
427644,KCTD16
427645,PDE8B
427646,AP3B1
427648,LOXHD1
427649,IGFALS
427650,METRN
427651,RHOT2
427652,PITPNC1L
427654,OCM4
427655,BRI3
427656,FOXL3
427657,CYP2AC7
427658,MAD1L1
427660,GRIFIN
427662,KCNJ12
427663,TMEM11
427664,RAI1
427665,NA
427666,C1QTNF8
427667,SSTR5
427669,HS3ST6
427671,GRID2IP
427672,EARS2
427673,SCNN1B
427674,HS3ST4
427675,RPS15A
427678,GRIN2A
427679,PMM2
427681,TMEM8A
427683,KLHDC10
427684,MEST
427686,LRRN4
427687,PLCB1
427688,BTBD3
427689,NOG2
427694,SBNO1
427695,ARL6IP4
427696,GPN3
427704,SLC2A11
427705,ADORA2A
427706,SFI1
427708,DYL1
427713,SUDS3
427717,SF3A1
427718,LIF
427721,NOS1
427722,FBXO21
427723,RNFT2
427727,TAP1
427728,TAP2
427737,MHCY4
427751,SCAI
427752,PTGS1
427754,UBAC1
427756,CARD9
427757,BRD3
427758,RGL4
427759,DDX31
427760,NUP214
427762,FCN3
427765,MIGA2
427766,GOLGA2
427768,CERCAM
427772,ARRDC1
427773,ENTPD2L
427774,PNPLA7
427775,NA
427778,ENTPD8L2
427779,AJM1
427781,Pou5f3
427782,CFTII
427783,NA
427787,GLP2R
427790,MYOCD
427797,ARHGAP44
427798,FOXK2
427799,UTS2R5
427800,UTS2R
427801,MGAT5B
427802,CYGB
427803,SPHK1
427805,EVPL
427807,ANKFN1
427808,RAB11FIP4
427809,SMURF2
427812,KCNJ16
427813,BTBD17
427814,GPRC5C
427815,OXLD1
427816,NA
427819,BAZ1B
427820,YWHAG
427821,GAS2L2
427823,GUSB
427825,TLCD2
427828,RTN4RL1
427829,KIF12
427830,SLC13A2
427832,SDF2
427834,GSG2
427835,GEMIN4
427836,FAM57A
427838,HNF1B
427839,KSR1
427840,MNT
427841,RAP1GAP2
427842,WSCD1
427844,LRRK2
427845,SLC26A4
427846,CDHR3
427847,ATXN7L1
427848,RINT1
427850,RELN
427851,GNAT3
427853,GRM8
427854,ATP6AP1
427856,WNT16
427859,ZNF277
427860,AVPR2C
427863,GRIP1
427864,DYRK2
427865,LRRC10
427867,LGR5
427868,TRHDE
427869,GLIPR1
427871,ALX1
427872,RASSF9
427873,MGAT4C
427877,SLC17A8
427878,ANO4
427879,ART4
427880,WBP11
427881,H2AC32
427887,H3-3A
427891,H2AC32
427895,H2AC32
427897,NDUFA6
427898,FAM109B
427899,SEPTIN3
427900,CACNA1I
427902,NPTXR
427903,DMC1
427904,GALR3
427906,ELFN2
427907,SSTR3
427908,C1QTNF6
427909,CACNG2
427912,ASCL4
427913,SLC41A2
427914,NT5DC3
427915,SPIC
427917,DENND11
427918,WEE2
427919,BICD1
427925,WNK1
427926,FBXL14
427929,CAPZA3
427933,NA
427934,MCAT
427935,PHF21B
427937,WNT7B
427941,PLXNA4
427942,A2ML2
427944,CD86
427945,GNB3
427946,ATN1
427947,PTPN6
427948,NA
427949,CLCN1
427952,WDR3
427953,MAATS1
427955,GAP43
427956,GPR15
427957,SLC19A2
427963,HTR1F
427964,GBE1
427967,TMPRSS15
427968,NCAM2
427971,ADAMTS5
427973,CLDN8
427975,URB1
427977,GART-B
427978,MRPS6
427979,KCNE2
427981,CLIC6
427983,KCNJ6
427984,KCNJ15
427986,ZBTB21
427987,UMODL1
427988,TMPRSS3
427990,SYTL5
427991,XK
427993,IL1RAPL1
427996,MBTPS2
427997,CNKSR2
427999,PPEF1
428001,CDKL5
428002,ZRSR2
428003,BMX
428005,CLCN4
428006,NLGN4
428007,DHRSX
428008,RGNL
428009,OCA2
428012,TBC1D8
428014,GCC2
428015,EDAR
428018,SLC10A2
428019,ERCC5
428020,TPP2
428021,ZIC2
428023,OXGR1
428024,NA
428048,FBXL3
428062,TBC1D4
428063,PCDH20
428065,PCDH8
428066,VWA8
428067,TNFSF11
428068,CCDC122
428070,HTR2A
428071,CYSLTR2
428072,MLNR
428073,FGL1B
428074,STOML3
428075,B3GLCT
428078,USP12
428079,GPR12
428080,CDK8
428081,XPO4
428083,GJB2
428084,GJA3
428088,MAML2
428089,SESN3
428090,ENDOD1
428091,AMOTL1
428092,FUT4
428093,GPR83
428094,NA
428095,RAB38
428096,PRCP
428097,ALG8
428098,KCTD21
428099,NTF3
428101,KCNA1
428104,FGF23
428105,KCNE3
428108,P2RY2
428110,OR52B2
428111,OR52B2L
428114,HBE1
428116,OR51M1
428117,OR52R1
428119,NA
428121,LRRC32
428122,THAP12
428123,ART1D
428124,ART1A
428125,ART1B
428128,TBC1D22A
428131,TGIF2
428133,RBM23
428134,TRPC4AP
428135,GSS
428137,EMILIN3
428138,MANBAL
428140,MATN4
428142,RIMS4
428144,TRHR3
428146,KCNB1
428147,HRH3
428148,LAMA5
428149,NTSR1
428150,OGFR
428151,KCNQ2
428153,SAMD10
428155,RSPO4
428158,ASXL1
428160,BPIFB4
428163,CTSA
428164,PLTP
428166,PMEPA1
428167,AURKB
428168,FAM210B
428169,FAM65C
428170,KLHDC7A
428171,PADI1
428172,PADI2
428173,DNAJC11
428175,KLHL21
428176,TAS1R1
428180,PLCH2
428181,SKI
428182,TAS1R3
428184,SCNN1D
428185,B3GALT6
428187,CA6
428188,H6PD
428190,CLCNKB
428191,CROCC
428192,MRTO4
428194,LRRC38
428195,KIAA2013
428197,C1QB
428198,EPHA8
428199,ANTXR1
428200,PROM2
428201,STC1
428206,LIN28A
428208,HIVEP3
428209,PTAFR
428210,LUZP1
428212,RAB42
428216,SRRM1
428217,TMEM200B
428218,MTF1
428219,EPHA10
428220,OSCP1
428221,COL8A2
428222,AGO1
428223,CLSPN
428225,GJB5
428226,RIMS3
428227,AK2
428228,AZIN2
428231,MYCL
428232,CNR2
428233,C2CD2L
428234,HEPACAM
428236,KCNJ1
428237,IGSF9B
428238,GLB1L2
428240,CCDC160
428242,ABCG4
428244,NA
428245,CLDN25
428246,USP28
428247,HTR3A
428248,BUD13
428249,DSCAML1
428250,NA
428252,DRD2
428253,NCAM1
428255,ALG9
428256,ZPR1
428257,PROK1
428258,NA
428259,PNPLA1
428260,STK38
428261,LRRN2
428262,SLC26A9
428263,AVPR1B
428264,IL10
428266,YOD1
428268,LAMB3
428269,DCLRE1B
428270,SYT6
428271,SPDEF
428272,GASTL
428274,PSMC5
428275,SMARCD2
428277,NA
428278,MYLKSML
428279,PLCD3
428281,EFTUD2
428282,ADAM11
428293,NA
428295,NA
428306,CDK12
428307,RND2
428309,CNTNAP1
428310,HSPB9
428312,DNAJC7
428313,KLHL11
428315,CCR7
428318,CERS4L
428319,NA
428320,TMPRSS9
428321,KANK3
428322,NA
428324,PLEKHJ1
428327,REXO1
428328,ATP8B3
428329,UBXN6
428330,SEMA6B
428331,ANKRD24
428332,SIRT6
428333,CREB3L3
428334,C2CD4C
428335,NA
428339,DUS3L
428340,NRTN
428341,FUT6
428348,MAU2
428349,SUGP1
428354,KDM4B
428358,DNAJC5B
428359,VCPIP1
428360,MCMDC2
428363,XKR9
428364,HNF4G
428365,HEY1
428366,ZBTB10
428369,SLC26A7
428371,FAM92A
428372,PDP1
428374,PTDSS1
428377,SLC25A32
428379,NUDCD1
428381,GPR20
428382,KCNK3
428384,FAM135B
428385,ASAP1
428386,TRIB1
428387,TMEM65
428388,KLHL38
428389,TAF2
428391,MELK
428394,LRRC61
428397,GHRHR-LR
428398,ZBTB47
428401,ALS2L
428404,SCN11A
428406,CRYGN
428409,HTR5A
428411,PFKP
428412,CCNY
428413,BAMBI
428414,WAC
428417,NA
428418,YME1L1
428419,NSUN6
428420,CACNB2
428421,NA
428425,CALCR
428427,SLC25A13
428429,FERD3L
428431,GPNMB
428432,OSBPL3
428434,EVX1
428435,CREB5
428436,TRIL
428439,EFHB
428440,PP2D1
428441,KAT2B
428442,RPL15
428443,EOMES
428444,STT3B
428445,TRIM71
428446,POMGNT2
428447,ENTPD3
428448,COL6A6
428449,PIK3R4
428450,ATP2C1
428452,XCR1
428453,FYCO1
428454,CCR9
428455,MOBP
428456,TMC2
428457,CCR4
428458,UBP1
428459,ARPP21
428460,STAC
428461,NME8
428462,NPSR1
428471,HUS1
428472,LRRC14B
428474,PQLC1
428476,KIAA0319
428477,NHLRC1
428478,GCM2
428479,GCNT2
428482,FARS2
428485,MC4R
428487,CDH9
428490,CDH18
428492,FBXL7
428499,NA
428500,FAM173B
428502,MTRR
428510,DNAH5L
428512,GALR1
428513,TSHZ1
428516,MC2R
428523,ANKRD29
428524,LAMA3
428525,NA
428527,DSC1
428528,DSG4
428529,DSG2
428533,OPRK1
428534,SOX17
428537,MOS
428538,SDR16C6
428541,NA
428543,EFEMP1
428544,GPR75
428545,ASB3
428547,SSTR4
428549,NKX2-2
428551,ESF1
428552,FLRT3
428553,WDPCP
428554,KCNK12
428556,CLIP4
428559,CRLS1
428561,CAPN8
428563,MTARC1
428564,PFN3
428566,SYT14
428567,TBCC
428568,GLTSCR1L
428569,SLC3A1
428570,SOCS5
428571,LRFN2
428572,KIF6
428574,TMEM151B
428575,SLC35B2
428576,DLK2
428577,CDC42EP3
428579,ADSS2
428580,ZBTB18
428581,WDR64
428582,cOpn3m
428583,PIGM
428585,IRF2BP2
428586,MLK4
428587,PCNX2
428588,NTPCR
428589,RHOU
428592,MPC1L
428593,NA
428595,PNLDC1
428597,STX11
428602,RCN1
428603,ELP4
428605,LGR4
428607,PCMT1
428608,TFB1M
428609,NOX3
428610,NMBR
428612,OLIG2
428614,SLC35D3
428616,CLVS2
428620,GPRC6A
428621,HS3ST5
428622,REV3L
428623,MFSD4B
428624,RPF2
428626,SCML4
428628,GRIK2
428630,FAXC
428632,GABRR1
428633,CNR1
428635,SNAP91
428637,DDX43
428641,PHF3
428642,LGSN
428643,KHDRBS2
428644,HCRTR2
428645,FAM83B
428646,ELOVL5
428648,KBTBD11
428649,COLEC11
428650,RSAD2
428651,GRHL1
428652,KCNF1
428653,KCNS3
428655,GDF7
428656,MFSD2B
428658,TMEM214
428659,CAD
428660,GVINP1
428661,SELENOI
428663,PRSS55
428665,IL17F
428667,CRISP2
428670,OPN5
428673,CHMP6
428674,RPTOR
428675,HGS
428677,LUC7L3
428678,ANKRD40
428683,FADS6
428684,USH1G
428685,CDR2L
428687,BCORL1
428688,AIFM1
428691,CYSLTR1
428692,INPPL1
428693,AWAT1
428695,RXFP2
428696,GPR83L
428697,BMP15
428698,RBM41
428699,FRMPD3
428701,NONO
428702,NA
428703,FOXO4
428704,SNX12
428706,DLG3
428707,HTR2C
428708,AGTR2
428710,FRMD7
428712,SPRY3
428713,POLR1D
428714,NA
428716,SLC16A2
428717,GAB3
428719,STEEP1
428720,NA
428723,ASIC5
428724,ETFDH
428725,PPID
428726,FSTL5
428727,NPY1R
428728,AADAT
428729,MFAP3L
428731,SLC7A11
428735,POU4F2
428736,CDKL2
428737,PURG
428738,RBPMS
428740,GPRIN3
428741,MMRN1
428743,ETNPPL
428744,ARHGEF38
428748,TRAPPC11
428749,RWDD4
428750,NEIL3
428752,AREG
428753,PRKG2
428754,HSD17B11
428756,CLDN23
428757,MBOAT4
428759,NPFFR2
428760,ADAMTS3
428761,STAP1
428763,TMPRSS11F
428767,ANXA5
428768,SYNPO2
428769,NDST3
428770,ZGRF1
428771,ENPEP
428772,ELOVL6
428773,CFI
428776,SLC9B2
428778,NA
428779,FGF20
428780,TMEM165
428783,NIPAL1
428786,RHOH
428787,UBE2K
428789,NWD2
428790,ARAP2
428796,TADA2B
428798,GPR78
428799,ADRA2C
428801,FOXI3
428805,FBXO41
428806,CCT7
428807,PRADC1
428809,CYP26B1
428812,ALDH3B1
428813,ALDH3B2
428816,NA
428824,NA
428825,OR5AS1
428826,OLFR6
428827,OR5I1
428829,COR1
428831,OR1052
428832,CYP1C1
428833,RPUSD2
428834,PRLHR2
428836,DISP2
428837,PAK6
428840,MRPL16
428842,OLFML1
428843,PPFIBP2
428845,ZNF143
428846,KCNJ11
428847,TMEM86A
428851,NA
428852,CTNND1
428853,TMX2
428854,MED19
428856,P2RX3
428857,FGF4
428858,SHANK2
428859,ELF5
428860,APIP
428862,LRRC4C
428863,C1QTNF4
428864,ACP2
428865,ARHGAP1
428866,CHST1
428867,UVS2
428868,RHOV
428870,NA
428871,PLA2G4F
428872,NA
428873,PAPLN
428876,DCAF5
428878,GPHN
428881,CHRM5
428883,ARHGAP5
428884,BAZ1A
428887,FBXO33
428888,LTBP2
428890,ZC2HC1C
428891,NEK9
428895,ZDHHC22
428896,NGB
428897,ISM2
428898,ALKBH1
428899,CEP128
428900,TSHR
428901,FLRT2
428902,KCNK10
428903,EFCAB11
428904,GPR4
428906,BDKRB2
428907,AK7
428908,WDR25
428909,BEGAIN
428910,MOK
428911,RCOR1
428913,ZBTB42
428916,ZBTB1
428919,GPHB5
428922,ATG14
428925,MGAT2
428926,NEMF
428927,ARF6
428928,NIN
428930,FRMD6
428932,GPR137C
428934,GRID1
428935,LRIT1
428937,NRG3
428940,ZFP511
428942,MCU
428946,SAMD8
428948,PDLIM1
428949,UGT8L
428951,FBXL15
428952,HIF1AN
428953,WNT8B
428954,PKD2L1
428955,NPY4R
428956,ZNF488
428958,LIPML5
428961,DD1CR
428963,FFAR4
428964,ZNF518A
428967,NA
428969,PGAM1
428971,SLC2A9L
428972,SFXN3
428973,LZTS2
428974,PDZD7
428975,CNNM2
428977,CALHM1
428978,CALHM3
428979,ITPRIP
428980,ADRA2A
428984,PDZD8
428985,PRLHR
428986,PRDX3
428987,PLPP4
428991,JAKMIP3
428994,CPS1
428995,VWC2L
428996,LRRFIP1
428997,CXCR7
429005,SLC39A10
429007,MOB4
429010,FAM126B
429011,KLF7
429012,DYTN
429015,DFNB59
429016,IFT70A
429021,CHN1
429022,RAPGEF4
429025,KLHL23
429027,B3GALT1
429028,FIGN
429029,TBR1
429030,MYO10L
429032,NA
429033,SPEG
429035,TUBA1A
429036,STK16
429037,GLB1L
429038,ANKZF1
429039,SLC23A3
429040,WNT10A
429041,ARPC2
429042,CLASP1
429044,CEP70
429048,MAP3K19
429050,SLC39A3
429052,CYTIP
429055,HENMT1
429057,CFH
429058,KCNT2
429059,RGS13
429060,MTA1
429062,PRDX6
429064,FASLG
429066,METTL11B
429069,SYNGAP1
429070,ASTN1
429071,PAPPA2
429072,RFWD2
429073,ZBTB37
429074,NPL
429075,ARPC5
429077,BRINP3
429078,PDC
429081,MFSD14A
429082,FRRS1
429083,DPYD
429084,F3
429086,RDH8L
429087,FAM69A
429088,GFI1
429089,CYR61
429090,WDR63
429091,MCOLN3
429092,PIF1
429096,PIK3R3
429097,POMGNT1
429098,NA
429100,CMPK1
429104,CDKN2C
429105,COA7
429106,SLC1A7
429107,DMRTB1
429108,ACOT11
429109,PARS2
429110,PRKAA2
429111,C8A
429114,WDR78
429115,MCCC2L
429116,PTGER3
