NAME	ENTREZ_ID
HOXD9	771214
CTTN	396455
AOX2	424072
HOXD11	395328
HOXD12	396178
HOXD13	396415
SHANK2	428858
BZW1	424073
ACTBL2	426652
CD59	423148
CLK1	100858576
PPIL3	424075
NIF3L1	424076
FBXO3	429495
ORC2	424077
FAM126B	429010
LMO2	374129
CAPRIN1	426151
NDUFB3	424078
CFLAR	424080
NAT10	426609
CASP10	424081
ABTB2	425717
CASP18	693266
CASP8	395284
CAT	423600
TRAK2	424082
STRADB	424083
ELF5	428859
TMEM237	424084
EHF	425791
PDHX	423154
APIP	428860
MPP4	769757
CD44	395666
ALS2	424085
SLC1A2	423156
CDK15	424086
PAMR1	423158
SUMO1	373930
NOP58	424087
LDLRAD3	423160
COMMD9	423161
PRR5L	423162
TRAF6	423163
BMPR2	374147
RAG1	423164
FAM117B	424088
WDR12	424089
RAG2	423165
C11orf74	423166
CARF	424090
PLEKHM3	101748748
USH1C	423073
FZD5	395571
FADD	423146
METTL21A	424094
CREB1	395099
INCENP	396270
G6PC2	424171
SPC25	424172
TPCN2	423141
CERS6	771503
CCND1	396341
STK39	101751124
ORAOV1	423142
FGF19	395394
FGF4	428857
B3GALT1	429027
FGF3	396267
SCN9A	395946
ANO1	423144
TTC21B	424176
GALNT3	424177
CSRNP3	772101
RASSF7	423107
LRRC56	771467
HRAS	396229
SCN2A	395945
RNH1	423111
SCN3A	424180
CHKA	423112
SLC38A11	424181
KMT5B	425119
COBLL1	424182
GRB14	424183
C11orf24	423113
LRP5	423114
FIGN	429028
EVX2	771375
KLF7	429011
PPP6R3	423116
ZDBF2	424100
CPO	424095
FASTKD2	424096
MDH1B	424097
GAL	423117
TESMIN	768517
DYTN	429012
FAM237A	424098
CPT1A	423118
FADS1	423120
GPR1	424101
FADS2	423122
EEF1B2	395723
NDUFS1	424102
RAB3IL1	423123
INO80D	424103
BEST1	423124
FTH1	395970
NRP2	374157
NEUROD1	395754
CERKL	424120
MPEG1	100857954
ITGA4	424121
UBE2E3	424122
DTX4	395516
CNTF	396488
ZFP91	423128
CWC22	424123
LPXN	423129
ZNF385B	424124
CTNND1	428852
SESTD1	424125
TMX2	428853
MED19	428854
ZDHHC5	423130
CCDC141	770766
CLP1	423131
YPEL4	NA
IFT70A	429016
FZD7	374060
SERPING1	423132
UBE2L6	100858073
SMTNL1	101750657
TIMM10	425202
RTN4RL2	425201
SLC43A3	423133
P2RX3	428856
SSRP1	396509
TNKS1BP1	423136
APLNR	429337
LRRC55	100858394
FJX1	100858635
SNORD11B	112532846
gga-mir-1733	100315810
gga-mir-7474	102465988
gga-mir-1591	100315957
gga-mir-1713	100315798
gga-mir-1570	100315953
gga-mir-10b	777820
CHN1	429021
OLA1	424144
HOXD10	771246
SCN1A	771555
ADAM23	424099
SNORA52	112532592
gga-mir-12279	114482353
gga-mir-1802	100315848
gga-mir-210a	114482509
gga-mir-6642	102466700
PNPLA2	431066
TPH1	395799
TH	395592
TNNT3	395761
PGR2/3	423134
PDIA3	373899
CKMT1B	374002
PPIP5K1	415587
MAP1A	415588
TP53BP1	415589
TUBGCP4	415590
IQGAP3	415591
MAN2A2	415585
FES	429374
CIB1	770162
GDPGP1	NA
TTLL6	431480
HDDC3	107056801
VPS33B	425858
PRC1	770336
UNC45A	415584
FURIN	395457
MFAP1	415586
HYPK	770307
SERINC4	430755
SERF2	107054222
gga-mir-12218	114483010
SLC33A1	425029
C3orf33	100859600
P2RY1	396275
MBNL1	425033
SUCNR1	771768
TSC22D2	100859827
IGSF10	425035
MED12L	425036
PFN2	771904
RNF13	396303
P2RY13	107049027
P2RY12	101749756
COMMD2	425044
GPR87	425038
WWTR1	100859902
P2RY14	101749627
CP	771940
GPR171	101749516
CLRN1	771718
FAM188B2	771731
SIAH2	429164
ERICH6	771833
TM4SF4	771806
HPS3	425047
SELENOT	425041
EIF2A	425042
TUBA3E	425049
GYG1	425050
SERP1	107054146
OTOL1	NA
SPTSSB	425008
NMD3	425009
PPM1L	429162
SPTSSBL	100859315
B3GALNT1	425011
ARL14	101749876
KPNA4	425012
TRIM59	425013
SMC4	395189
IFT80	425014
NLRP1L	425015
IL12A	407090
MFSD1	425017
RARRES1	395209
GFM1	425018
LXN	771519
MLF1	425019
RSRC1	425020
SHOX2	777244
PQLC2L	425021
VEPH1	100859365
PTX3	548626
GOLIM4	107049011
SERPINI1	425002
PDCD10	425003
ZBBX	771469
BCHE	395358
SI	425007
GMPS	425028
PLCH1	425030
MME	425031
GPR149	395382
DHX36	425032
ARHGEF26	429163
CCNL1	425024
LEKR1	425025
TIPARP	425026
SSR3	425027
KCNAB1	395730
SLITRK3	107054133
RAP2B	107054143
SCARNA7	112533096
gga-mir-1754	100315822
gga-mir-6556	102465969
gga-mir-16-2	777826
gga-mir-15b	777827
AADAC	425034
TM4SF1	NA
gga-mir-1726	100315984
gga-mir-7472	102466832
USP10	415817
CRISPLD2	415818
IRF8	396385
DUSP22AL	768665
COX4I1	415826
EMC8	415825
GINS2	415824
GSE1	426226
FBXO31	100857445
MAP1LC3B	427559
ZCCHC14	415829
CA7	415791
NAE1	769532
NAE1	415792
DYNC1LI2	415793
CMTM3	414829
CKLF	NA
TK2	427551
FOXL1	768576
FOXC2	NA
MTHFSD	415823
FOXF1	NA
BEAN1	415796
CDH5	374068
CDH11	415797
GAN	430553
CMIP	425774
PLCG2	415805
SDR42E1	415806
NAT	396537
PNAT3	415809
HSD17B2	415807
PNAT10	396283
MPHOSPH6	415811
CDH13	414849
MLYCD	415812
HSBP1	415813
WFDC1	395238
KCNG4	395901
ATP2C2	100859316
TLDC1	415815
COTL1	768420
KLHL36	415816
CDH8	427553
ADAMTS18	100858277
NUDT7	415800
VAT1L	430410
CLEC3A	425961
WWOX	415801
MAF	693248
DYNLRB2	415802
CDYL2	425886
CMC2	770023
CENPN	693246
ATMIN	426138
GCSH	415803
PKD1L2	112533304
BCO1	395346
CDT1	426254
APRT	100857155
GALNS	415848
TRAPPC2L	415847
PABPN1L	769028
CBFA2T3	415846
ACSF3	427561
CDH15	107054331
SLC22A31	100857161
ANKRD11	415845
SPG7	415843
RPL13	395849
CPNE7	415851
DPEP1	415842
CHMP1A	415841
CDK10	415840
VPS9D1	415839
ZNF276	415853
FANCA	415854
SPIRE2	415855
TCF25	425450
TUBB3	431043
DEF8	769452
DBNDD1	415857
URAH	415859
CDH3	414845
TMCO7	101749604
HAS3	427564
CHTF8	769609
UTP4	769632
SNTB2	769654
VPS4A	425637
PDF	NA
GCOG8	769684
NIP7	415863
TMED6	101750075
TERF2	395598
CYB5B	415865
NFAT5	415866
NQO1	769737
NOB1	415867
WWP2	415868
PSMD7	415869
ZFHX3	395682
DHX38	415875
DHODH	415876
IST1	415877
ZNF821	415878
ATXN1L	427566
BKJ	121111155
BKJ	121111156
BKJ	121111157
BKJ	121111158
BKJ	121111159
BKJ	121113352
BKJ	121113353
BKJ	121113354
AP1G1	415880
PHLPP2	415881
RSFR	423668
MARVELD3	415883
RNF166	425360
CTU2	415850
PIEZO1	415849
CHUK	101749626
CHUK	423669
KIAA0513	772040
BKJ	121113355
CCDC6	423666
SLC16A9	423667
TMEM254	423634
KARS1	415885
KARS1	427567
TERF2IP	NA
ADAT1	415886
SRRL	423635
GABARAPL2	770240
PLAC9	423636
ANXA11	423637
ECD	423638
CHST6	770257
FAM149B1	423639
TMEM231	425108
DNAJC9	423640
HNF4beta	415820
ZDHHC7	415821
TFAM	373888
KCTD15	415779
UBE2D1	423641
CISD1	423642
JPH3	415830
IPMK	NA
LSM14A	415781
PCDH15	423644
KLHDC4	415831
SIRT1	423646
DNAJC12	423647
CTNNA3	423648
LRRTM3	423649
SLC22A15L	423653
SS18L2	769135
GARRE1	415782
REEP3	423654
CA5A	415833
GPI	415783
BANP	415834
WTIP	769595
JMJD1C	423655
NRBF2	423656
KROX20	101748577
ZNF469	101748749
ADO	107053634
ZNF365	423658
RTKN2	423660
UBA2	415784
ARID5B	423661
ZFPM1	415835
CES1L1	415786
CABCOCO1	423662
CIDEC	100859733
TMEM26	423663
ZC3H18	415838
RHOBTB1	423664
CDK1	396252
IL17C	NA
CYBA	100859840
MVD	425359
FAM96B	415789
RRAD	415790
ANK3	396309
PDP2	427550
STX10	424413
KIAA1614	424414
ATMIN	121111712
MC1R	427562
XPR1	424415
RNASEL	424410
CACNA1E	424412
RGSL1	100858077
GLUL	396489
ZNF648	770891
TNR	396213
FAM13C	423602
BRINP3	429077
PHYHIPL	423603
LHX9	396397
BICC1	423604
C1orf53	100859900
CCSER2	423606
DENND1B	424351
GRID1	428934
CRB1	424352
WAPL	423608
ZBTB41	424353
OPN4	423609
SNORD71	112533310
gga-mir-6589	102465343
gga-mir-6667	102466184
gga-mir-1699	100315790
ASPM	424354
gga-mir-140	777833
gga-mir-1571	100315719
gga-mir-1560	100315906
gga-mir-6595	102466690
gga-mir-1785	100315996
CMTM4	415794
RFWD2	429072
GAS8	415858
BRINP2	424433
CDH1	415860
ASTN1	429070
LDB3	423610
PAPPA2	429071
SLC7A5	415832
BMPR1A	396308
MMRN2	423611
CES1L2	769339
RXRG	396231
SNCG	395392
LMX1A	777133
ADIRF	768752
PBX1	395505
GLUD2	423612
FAM35A	423613
NUF2	395135
LRRC52	770767
ALDH9A1	424405
MGST3	424404
GPRIN2	395648
UCK2	424406
SYT15	423614
KLHL20	425091
NCOA4	423615
CENPL	426563
TIMM23B	423616
PARG	423617
DARS2	424408
RGS8	426557
OGDHL	423618
CHAT	395314
RGS16	424409
RGR	423619
ACBD6	424416
LRIT1	428935
LHX4	776024
LRIT2	100857146
QSOX1	373914
CEP350	424417
TOR1AIP1	424418
TOR1AIP2	424419
CDHR1	414847
ADAMTSL2L	424420
FAM163A	771080
GHITM	423621
TDRD5	424421
NRG3	428937
NPHS2	424422
SH2D4B	769640
RAP1GDS1L	423623
AXDND1	100858527
TSPAN14	423624
PRXL2A	423625
EXOSC3	423626
DYDC2	423627
MAT1A	423628
SOAT1	424424
SFTPA1	423630
SFTPA2	395308
MBL2	374267
ABL2	395410
TOR3A	424426
RASGEF1A	423631
CSGALNACT2	423632
TNN	424435
MRPS14	424436
CACYBP	424437
RET	396107
BMS1	423633
BKJ	121111197
BKJ	121111198
BKJ	121111199
BKJ	121111200
BKJ	395651
SLC18A3	404302
RABGAP1L	424438
GPR52	771016
FAM20B	424427
RALGPS2	424429
ANGPTL1	770850
SYNGAP1	429069
SEC16B	424431
RC3H1	424439
5S_rRNA	112532733
SERPINC1	424440
SNORA74	112532735
gga-mir-7478	NA
gga-mir-12280	114483484
ZBTB37	429073
RNASE6	396194
NPL	429074
HEBP2	424441
LAMC1	424442
LAMC2	408043
NMNAT2	771393
SMG7	424444
NCF2	424445
ARPC5	429075
APOBEC4	100858926
RGL1	424446
COLGALT1	424447
TSEN15	424448
C1orf21	424449
EDEM3	424450
FAM129A	424451
RNF2	424452
AMY2A	414140
NTNG1	424336
VAV3	373939
SLC25A24	424337
FAM102B	768922
HENMT1	429055
PRPF38B	768611
FNDC7	424339
STXBP3	424341
AKNAD1	101747831
GPSM2	424342
CLCC1	424343
WDR47	424344
CAMSAP2	424345
DDX59	424346
KIF14	424347
NR5A2	395961
PTPRC	386580
ATP6V1G3	424349
NEK7	424350
F13B	424355
CFH	429057
KCNT2	429058
CDC73	424356
B3GALT2	769122
GLRX2	424357
TROVE2	424358
UCHL5	424359
RGS2	378912
RGS4	378901
RGS13	429059
RGS1	424360
RGS21	NA
RGS18	424361
RGS5	769998
HTATIP2	424363
SELP	424364
ATF6B	424365
OLFML2B	424366
HSD17B7	424367
DDR2	396404
UAP1	424368
UHMK1	424369
NOS1AP	424371
SPATA46	NA
TMEM121	395216
TEDC1	424373
CRIP1	101747696
CRIP2	424374
MTA1	429060
PACS2	424375
SEC22B	424377
NOTCH2	374031
REG4A	424379
HMGCS2	424380
PHGDH	424381
PDE4DIP	425735
PRKAB2	427017
DM5L	100857724
PLPP6	NA
FAM78B	769830
PRDX6	429062
TADA1	769871
FASLG	429064
PIGC	424387
SST1	396279
BCL6	424912
CLDN1	424910
OPA1	424900
ATP13A4	424901
DNM3	424389
ATP13A5	424902
METTL13	100857481
HRASLS	424903
MASP1	407088
ITPA	424390
MYOC	424391
TNIK	424987
FMO4	424393
SLC2A2	396272
FMO4	770587
EIF5A2	396545
RPL22L1	100858296
FMO3	395267
PRRX1	373941
PLD1	424986
GORAB	770613
METTL11B	429066
FGF12	395704
KIFAP3	424395
CCDC50	424906
SCYL3	424396
C1orf112	424399
OSTN	424907
METTL18	424400
PHPT1L	424401
SELE	424402
UTS2B	404534
GMNC	100857704
IER5	101750986
LSG1	424897
KIAA0040	424434
ATP13A3	424898
IL1RAP	424908
TMEM207	424909
CLDN16	429147
GP5	124417079
LRRC15	768899
CPN2	424899
HES1	769039
RNaseP_nuc	NA
SNORD24	112532945
SNORD79	112532947
SCARNA3	112532958
SNORD81	112532946
gga-mir-1721	100315983
gga-mir-199-2	777824
gga-mir-214	100315861
gga-mir-1633	100315753
gga-mir-181b-1	777823
gga-mir-1655	100315766
gga-mir-181a-1	777822
gga-mir-6665	102465972
TP63	374269
TMCO1	427100
PDCD1	424913
TCTEX1D2	424914
SUCO	424385
PCYT1A	424915
VAMP4	770513
SLC51A	424916
LPP	429148
TFRC	396191
ALG3	424952
EEF1AKMT4	431092
MUL1L	770265
PSMD2	425294
TNK2	431014
RUBCN	424920
FYTTD1	424921
LRCH3	424922
IQCG	424923
RPL35A	424924
PSMD1	424926
HTR2B	395581
ARMC9	424929
B3GNT7	424930
NCL	396201
NMUR1	429150
PTMA	424931
PDE6D	424932
GK5	424779
XRN1	424778
ATR	424777
PLS1	396291
TRPC1	424776
PCOLCE2	429124
PAQR9	NA
U2SURP	424773
CHST2	429123
SLC9A9	424772
AEN	415496
MESP2	100858087
ANPEP	395667
CHRD	395828
AP3S2	415581
MESP1	395252
DIPK2A	424771
THPO	414803
POLR2H	424954
EPHB3	396179
COPS2	430917
AHSG	424956
GALK2	415596
FGF7	415439
FAM227B	101752060
DTWD1	770318
FETUB	395404
SPATA5L1	415441
POLG	404292
HRG	770588
FANCI	415491
RLBP1	415492
KNG1	424957
ADAMTS7	415570
EIF4A2	395232
FAM96A	415571
SPG11	415572
RFC4	424958
EIF3J	415573
CTDSPL2	415574
CASC4	415575
MCF2L2	424959
FRMD5	415576
WDR76	426208
BLM	415577
CTSH	770109
RASGRF1	415578
ANKRD34C	415579
B3GNT5	424960
TMED3	415580
GNRHR	427517
GLCE	415566
LAMP3	424961
PAQR5	427516
MCCC1	424962
KIF23	415567
MEX3B	107054196
DCUN1D1	424963
NR2F2	386585
ATP11B	424964
HOMER2	415458
FAM103A1	415459
SOX2	NA
DNAJC19	424966
C15ORF40	415460
BTBD1	415461
FXR1	424968
TM6SF1	415462
SKIL	396087
PRKCI	424991
PHC3	429159
HDGFRP3	415463
GPR160	424992
BNC1	427504
SEC62	424993
SH3GL3	395201
LRRC31	424994
SAMD7	771333
LRRC34	424996
LRRIQ4	424995
MYNN	771218
ADAMTSL3	415465
LMNAL	415464
SAXO2	427505
MECOM	424997
PLOD2	424882
EFL1	415467
C10H15ORF48	415442
SLC30A4	415444
SQOR	415445
C15orf61	101747767
PLSCR1	424883
PLSCR5	424884
ZIC4	424885
ZIC1	374103
MAP2K5	415557
AGTR1	396065
BLOC1S6	415447
ITGB1BP3	415448
NCBP2	424889
CPB1	424888
SKOR1	107054237
PIGZ	429144
SPPL2A	415450
MELTF	396127
PIAS1	427514
TRPM7	NA
CALML4	427515
CLN6	415558
DLG1	424890
FEM1B	415559
BDH1A	424891
USP8	415451
BDH1B	424892
ITGA11	415560
APOD	424893
GABPB1	415453
PPP1R2	424894
CORO2B	415561
ACAP2	424895
HDC	415454
XXYLT1	424896
RTP2	101751236
EIF4G1	424953
FAM131A	100858502
ANP32A	415562
HSPB7L	770345
CLCN2	425295
CLPX	415527
P3H2	414143
MB21D2	424905
NOX5	415565
SLC7A14	424989
GATM	NA
CLDN11	424990
PDCD7	415528
UBAP1L	769261
COPS7B	424933
NPPC	101748596
KBTBD13	415531
KBTBD13	427511
FSD2	427503
DIS3L2	424934
WHAMM	415457
ALPPL	424936
RASL12	415530
ALPI	100859876
MTFMT	415532
ECEL1	424937
CILP	415533
GNRHR	395368
EIF2B5	424948
PARP16	415534
IGDCC3	415535
DVL2	424949
CYP26C1	423806
IGDCC4	415537
KAZALD1	423856
R3HCC1L	423835
MXI1	423888
SMNDC1	423889
DUSP5	423890
DPP8	427512
SFRP5	423838
HACD3	415539
VWA9	415540
SLC24A1	414892
SLC12A9	424938
DENND4A	415541
EXOC6	423807
PRSS56	NA
CHRND	424940
RAB11A	415544
CHRNG	429151
GOLGA7B	423837
MEGF11	415545
EIF4E2	424941
VAX1	395582
CYP2AB5	429152
CYP2AB3	424943
CYP2AB2	770119
DIS3L	100857630
CYP2AB1	424944
SFXN3	428972
TIPIN	415548
CAPN10	424945
PDZD7	428974
RNPEPL1	424946
ABCC5	424947
SLC2A9L	428971
MAP2K1	415549
ABCF3	424950
LIPA	423789
IFIT5	423790
SNAPC5	415550
CCDC39	424969
RPL4	415551
TTC14	424970
ZWILCH	415552
SMAD6	374096
PEX5L	429155
SMAD3	395132
BTRC	423854
USP13	429286
NDUFB5	424978
MRPL47	424977
AAGAB	415553
SLC16A12	423791
ACTL6A	424975
KIF20B	423793
CYP17A1	425056
GNB4	424974
IQCH	415554
BORCS7	423869
SLC24A5	415431
AS3MT	423870
MFN1	424973
PDCD4	374191
ZNF639	425280
BBIP1	100858359
PIK3CA	424971
SHOC2	423894
NKX2-3	107053698
MYEF2	415432
ZMAT3	425428
GOT1	396261
CTXN2	100859495
KCNMB2	770907
CNNM1	423833
HPSE2	423834
HPS1	429879
SMC3	395188
SLC12A1	415433
TBL1XR1	426284
DUT	769338
PYROXD2	769927
PYROXD2	425345
FBN1	373992
RBM20	423892
NAALADL2	429156
TLX1	395868
HHEX	396182
TWNK	425626
NLGN1	424980
SLCO3A1	415504
SPATA16	429157
MRPL43	100858689
SEMA4G	423857
ECT2	424983
ST8SIA2	414336
SLF2	423858
MFSD13A	423861
NCEH1	429158
FAM174B	415505
CHD2	415507
TNFSF10	378894
RGMA	395214
GHSR	378911
ACTR1A	423862
FNDC3B	424984
SUFU	374118
MCTP2	426324
FAM43A	429145
TRIM8	423864
ARRDC4	415509
NCBP2AS2	121111542
FAM169B	415511
ARL3	423865
SFXN2	423866
PGPEP1L	100859846
IGF1R	395889
SYNM	395599
LRRC28	415512
WBP1L	423867
MEF2A	395670
LYSMD4	427510
ADAMTS17	415515
TCF7L2	395508
CERS3	426648
LINS1	430374
HABP2	423898
ASB7	415518
SNORA63	112533088
SNORD20	NA
SNORD82	112533089
SNORA75	112533087
gga-mir-551	100315945
RYBP	416095
gga-mir-6617	102466978
gga-mir-6611	102466693
gga-mir-1755	100315893
THUMPD3	416116
ALDH1A3	395389
gga-mir-3535	100498693
ECE2	100857430
VHL	416117
NRAP	423899
LRRK1	415520
IRAK2	416118
AP2M1	770246
CHSY1	415521
CYP2AB4	429153
CASP7	423901
PLEKHS1	101750407
LBX1	100431103
SELENOS	415522
GHRL	408185
CAND2	416121
SNRPA1	415523
PCSK6	395454
RPL32	416122
POLL	423853
MBD4	395428
PLEKHO2	769198
DPCD	423852
IFT122	416123
RHO	751791
ANKDD1A	415525
H1FOO	NA
PLXND1	416124
PROK2	771674
SPG21	415526
SLC6A8	NA
SORCS3	423884
IL17RC	101750586
TMC3	415470
STARD5	770108
IL16	NA
CFAP161	415471
MESDC1	415473
SLC25A26	416084
MESDC2	415475
CRELD1	100858613
PRRT3	416053
LRIG1	427592
CEMIP	415476
GRM7	416112
LMCD1	416113
CAV3	378796
OXTR	429211
RAD18	416114
SRGAP3	416115
KBTBD8	416085
ADRA2A	428980
GPAM	423895
TECTB	396320
SUCLG2	416087
ABHD17C	NA
ACSL5	423896
ARNT2	415481
FAH	415482
ZDHHC6	423897
ZFAND6	415483
BCL2A1	NA
MTHFS	415484
MINAR1	415485
PEX11A	415486
FAM19A1	416089
VTI1A	770885
NOC3L	423799
KIF7	415488
FAM19A4	771511
TICRR	415489
SLC29A3	423717
PKD2L1	428954
RHCG	415490
ZMIZ1	423724
PLCE1	425224
MARCHF8	423770
ERLIN1	423670
EOGT	426961
TLE3	415568
ADAM8	423672
TMF1	426072
CDH23	423718
UACA	415569
UBA3	426073
VSIR	769500
ARL6IP5	426074
LMOD3	426075
MORF4L2	554283
PSAP	395602
WDFY4	423781
LRRC18	101751830
AKAP13	415502
FRMD4B	426071
SHC4	426482
SECISBP2L	415435
THOC7	416077
ABHD2	415493
ATXN7	416078
MFGE8	415494
C10orf71	423784
HAPLN3	415495
SORCS1	423885
ACAN	395798
PSMD6	416079
XPNPEP1	423886
VSTM4	423782
PRICKLE2	771427
DET1	415497
MRPS11	415498
DRGX	771373
ADD3	373892
MRPL46	415499
TM9SF3	395460
SLC35G1	423800
SV2B	427508
ADAMTS9	416080
NOLC1	423755
ZNF710	100858113
UGT8L	428949
ELOVL3	770955
IDH2	431056
MAGI1	416083
ADAMTS14	423712
SEMA4B	415582
LGI1	423802
SHQ1	416096
GXYLT2	416097
SGPL1	423714
FRA10AC1	423803
NTRK3	396081
PDE6C	395834
MTTPL	769580
PPP4R2	416098
AGBL1	427507
PCBD1	395729
PDZRN3	416099
RBP4	396166
UNC5B	423716
FFAR4	428963
CNTN3	416101
CEP55	423804
COL13A1	769037
MYOF	423805
KLHL25	770701
CTXND1	NA
CHL1	416102
CYP26A1	408183
CNTN6	427597
CNTN4	396149
HTR7	423794
IL5RA	771801
MAPK8	423778
RPP30	423795
TRNT1	416103
FRMPD2	423777
ANKRD1	378926
CRBN	416106
ARHGAP22	423779
NEUROG3	NA
PCGF5	423796
LRRC20	769461
HECTD2	427031
EIF4EBP2	769479
LRRN1	771599
PPP1R3C	425328
TNKS2	374253
SETMAR	101747682
PALD1	373898
ZFYVE27	423839
SUMF1	100859261
SLC6A8	100861584
AVPI1	NA
PI4K2A	425291
QARS	416057
ABCG2	423767
MORN4	425290
QRICH1	100858758
BLOC1S2	423768
HOGA1	770036
IMPDH2	416058
ANKRD2	423841
NDUFAF3	107054424
DALRD3	416059
UBTD1	431558
WDR6	416060
MMS19	423842
CYP2C23a	414746
CYP2C23a	414841
CYR61	429089
BCL10	424528
ZDHHC16	423843
P4HTM	100859583
C1orf52	424529
PTGFR	424548
EXOSC1	423844
FAM214A	415416
PGAM1	428969
RPS24	423726
RRP12	423845
ARIH2	416061
POLR3A	423727
THAP10	424541
CHST3	396018
AIFM2	423720
SYDE2	NA
SLC25A20	416062
MACROH2A2	423721
WDR63	429090
ARHGAP19	423846
PRKAR2A	100858827
LINGO1	415344
ZCCHC24	423722
MCOLN3	429091
SLIT1	395293
PPIF	423723
RPP14	112533344
RPP14	416064
PITX3	423756
MCOLN2	424531
NPY4R	428955
LPAR3	771215
HMG20A	415346
SCARNA14	112533228
SNORD16	112533227
SNORD18	112533230
VTG2	424533
SNORD18	112533231
SNORD16	112533232
LCOR	423847
SNORD18	112533229
gga-mir-1611	100315911
gga-mir-12217	114483003
gga-mir-9-3	114483512
gga-mir-184	777831
PXK	416065
gga-mir-1642	100315759
gga-mir-6550	102465317
gga-mir-1722	100315803
gga-mir-1737	100315926
GBF1	423758
ARPP19	768853
gga-mir-1813-2	100315887
PPRC1	423848
gga-mir-3540	100498699
gga-mir-6596	102465347
gga-mir-147	777894
VTG3	424534
PDHB	416066
KCTD6	NA
PDE8A	415455
ANXA8L1	423774
ACOX2	416068
LDB1	395952
ANTXRL	423775
ABCD3	424487
CEP152	415437
PROM1L	423849
FAM107A	427591
MYO5A	396237
CTBS	424535
HPS6	770328
GNG5	424538
PLIN1	415487
RPF1	424539
FAM3D	416069
ZNF488	428956
MYO5C	430027
RBP3	395553
RBP3	396412
ARMH3	423850
GNB5	415417
HCCS	424482
GDF10	423776
BCL2L10	395193
TMEM150B	423759
TLCD4	424483
C3orf67	416070
MAPK4	415419
ALG14	424484
NFKB2	386574
SLC44A3	424486
PSD	423760
LEO1	769405
KCNIP2	374098
FBXL15	428951
FHIT	416071
F3	429084
MGEA5	423851
CUEDC2	423761
PLA2G4A	396394
NPM3	770430
PTGS2	396451
NR2E3	395289
FGF8	396313
PTPRG	374208
C3orf14	416073
FEZF2	416074
PAX2	395574
MYO9A	101748321
CNNM2	428975
HIF1AN	428952
PRKACB	424542
NDUFB8	423763
SEC31B	423764
CADPS	416075
WNT8B	428953
TTLL7	424543
SENP8	415322
SCD	395706
GRAMD2	101748322
NT5C2	423871
ZFAND4	423771
HMCN1	429823
INA	NA
PCGF6	770712
PKLR	396456
TAF5	423872
SYP	396359
FAM21C	423772
CYP1A2	396051
USMG5	423873
SNTN	416076
PDCD11	423874
CYP1A1	396052
CALHM2	770753
CALHM1	428977
TXNRD3	416031
EDC3	415294
CALHM3	428978
CLK3	415295
PLAU	396424
ARHGAP29	424488
ABCA4	424490
ARID3B	NA
PTPRF	424568
CHST13	416032
ACTG1L	415296
SLC41A3	416033
NEURL1	423875
IVNS1ABP	426862
CAMK2G	423737
UBL7	415297
KLF15	427588
NDST2	423738
ZSWIM8	423739
CFAP100	427589
SWT1	100859817
SEMA7A	415298
ZXDC	416034
NTL	423740
CYP11A1	414838
GCLM	424492
CHCHD1	423741
FTO	415718
TRMT1L	426860
UROC1	416035
FUT11	395071
CCDC33	101751808
SEC24C	423742
SH3PXD2A	423876
STRA6	415301
SYNPO2L	423743
NTN4L	416036
MYOZ1	423744
CHCHD4	416037
ESRP2	415710
STN1	423877
ISLR2	429941
USP54	423746
SLK	423878
TMEM43	416038
BCAR3	424494
PPP3CB	378890
GNAO1	415698
ANXA7	423747
ISLR	769957
XPC	416039
FNBP1L	424495
EIF3F	423748
PML	415302
LSM3	416040
KDM4A	424571
STOML1	415303
CBFB	395257
NUDT13	423703
PMLL	100857563
ZP3L1	NA
COL17A1	396503
RPGRIP1L	425392
P4HA1	423704
ST3GAL3	424572
ZP3	378906
PLA2G12B	423705
SLC6A6	416041
COMMD4	770048
OIT3	423706
NFATC3	415711
SFR1	770846
NEIL1	770068
CFAP43	423879
IPO13	424573
MMP15	415629
GRIP2	416043
KIF11	423809
ARTN	100857910
DPH2	424574
GSTO2	423881
CCDC174	416044
MAN2C1	415306
B4GALT2	396122
CCDC51	416045
IDE	423814
SIN3A	415307
MCU	428942
ZNF319	427526
PLXNB3	100859325
PTPN9	415308
SLC38A7	107052162
MED8	424565
GOT2	396533
ITPRIP	428979
SNUPN	770225
SZT2	424566
CFAP58	423882
USB1	415628
SNX33	415309
SETD5	416046
LHFPL4	770959
CSPG4	425524
MICU1	769141
MARCHF5	423815
HYI	424567
PARP6	769472
MTMR14	416048
PDC	429078
DNAJB12	423707
ODR4	424455
DDIT4	107053650
CPNE9	101747832
TPR	424457
CPEB3	423816
CELF6	427479
PRG4	100859371
BRPF1	427590
BTAF1	423817
SSX2IP	424532
KIFC2	415630
HEXA	415320
OGG1	771001
ANAPC16	423708
CAMK1	416049
DUSP11RC1I	423818
TADA3	416050
KATNB1	415631
ADGRL2	424545
ARIH1	415319
BBS4	415318
ADPGK	415317
ARPC4	416051
PLEKHG4	100859373
SLC9A5	425403
ADGRL4	424546
SORBS1	423749
NEO1	395822
FHOD1	415672
ZNF518A	428964
HSD11B2	100858361
HCN4	427478
REC114	769575
VTG1	424547
CCNJ	423821
ATP6V0D1	415674
AGRP	427535
NPTN	415316
ASCC1	423709
RPUSD3	101748025
CD276	415315
ZP3L2	415314
SETD6	101750922
JAGN1	107054427
SPOCK2	100858414
TYSND1	769373
CNOT1	100858397
PYGO1	415408
SAR1A	423711
DNTT	396351
DNAAF4	415409
