#NAME,C14S1_experimental_1,C16F_controlF_3,C17F_controlF_4,C18S2_experimental_2,C1P_controlP_1,C20S1_experimental_3,C20S3_experimental_4,C2F_controlF_1,C2P_controlP_2,C3F_controlF_2,C4P_controlP_3,C9P_controlP_4
#CLASS:Group,Exp,ConF,ConF,Exp,ConP,Exp,Exp,ConF,ConP,ConF,ConP,ConP
,1,0,0,2,0,0,0,0,4,0,0,0
,4,3,0,0,2,0,0,0,1,0,4,9
SGMS2,902,1307,2043,3331,1202,2098,1245,985,2463,858,2166,1985
,1,0,0,0,0,0,2,0,0,0,0,2
,4,5,1,20,1,13,12,3,5,1,5,0
,0,0,0,0,0,0,0,0,0,0,0,0
,39,38,37,58,4,40,49,32,25,33,62,19
,31,66,69,19,18,16,5,57,30,56,28,6
,0,0,0,0,0,0,0,0,0,0,0,0
,1,0,0,0,0,0,0,0,0,0,0,0
,107,7,18,102,10,113,83,18,22,1,12,17
SEC24B,1055,816,1056,1541,511,1082,1039,599,868,577,814,707
,796,261,161,1527,67,1212,1566,122,129,84,151,126
,21,15,12,49,17,24,12,22,33,14,28,16
,7,2,1,2,2,2,2,2,1,1,5,1
COL25A1,315,64,118,233,55,228,223,101,103,44,92,218
,32,26,32,49,22,33,11,56,31,43,34,42
,15,21,44,11,4,7,11,25,13,21,19,19
,1,0,1,0,1,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0
,0,1,4,0,1,4,1,0,8,4,1,1
ETNPPL,1160,182,45,49,84,21,19,46,84,94,85,29
,0,12,1,0,0,2,3,0,0,8,0,0
,0,1,3,2,1,0,1,0,0,3,0,0
,6,34,66,40,3,19,9,13,18,28,19,9
TET2,1406,991,1198,2020,1207,1497,1560,738,2057,1083,1862,1342
,70,32,35,63,20,43,25,37,22,35,41,34
CXXC4,115,29,33,115,57,69,96,51,84,17,85,70
TACR3,0,0,0,0,0,0,0,0,0,3,1,0
,0,0,1,1,0,1,1,3,3,2,0,7
,10,15,4,1,1,1,4,5,12,0,5,0
UFSP2,421,228,277,470,168,362,343,271,242,225,290,310
,14,17,24,18,0,8,6,10,8,18,6,4
,0,2,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0
,0,18,6,2,3,1,0,2,5,8,0,0
LRP2BP,100,49,96,86,29,30,35,29,68,23,84,37
,0,2,0,1,0,1,0,1,0,0,0,1
,94,22,11,2,4,1,1,11,3,5,1,2
,0,0,0,0,0,0,0,0,0,0,0,0
,9,0,2,0,0,2,0,1,1,0,1,0
,0,3,0,0,0,0,1,0,0,0,0,0
SNX25,484,463,563,548,268,366,278,423,481,366,401,373
,13,16,17,16,2,18,12,4,4,43,16,18
,1,7,0,0,1,1,0,0,5,0,0,2
CFAP97,630,185,369,361,222,359,293,207,288,428,392,378
,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,2,1,0,1,0,0,2,0,0,0
,1,0,0,3,1,0,0,2,5,0,0,1
,0,1,1,18,2,6,2,2,10,0,3,0
SLC25A4,705,1204,172,109,985,86,79,147,415,2264,335,714
,0,0,0,1,0,0,0,0,0,0,0,0
,0,3,1,0,0,0,0,0,0,2,0,0
,0,0,0,0,0,0,0,0,3,0,0,0
,5,3,14,1,0,1,0,3,0,0,0,0
,0,1,1,0,0,0,0,0,0,0,0,0
,6,20,0,9,0,2,1,1,30,0,5,1
PAPSS1,5349,2000,4250,7650,2940,4962,4976,4466,4598,3570,4850,6244
,3,5,7,8,10,6,5,7,17,0,12,0
,11,10,8,9,14,10,9,6,9,5,19,12
,28,13,35,51,31,40,24,22,26,26,39,24
,0,0,0,1,0,1,0,0,0,0,1,4
,2,0,0,1,0,0,2,0,0,1,0,0
,1,7,9,5,26,5,2,30,10,6,14,4
gga-mir-122b,4,0,0,0,0,1,2,0,1,2,0,0
gga-mir-302b,0,0,0,0,0,0,0,0,0,0,0,0
gga-mir-7466,0,0,0,0,0,0,0,0,0,0,0,0
gga-mir-302c,0,0,0,0,0,0,0,0,0,0,0,0
gga-mir-302d,0,0,0,0,0,0,0,0,0,0,0,0
gga-mir-1679,2,1,4,1,6,4,1,2,7,5,5,2
gga-mir-367,0,0,0,0,0,0,0,0,0,0,0,0
gga-mir-302a,0,0,0,0,0,0,0,0,0,0,0,0
gga-mir-1811,0,0,0,0,0,0,0,0,0,0,0,0
VPS16,770,561,704,870,1041,455,533,744,1467,538,1028,727
IDH3B,795,579,574,735,912,408,362,668,1205,645,748,654
DKK2,177,151,155,331,88,223,192,177,129,177,152,129
NOP56,326,255,357,410,492,294,282,369,690,383,652,479
GIMD1,16,0,0,0,0,0,0,0,0,0,0,0
DCTN1,11,28,24,32,29,20,19,22,21,26,33,30
SPATA5,270,228,241,377,155,231,232,257,308,228,379,320
ADH1C,2809,6,0,32,7,13,6,0,4,10,9,1
,34,37,74,81,37,20,31,72,71,40,44,37
AIMP1,221,298,360,347,191,222,199,141,162,195,300,222
,9,6,4,14,17,9,3,17,15,4,10,5
C4H2orf81,5,1,2,10,3,11,3,10,8,6,4,7
WDR54,96,64,101,72,82,45,34,91,126,64,84,36
,196,249,417,354,243,206,197,381,417,312,273,200
TBCK,573,462,577,544,245,396,395,282,441,385,350,407
,312,271,442,192,155,116,98,322,298,431,232,134
,0,1,0,0,0,0,0,0,0,0,0,0
RTKN,383,327,601,453,277,262,234,643,492,572,485,429
INO80B,71,63,93,79,72,69,36,68,74,91,130,72
WBP1,437,397,485,547,353,275,323,515,593,386,405,347
NPNT,390,121,180,160,88,126,79,187,152,161,173,159
MOGS,325,174,345,374,186,151,207,494,338,154,210,186
,145,146,211,135,129,91,75,241,188,148,177,191
CCDC142,69,81,114,76,68,27,24,113,89,49,62,19
TTC31,188,181,217,338,296,133,160,250,464,169,325,279
LBX2,52,92,106,111,82,62,56,236,114,45,28,21
,15,34,63,38,23,13,9,33,22,39,30,31
GSTCD,209,172,257,442,166,235,227,83,215,187,218,224
,160,116,262,236,115,155,128,458,126,277,130,161
,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,1,0,0,0,0,0,0,1,0
,2,1,0,11,4,0,0,2,7,2,3,8
,7,13,2,1,5,1,7,27,15,4,5,9
,0,0,0,0,0,0,1,0,0,0,0,2
SNORD57,0,0,0,0,0,0,0,0,0,0,0,0
INTS12,168,89,169,270,144,185,140,59,182,81,225,133
gga-mir-12285,0,0,0,0,0,0,0,0,0,0,0,0
ARHGEF38,44,2,0,43,2,15,5,1,9,3,2,9
PPA2,564,471,627,745,311,538,497,278,563,558,556,568
ANAPC10,314,246,295,497,73,291,275,159,117,173,123,217
HHIP,897,330,643,1644,189,927,954,553,467,311,593,613
ABCE1,1749,1495,1577,2351,997,1676,1508,1163,1473,1044,1359,1091
OTUD4,587,640,751,905,450,557,496,523,803,586,752,545
SMAD1,575,666,801,852,354,561,504,522,649,766,614,549
MMAA,362,341,366,391,88,179,198,285,190,342,274,224
ZNF827,970,851,1175,1367,759,901,900,806,1226,811,1165,836
LSM6,48,56,74,54,6,37,36,31,25,75,63,38
REELD1,0,0,0,1,0,2,1,0,2,0,3,0
SLC10A7,1721,717,1313,2428,476,1616,1597,859,904,835,1291,1279
POU4F2,0,0,0,0,0,0,0,0,0,0,0,0
TTC29,11,44,14,11,4,4,7,3,3,17,9,12
EDNRA,344,1606,2096,844,286,483,341,757,476,1209,548,374
TMEM184C,844,566,725,714,195,615,522,359,425,481,382,433
PRMT9,595,512,624,691,489,508,431,476,737,475,648,553
ARHGAP10,453,366,532,374,221,323,225,302,316,294,357,227
NR3C2,1808,1315,1574,1147,624,734,756,998,957,1072,1032,753
,0,0,0,0,0,0,0,0,0,0,0,0
IQCM,6,24,11,4,2,1,9,0,2,2,6,1
DCLK2,67,495,678,110,67,71,42,350,110,555,137,117
LRBA,2791,1382,1514,3040,1629,1915,1724,1527,2334,991,2427,1877
MAB21L2,0,8,0,0,4,3,3,1,1,0,0,2
HELT,2,0,0,0,0,0,0,2,0,1,0,3
ACSL1,2549,1870,1374,507,391,393,383,486,539,996,466,426
CENPU,121,104,83,224,68,131,142,62,101,77,134,98
CASP3,302,365,263,429,139,296,244,197,301,217,232,219
PRIMPOL,113,73,71,170,60,130,114,55,106,37,75,49
IRF2,787,874,895,1193,592,817,805,610,1126,714,1092,790
ENPP6,1186,556,1473,735,541,544,521,603,707,470,552,422
STOX2,315,399,417,91,119,114,62,188,171,301,168,151
TRAPPC11,715,755,876,1301,565,747,628,589,873,547,872,673
RWDD4,660,562,549,568,112,567,472,390,219,513,306,418
ING2,84,64,54,96,45,59,52,58,62,103,65,84
CDKN2AIP,415,412,569,610,313,458,423,413,571,406,521,308
,0,0,0,0,2,0,0,0,0,0,0,0
WWC2,865,327,640,228,124,160,180,255,190,361,253,129
DCTD,242,123,206,261,73,254,171,113,129,148,156,93
TENM3,1701,1219,1873,1855,1293,1112,1117,1016,1982,1257,2318,1626
RPS3A,7157,9610,10213,9620,9723,7955,7438,6461,11793,9737,15088,11057
SH3D19,521,2259,4222,561,410,475,398,1261,667,2095,640,570
FHIP1A,1434,546,1194,2123,849,968,1000,1263,1517,651,1304,1325
GATB,338,234,307,346,177,233,214,207,311,308,254,198
FBXW7,367,227,280,590,272,337,305,218,384,230,392,490
TMEM154,9,18,23,69,69,34,64,14,178,10,117,57
ARFIP1,1248,831,1401,1469,272,904,779,753,584,977,689,879
FHDC1,68,95,77,244,144,113,128,61,172,70,135,168
SCLT1,251,276,344,424,139,297,265,172,203,240,318,305
C4orf33,171,145,254,232,79,95,118,121,184,206,243,207
CSGALNACT1,6466,2186,4658,9095,2568,5522,5686,4672,3445,4111,5553,4819
SH2D4A,490,102,95,403,305,230,193,271,470,125,477,328
INTS10,742,572,745,868,427,671,643,556,687,721,699,595
HGSNAT,606,592,1086,784,423,550,418,588,619,767,603,497
POMK,471,311,387,385,187,261,259,390,343,352,315,196
SMIM19,191,225,268,196,144,173,105,251,276,170,183,85
GUCY1A3,102,645,687,236,125,143,125,417,100,526,136,100
SLC20A2,1663,584,687,1582,916,1119,698,657,2465,550,1017,942
INTU,330,226,363,647,249,413,318,280,635,201,706,337
HSPA4L,1481,1789,1584,2509,762,1254,1030,1071,1184,975,1356,1350
KLHL2,569,375,539,914,217,562,548,328,343,625,550,664
MSMO1,4696,783,1212,7630,1133,5343,4874,1587,1968,1088,2373,2568
PLK4,197,94,156,693,166,369,413,129,341,142,359,218
CPE,3115,1621,2149,2195,1058,3379,2940,1723,1752,1362,2069,1024
USP38,534,516,546,649,394,415,379,388,584,295,492,282
MFSD8,161,161,239,79,48,70,73,111,76,100,90,86
GAB1,878,930,1339,1191,313,862,815,658,539,638,739,645
FSTL5,4,108,43,12,13,12,28,13,15,17,16,1
NAF1,143,129,185,176,89,145,125,80,154,147,165,106
NPY1R,0,19,18,0,5,2,5,4,14,14,21,0
ABHD18,780,582,655,876,234,583,497,350,398,390,345,358
NPY5R,0,10,0,0,0,0,4,0,0,1,4,2
LARP1B,931,767,839,2235,774,1333,1401,656,1321,617,1449,837
PGRMC2,445,507,736,564,141,435,396,311,306,439,417,322
TMA16,134,120,157,126,37,161,109,56,68,132,99,117
JADE1,733,455,606,730,619,529,494,424,1020,416,960,603
MARCHF1,43,155,131,164,108,145,112,56,170,105,121,136
RCHY1,762,678,908,1178,851,775,749,786,1217,831,991,925
APELA,429,41,41,845,134,710,534,278,179,16,135,118
,23,45,19,15,22,13,32,19,57,17,43,21
TMEM192,222,178,203,268,87,210,158,142,147,188,168,94
,0,0,0,0,0,0,0,0,2,0,1,0
CBR4,309,127,202,223,89,175,116,126,150,165,183,226
BTC,14,47,63,51,30,16,19,51,22,27,34,9
GSR,374,453,384,316,360,230,195,345,917,268,440,168
PPP2CB,1135,854,992,1466,855,935,819,800,1198,684,1055,791
PURG,2299,1966,2993,2120,1076,1322,1165,1590,1628,2601,1734,1399
SPOCK3,65,204,172,97,5,54,68,32,7,44,11,14
WRN,714,500,781,761,458,496,488,548,755,473,691,484
,0,0,0,0,0,0,0,0,2,0,0,0
ANXA10,1,0,0,0,0,0,0,0,0,0,2,0
GTF2E2,630,276,330,476,232,246,198,194,263,212,313,264
,420,481,568,578,251,398,354,320,358,342,388,229
DDX60,24,11,5,163,5,88,90,9,44,7,19,32
SMIM18,14,48,47,5,16,19,18,14,20,34,18,19
GUCY1B3,710,2009,2170,887,319,652,599,977,423,1332,540,588
RBPMS,1199,371,367,281,151,200,153,359,320,327,170,153
TDO2,12,73,60,24,4,22,7,20,14,39,16,11
ASIC5,1,1,15,2,0,6,0,0,1,0,0,3
DCTN6,191,171,148,147,178,129,117,131,222,142,221,112
FRAS1,1573,487,665,81,518,42,32,259,522,575,178,340
CTSO,383,480,884,593,196,338,293,313,240,588,410,382
MRPL1,293,346,449,366,117,276,219,253,318,378,328,277
PDGFC,916,817,1702,1163,374,765,570,663,636,922,753,474
CNOT6L,1857,1685,2627,2634,1357,1786,1577,1704,2327,1842,2032,1761
GLRB,9,213,26,6,1,12,22,15,1,10,8,5
CXCL13,0,1,9,6,5,0,1,2,1,0,3,0
CXCL13L2,0,0,3,0,1,4,1,5,12,0,1,0
CCNG2,496,896,1150,786,544,504,407,534,925,845,713,529
,192,299,246,497,142,227,220,136,238,271,251,178
PIGY,222,190,257,186,62,145,147,113,109,148,85,70
PYURF,31,41,60,38,16,28,37,33,38,16,28,37
GRIA2,0,65,45,0,0,4,11,2,3,9,3,4
HERC3,930,857,1180,1460,960,767,680,756,1326,814,1245,1120
FAM198B,164,865,1016,292,208,316,228,1003,331,1011,324,144
TMEM144,716,550,1050,657,158,482,360,323,240,727,257,368
FAM13A,1776,1247,1917,2663,1640,1608,1471,1821,2562,1643,2446,2525
PALLD,2612,2454,3383,2454,1354,1791,1796,1610,1948,2378,1953,1554
GPRIN3,662,849,985,1404,917,846,646,804,1609,912,1110,962
AADAT,440,186,255,196,76,224,213,118,130,178,147,99
MFAP3L,24,208,447,8,4,4,15,121,6,138,14,19
HPF1,241,169,285,352,150,215,178,157,287,211,252,294
SNCA,0,47,95,0,1,5,11,30,1,55,5,5
CLCN3,1461,976,1297,1895,725,1313,1301,902,1075,1005,1257,1271
MMRN1,3,1479,1058,49,49,18,12,351,68,956,57,17
NEK1,763,798,1147,977,283,607,605,527,444,859,776,683
SH3RF1,668,493,656,921,437,576,510,458,741,458,755,602
SLC7A11,7,50,76,5,5,7,14,17,12,33,12,5
NOCT,426,231,274,398,232,246,175,246,308,173,299,267
CCSER1,539,331,307,696,285,445,395,348,552,265,544,371
,97,101,165,182,84,108,101,86,120,108,126,80
MGARP,493,48,10,24,8,23,13,15,21,13,8,13
Atoh1,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,2,0,0,0,0,0,0,0,0
,0,0,1,0,0,0,0,0,0,0,1,0
,0,0,0,0,0,0,0,0,0,1,0,0
RAB33B,892,1001,1333,1355,420,772,677,860,781,1219,837,805
,0,0,0,0,0,0,0,0,0,0,0,0
,4,0,3,1,0,0,3,1,1,0,1,0
,0,3,2,5,0,0,0,0,0,2,0,2
,2,0,0,0,1,0,0,0,2,0,0,0
,0,0,0,0,0,0,0,0,0,3,0,0
,0,0,0,0,0,0,2,1,0,0,0,0
,1,2,2,0,0,1,0,2,7,4,0,6
,1,0,0,0,0,1,1,1,0,0,0,1
,31,15,19,35,5,11,1,16,9,9,11,8
,15,0,1,4,0,6,0,2,2,2,3,2
,0,22,2,0,9,0,0,2,10,5,6,20
,7,10,10,5,2,14,13,11,11,6,5,10
,0,0,0,0,0,0,0,0,0,0,0,0
,2,0,0,1,2,0,0,3,2,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,3,0
,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0
,1,0,2,2,0,0,0,0,0,1,0,0
,0,0,0,0,0,0,0,0,0,0,0,0
,1,0,0,0,0,0,0,0,0,0,0,0
,0,0,1,2,0,0,0,0,1,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0
,14,10,10,9,4,15,4,3,3,10,9,9
,0,0,0,0,0,0,0,0,0,0,0,0
,19,2,0,0,0,0,0,0,0,2,0,0
,4,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,1
,14,23,27,17,2,2,3,13,6,25,9,8
,1065,1414,2238,4068,1641,2229,1285,1656,3403,1050,2726,2844
,4,4,1,1,1,6,3,0,0,0,5,0
,0,5,0,0,2,0,1,1,0,0,0,1
RXFP1,139,131,66,238,13,81,39,13,13,23,20,32
,4,12,16,19,12,24,19,0,0,2,12,7
,3,0,1,7,1,2,3,0,0,2,2,1
,31,12,10,52,11,34,33,19,13,6,30,18
C4H4ORF46,171,102,231,256,109,134,121,130,154,150,181,217
,336,85,101,368,132,260,311,157,243,103,261,273
,3,0,1,3,0,1,0,0,1,1,3,0
,263,73,85,246,68,189,160,139,119,60,111,115
,7,6,2,3,3,2,4,2,2,6,6,5
,4,4,7,5,0,8,5,6,3,4,7,4
,97,86,177,213,89,131,114,143,157,173,148,136
,71,56,106,104,37,44,59,77,99,76,112,85
,0,0,0,0,0,1,0,0,0,0,0,0
,23,14,38,31,51,22,21,40,118,34,47,11
,5,5,14,14,6,11,3,0,9,4,8,0
,13,1,5,19,6,8,6,1,23,1,13,4
,4,6,1,3,2,4,2,0,0,0,5,0
,46,23,22,59,10,35,24,41,27,36,66,46
,5,2,1,19,6,6,15,1,11,4,0,20
ETFDH,1038,448,418,720,349,446,423,291,488,348,482,392
,398,469,349,2912,483,1616,1479,324,1119,136,574,1314
,227,155,213,273,29,235,185,123,79,150,154,109
,33,36,60,53,11,38,45,38,23,30,23,22
,264,245,314,426,183,258,197,264,274,326,323,286
,130,192,203,201,43,82,92,120,99,134,82,131
,5,0,0,0,0,0,0,0,0,0,0,0
,26,6,6,4,3,1,1,12,3,3,2,7
,5,9,5,19,7,6,1,2,7,5,4,12
PPID,199,403,380,278,110,247,143,110,140,304,217,193
,7,0,0,0,0,0,0,0,0,0,0,0
,0,1,0,0,0,0,0,0,0,0,1,1
,1,38,3,3,3,0,2,5,3,15,5,2
,0,0,1,0,0,0,0,0,2,0,2,0
,0,0,1,4,1,2,0,0,5,0,7,2
,10,8,19,10,3,11,7,12,7,10,12,12
,6,0,0,0,0,1,0,0,0,0,0,0
,3,17,16,43,30,21,14,1,22,7,26,19
FNIP2,615,855,752,459,313,372,296,527,392,747,436,351
,3,4,4,7,2,4,4,6,4,0,7,0
,64,56,57,42,30,42,27,76,73,99,97,67
,3,5,26,5,0,0,0,5,2,1,1,1
C4orf45,0,1,0,0,0,0,0,0,0,0,0,0
,0,7,9,0,0,0,0,3,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0
,7,1,0,0,0,0,0,0,1,0,2,0
,0,0,0,0,0,0,0,0,0,0,0,0
,1,0,0,0,2,0,0,0,1,0,0,2
,3,5,4,3,1,1,0,5,2,3,0,4
,0,0,0,0,0,0,0,0,0,0,0,0
,10,17,29,24,11,13,6,12,18,29,25,10
,0,1,0,2,0,0,0,0,3,0,1,0
,0,0,0,0,0,0,0,0,0,0,0,0
,0,1,1,4,0,0,0,0,0,5,0,0
,0,0,0,0,0,0,0,0,0,0,0,0
,19,22,32,32,8,30,21,12,16,18,20,19
,27,11,4,25,11,14,9,12,22,1,7,17
,0,0,0,0,0,0,0,0,3,0,0,0
,9,5,3,18,2,7,11,1,1,0,11,6
,26,23,15,18,17,25,25,19,22,9,15,13
RAPGEF2,4595,2305,2958,3630,1478,2284,2332,2086,2346,1856,2484,2201
,1,0,0,0,0,0,0,0,0,0,5,0
,100,16,16,23,19,14,16,4,6,31,22,9
,0,0,0,0,0,0,0,0,0,0,4,0
,0,0,0,0,0,0,0,0,0,0,0,0
,1,0,0,0,0,3,0,0,0,0,0,0
,2,0,0,0,1,0,0,0,0,0,0,0
RNase_MRP,0,0,0,0,0,0,0,0,0,0,0,0
SNORD73,0,0,0,0,0,0,0,0,0,0,0,0
gga-mir-1627,34,3,19,60,18,35,21,30,37,8,43,46
gga-mir-12272,1,0,0,1,0,0,0,0,0,0,2,3
,0,57,0,8,0,0,0,36,101,0,0,85
GRID2,32,29,50,13,21,7,3,8,18,60,9,28
TLL1,463,443,593,418,141,254,276,510,197,355,354,249
,128,87,121,138,59,90,96,94,103,107,121,128
HTRA3,3502,1722,3850,5688,633,2915,3230,2870,1445,3278,1038,1406
,138,64,120,120,82,99,83,137,131,83,148,83
SETD7,1411,2805,3528,1893,1595,1163,1174,2415,2082,3802,2038,2077
SCOC,1312,962,936,1274,410,710,649,605,540,709,618,655
CDKL2,3205,1130,2091,3516,1031,2016,1831,2020,1687,1644,2098,1665
BOD1L1,1876,2048,2738,2826,1067,1746,1702,1503,1621,2071,2533,2023
MAML3,734,438,689,1299,986,838,729,682,1458,507,1329,1196
CXCL13L3,2,0,1,13,6,6,12,7,3,0,6,16
TMEM128,258,231,234,394,44,292,212,166,125,159,165,211
CLGN,66,57,33,123,31,94,94,23,35,45,61,100
LYAR,233,137,233,338,40,227,246,99,59,191,194,183
,0,0,0,0,0,0,0,0,0,0,0,0
ZBTB49,294,246,385,483,229,343,293,218,390,259,326,291
ADGRA3,885,587,983,1086,538,711,637,674,725,606,700,707
PCDH10,21,62,33,21,3,25,49,19,12,19,4,0
NSG1,13,301,11,5,3,14,34,14,17,13,14,0
,1,0,1,0,0,1,5,0,0,0,0,0
PCDH18,354,923,1633,910,731,581,456,896,1300,1187,1618,820
STX18,413,500,661,444,134,305,294,315,227,534,265,296
MGAT4D,36,10,6,26,2,16,15,0,13,10,6,8
PCDH7,135,71,57,7,21,15,2,34,30,78,76,28
ELMOD2,1742,651,1017,1329,382,1022,957,825,961,962,880,930
ACOX3,340,160,278,218,70,102,139,126,128,128,89,137
TBC1D9,1143,451,449,2042,1016,1229,1143,586,1129,278,1109,1129
RNF150,340,523,726,520,373,337,393,400,431,354,443,378
ZNF330,227,236,344,434,202,368,303,266,238,300,329,301
IL15,61,446,499,536,74,251,206,195,185,269,234,315
RAB28,1572,324,647,2356,171,890,1002,416,299,411,487,677
INPP4B,868,629,769,1572,419,986,984,496,446,535,757,698
SMARCA5,556,514,520,1334,482,891,723,531,756,443,720,675
,0,12,13,0,0,0,4,0,0,4,0,2
,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0
,0,1,3,0,0,0,1,0,0,0,0,0
,1,1,0,0,0,0,0,0,0,0,1,0
,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0
,1,7,7,1,0,1,4,1,0,0,2,2
ZNF518B,1228,872,1231,1472,391,1037,865,717,653,925,917,689
,0,0,0,0,0,0,0,0,0,0,0,0
,0,1,0,0,0,0,1,0,0,0,0,0
,0,0,1,3,0,0,0,1,0,8,2,0
,0,0,0,0,0,0,0,0,0,0,0,0
,45,30,49,59,13,30,44,24,13,28,27,36
,0,0,0,0,0,1,0,0,0,0,0,0
,4,6,0,5,0,0,1,0,0,0,0,0
,0,0,0,0,0,0,1,0,0,0,0,0
,0,0,0,3,0,0,0,0,0,0,0,0
,0,0,0,3,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0
,81,184,183,94,24,72,92,47,22,131,62,60
,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,2,0,2,0,1,0
,2,1,3,13,7,39,13,8,17,1,16,18
,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,1,0,0,0,0,0,0,0,0,0
,2,1,1,5,0,1,1,0,2,0,2,0
,0,3,0,3,1,0,0,0,1,0,1,2
,0,0,0,2,0,5,2,1,0,0,0,0
,0,0,0,3,0,0,0,0,0,0,0,0
HS3ST1,118,633,1244,529,61,334,359,460,80,490,80,96
,5,0,1,0,1,0,1,0,0,0,0,0
,0,0,0,0,0,0,2,0,0,0,0,0
,0,25,40,2,0,0,3,11,1,16,0,0
,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,3,0,1,0,0,1,0,0,1,0
,0,0,0,0,0,0,0,0,0,0,0,0
,68,56,54,87,21,31,28,29,37,52,21,57
CLNK,3,1,1,1,0,1,5,0,2,0,0,5
,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,1,0
,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0
WDR1,2279,1875,3088,3043,1471,1838,1574,1920,1778,1906,1779,1788
,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,1,1,0,0,4,1,0,0,1,0
,0,1,2,0,0,0,0,1,1,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,1,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,1,0
,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,1,0,0,1,0,0,0,0,0,4
,0,1,1,1,0,0,0,0,0,0,0,0
,0,0,3,1,0,0,0,0,1,0,0,0
,247,182,211,193,102,133,119,143,96,109,91,65
,2,0,0,0,0,1,0,0,0,0,0,0
,2,0,0,2,0,1,3,0,1,0,0,2
,13,4,3,21,7,11,11,3,21,3,20,14
,0,0,2,0,2,0,0,2,1,5,0,0
,41,23,30,86,4,48,50,17,11,10,17,20
,0,0,0,0,0,0,0,0,0,0,0,0
,4,0,1,1,0,0,1,1,0,0,0,0
,0,0,0,0,2,0,0,0,0,0,0,4
,0,1,0,0,0,0,0,1,0,0,0,0
,0,17,8,2,6,0,0,2,5,8,1,5
,3,19,6,7,2,3,2,11,1,0,3,4
,0,2,0,0,0,0,0,0,0,3,0,1
,1,4,5,1,5,4,0,1,0,1,0,0
,0,0,0,0,0,0,0,0,0,0,2,0
AFAP1,1061,1163,1583,1387,522,972,937,987,584,1034,769,739
,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0
,1,4,28,1,0,0,0,2,2,9,0,3
,0,0,0,2,0,0,0,0,5,1,4,0
,0,1,0,5,0,0,0,0,0,0,0,0
,16,0,0,3,1,2,4,0,0,0,5,0
,20,0,0,1,0,4,0,0,0,0,0,0
,2,9,1,0,0,0,1,20,2,0,5,0
,2,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0
,15,0,0,1,0,1,10,0,1,0,2,0
,0,0,0,1,1,0,0,0,3,0,0,2
ABLIM2,137,417,182,275,124,178,106,157,240,188,188,168
,2,1,4,2,5,6,9,3,1,2,13,10
,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0
,1,8,11,0,1,0,0,6,2,0,0,0
,69,28,38,92,16,44,32,36,32,42,21,33
,10,0,2,7,0,3,1,2,3,0,0,2
,1,0,0,4,0,1,0,0,0,0,0,0
