"","baseMean","log2FC","log2FC_shrunken","lfcSE_shrunken","stat","pvalue","padj"
"SPDL1",852.707098655385,0.494015351795059,0.487563438339773,0.0888454392914575,5.53846960702286,3.05126184749133e-08,3.8473282397535e-07
"SPDYA",34.5715503721884,2.23026022167292,1.39834469480527,1.07674254879294,2.41545854470714,NA,NA
"SPECC1",2146.01383487999,-1.18771425320541,-1.16944321501944,0.134039022077546,-8.87259772266941,7.14590905611054e-19,3.42829344228523e-17
"SPECC1L",11744.1822422432,0.128714602097779,0.123828608485011,0.137183086063797,0.920435314309059,0.35734532145076,0.506372583498353
"SPEF2",126.128590049508,2.06315152137416,1.32705842102723,0.977920140065894,2.38830465599767,NA,NA
"SPEN",8921.22449802634,-0.0532441316470959,-0.0574983582043754,0.108311151563748,-0.484867231939529,0.627770527792596,0.74737791612893
"SPG11",3464.96600535544,0.00266341059013746,0.00282555748409116,0.100378690817125,0.026250234361641,0.979057748442655,0.987086925262277
"SPG21",865.494418482558,-0.305330785353196,-0.27341322703517,0.22224443544495,-1.31590258480068,0.188206741096916,0.319645410623947
"SPG7",3210.33242705638,0.194938360130547,0.18871904488338,0.137680245143485,1.39007589344129,0.164505832647019,0.288056058887258
"SPHK1",488.732623557776,0.0467152499857144,0.0375222721137618,0.316521592371484,0.13126560318155,0.895565200991097,0.936427793222019
"SPHKAP",107.36471634621,0.829747988085662,0.46838772820303,0.555880773549923,1.23078769530281,0.218402278809467,0.356462964252431
"SPI1",1121.18453899563,1.01828823992846,0.848089127691812,0.409280803013011,2.45508300959654,0.0140852059257185,0.0407835133305521
"SPIC",24.2807981946309,0.616123448143919,0.0541112950841482,0.665749868812163,0.265056980923773,0.790965566607723,0.867643425699818
"SPICE1",1481.54252671627,0.105343789391049,0.102636925935837,0.118376157901855,0.877307477242716,0.380319652005469,0.530308664103089
"SPIN1",3279.58014359972,0.350292594418954,0.289589331050568,0.307583677304003,1.04824523857751,0.294525632661015,0.442294377995329
"SPIN1L",793.464219051132,-2.07954969886669,-0.106189262844823,0.688944354282231,-0.750712941161405,0.452825433026145,0.599870441191443
"SPINK4",5.2154133935005,-0.636789787684651,-0.166263540931232,0.615388558669309,-0.544903997115961,0.585819547040823,0.713547578614164
"SPINK5",14.8742706720899,-2.08938755316866,-0.685392298691949,0.959553995383553,-1.78371820150533,0.0744694669994715,0.157253292096576
"SPINT1",644.433305041482,1.214856166533,1.06226632238084,0.394894088299598,3.09840116443782,0.0019456785655111,0.0075164970311496
"SPIRE1",2279.13137471865,0.119044006570584,0.11036232712123,0.215124106941762,0.526897833348435,0.598264538545498,0.723672268397907
"SPIRE1L",7.49518663374298,-0.681207030044231,-0.249057821256146,0.591577268299182,-0.72685363903938,0.467315620095144,0.612874647001099
"SPIRE2",64.1564364862748,-0.534602008098961,-0.317121000697071,0.481494363683399,-0.893605710328349,0.371532890015539,0.520949408098299
"SPNS2",893.684146584472,-0.704446517847393,-0.638132220021802,0.258615415921892,-2.66936958853104,0.00759937777546023,0.0244247975234155
"SPNS3",40.3995641239436,0.465844323347908,0.242238468405973,0.509675010065237,0.677612530287298,0.498017399207045,0.641690625666083
"SPOCK1",318.227073836208,0.58698218792061,0.492607069643122,0.323068444508763,1.72139152086536,0.0851798018654173,0.174439011212156
"SPOCK2",351.72546320598,-0.130933785383163,-0.114583654169932,0.24194186880238,-0.508443766088294,0.611142166333332,0.734542253957861
"SPOCK3",156.106675513034,-0.616594183686863,-0.420719616836681,0.446111167999487,-1.20568781592296,0.227937884693948,0.367208224395317
"SPON1",2284.65491182737,-0.757245121307363,-0.673678024952311,0.287648929219147,-2.57733806796536,0.00995645200056986,0.0304498695285632
"SPON2",738.94619048222,-2.57999114662579,-2.48822912199888,0.363162464442411,-7.20174258884428,5.94478436147367e-13,1.48960392853742e-11
"SPOP",1873.36097582265,-0.131302818660702,-0.128913071303144,0.0913201003817263,-1.42578323964675,0.153930920294118,0.274176384139931
"SPOPL",2935.93229967535,-0.727596018295897,-0.69339939802256,0.195020526146758,-3.69679680182528,0.000218336963192688,0.00112869594375826
"SPOUT1",413.862511523399,0.0330412865592957,0.0314857035634938,0.194150148761226,0.163398092395585,0.870205004747757,0.920182731478633
"SPP1",36159.1961587037,1.27713401820543,0.950932727283,0.564411509301014,2.2681067097271,NA,NA
"SPPL2A",5618.49588526122,0.344072439001602,0.331979955032489,0.144048002207141,2.35157439109445,0.0186941511348691,0.0517542509251057
"SPPL2C",4092.83063819968,0.0451943483158198,0.0432132682983129,0.11900495261451,0.374080250055257,0.708344611938384,0.809782558043467
"SPPL3",1885.78867854545,-0.111880195853405,-0.107048209094281,0.141252895576974,-0.775809653794591,0.437861383068219,0.585833810562422
"SPR",384.415094450582,0.904023634043332,0.690363872330034,0.451714390416284,1.90807024814682,0.0563821374630148,0.126409951812025
"SPRED1",5395.81275929085,-0.152630873153407,-0.14107574505143,0.183197278687268,-0.805036260407663,0.420798755553303,0.570507399545098
"SPRED2",3183.61397293997,0.0461891085623496,0.044141352866933,0.158732341494102,0.2832383710621,0.77699411626735,0.858140048679324
"SPRTN",1120.52723016893,0.149319630258207,0.145066520107113,0.14488665664344,1.00899851233398,0.312975347650611,0.460680350832192
"SPRY1",969.787042164379,-0.743756195805666,-0.707785539852423,0.189801183447765,-3.88738568969606,0.000101329680237707,0.000565969184176723
"SPRY2",500.230349900838,-1.30933844512956,-1.26105114152816,0.220554345024603,-5.96548089029011,2.439145953652e-09,3.65314727728437e-08
"SPRY3",1071.02769531113,-2.08873559316194,-2.02581012042868,0.262960623457712,-8.01699324480582,1.08365078764301e-15,3.73954578823474e-14
"SPRY4",443.956188449842,0.660297772362962,0.538055390770152,0.357095476899696,1.74619599706118,0.080776900165188,0.167456345643694
"SPRYD3",419.965171868461,-0.844828289007555,-0.817988692892456,0.161341675230795,-5.22042657724542,1.78511470020105e-07,1.91516189745234e-06
"SPRYD7",637.56436015088,0.559750328252364,0.518869738214826,0.216300455549225,2.53186372738801,0.0113458075901517,0.0339339131218881
"SPSB1",2333.85629144426,-0.283854943774386,-0.249507348715149,0.229926849161536,-1.17773201655707,0.238903458761676,0.380041820557223
"SPSB3",516.895505125818,-0.0612600118572006,-0.0582253388824746,0.148844186131324,-0.401931645556865,0.687734332405437,0.793337952404357
"SPTAN1",18528.8612422122,-0.20582767924008,-0.19212651649194,0.201637465918109,-0.98066556752913,0.3267576890358,0.475193522589921
"SPTB",7887.08090035701,1.23270857653374,1.00265887949444,0.474289246455417,2.61537852095806,0.00891286198936662,0.0277545111341702
"SPTBN1",14161.9990254766,-1.51352648063303,-1.45288275445394,0.236782161357528,-6.43020045714498,1.27435774458475e-10,2.33903111999833e-09
"SPTBN2",188.238434197401,0.518665320368339,0.417995688019272,0.342939876445161,1.40045084631756,0.161378352917663,0.283674012680109
"SPTLC1",1402.83622401107,0.68777629514767,0.563009850398499,0.355625509675974,1.83728995214336,0.0661671024224567,0.143180077519222
"SPTLC2",1068.67962142549,0.0704992245897215,0.0679865588508414,0.138735392990382,0.497879061954765,0.618569285964792,0.740476185511358
"SPTLC3",177.004930354809,0.661705029796768,0.569928054682486,0.309048140453613,2.06209004330953,0.0391991641158178,0.0946070623506916
"SPTSSA",575.62571755858,-0.0153489338392898,-0.0130149323424599,0.232188760902428,-0.0622560954458066,0.950358891375918,0.970678551788116
