"","Sacral_1","Free_1","Free_2","Sacral_2","Pygo_1","Sacral_3","Sacral_4","Free_3","Pygo_2","Free_4","Pygo_3","Pygo_4"
"GNAL",2614.11878466742,1694.94337319779,1970.22842246287,1782.31565173075,1357.60701853427,1607.72961308418,1900.41000134093,1518.35461106245,1450.39017459406,1771.66262435935,1789.50585425133,2136.82314023561
"GNAO1",808.999011351848,981.51057580586,652.483775013645,1289.23847904382,1731.88800486931,1175.73578352971,1464.97393700355,1136.25212615932,1838.01657523778,883.838440836191,1579.27255370488,1570.5919202034
"GNAQ",1847.01270255704,1679.8099502228,1512.80833475748,1268.12814137526,682.828036001922,1642.2445840022,1713.11284489992,795.488214184303,698.240933609882,1352.16320655548,938.481453639323,876.258960277979
"GNAS",6701.93772465127,6808.95937995717,7976.31601726863,7985.73916376148,4145.26253682895,7135.69189075937,8137.28601327462,6506.91483063115,4461.55420078667,7675.54397943763,6007.62679641517,8173.75219335466
"GNAT1",2.79286194943101,15.1334229749802,10.2216779375506,13.570931358356,25.4886693203075,13.3606339037467,4.77190207493014,32.4005031058213,25.6706225591868,9.96435671743169,11.7730648306008,19.3767337653607
"GNAT2",9.30953983143669,11.8905466231987,22.9987753594888,13.570931358356,24.1471604087124,7.7937031105189,1.19297551873253,8.93806982229554,11.9796238609539,3.98574268697268,13.4549312349724,4.30594083674683
"GNAZ",16.757171696586,216.191756785432,27.2578078334682,10.5551688342769,29.5131960550929,8.90708926916445,16.7016572622555,13.4071047334433,8.55687418639561,25.9073274653224,14.2958644371582,15.0707929286139
"GNB1",7622.65121398036,7809.92721387372,8216.52544880107,8888.96003972317,8254.30433304484,8119.92525500204,7623.1135647009,9524.63065438368,8765.66191654367,8001.37844409765,8005.68408480856,8998.33986359168
"GNB1L",1445.77153582212,1340.38889206968,1911.45377432196,1206.30500963164,1022.22979063549,1444.06184776329,1407.71111210439,1834.53883102616,1118.38345616191,2042.6931270735,1267.28633569396,1340.22408543745
"GNB3",95.8882602637979,110.25779596057,223.173301636521,52.7758441713844,101.95467728123,170.34808227277,149.121939841567,187.699466268206,145.466861168725,173.379806883311,161.459174819669,95.8071836176169
"GNB4",6252.28695079288,8540.65535180848,8344.29642302045,6829.94817640816,5356.64508399936,6868.47921268444,6325.1562003199,6349.38135001319,6493.81182005563,8055.18597037178,5599.77419335507,6837.83404875396
"GNB5",481.303209285277,475.62186492795,500.862218939978,701.918727479412,678.803509267136,603.455297985892,595.294783847535,467.014148214942,587.001569186739,491.242786169382,660.973496918018,876.258960277979
"GNE",4293.5597702586,2906.69816998013,3960.04839430605,2263.32977432137,1866.03889602883,3364.65297142687,3298.57730929546,3252.34015658779,1869.67700972744,5365.80609233696,3125.74871252452,2307.9842884963
"GNG10",396.586396819203,395.63091491734,730.849972534866,282.727736632416,244.154621910314,513.271019135602,477.190207493014,364.226345258543,254.13916333595,454.374666314885,320.39555003278,191.614367235234
"GNG11",33.5143433931721,481.026658847586,277.688917303457,59.5613098505624,262.935746672646,63.4630110427967,38.1752165994411,399.978624547725,130.920175051853,352.738227797082,147.16331038251,178.696544724993
"GNG12",727.075060835206,1056.09673189683,1173.78934982872,674.7768647627,527.213002256886,629.063179634739,671.645217046417,995.477526458165,639.198501723752,1005.40359278886,703.020157027307,521.018841246366
"GNG13",14.8952637302987,10.8095878392716,8.51806494795881,13.570931358356,29.5131960550929,6.68031695187334,9.54380414986028,26.8142094668866,6.84549934911649,13.9500994044044,6.72746561748619,4.30594083674683
"GNG2",187.121750611878,580.474866968884,349.240662866311,431.254040943312,421.233798240871,494.343454438627,515.365424092455,515.05627350978,569.887820813948,375.656248247175,381.783673792341,322.945562756012
"GNG4",52.1334230560455,67.0194446034838,37.4794857710188,61.0691911126019,20.122633673927,42.3086740285312,28.6314124495808,29.0487269224605,17.9694357914308,17.935842091377,27.7507956721305,34.4475266939746
"GNG5",606.051043026529,645.332394004514,620.966934706197,577.518523361149,623.801643891736,695.866349153473,669.259266008952,789.901920545368,603.259630140891,667.611900067923,666.860029333318,645.891125512024
"GNG7",1124.59241163755,1298.23149949652,1304.96755002729,1230.43110982428,2255.07648039141,1094.45859394858,1317.04497268072,1792.08299937026,2159.75504464625,1661.05826479586,1943.39663025132,1684.6993523772
"GNGT2",70.7525027189188,91.8814966338085,132.030006693362,171.144523241489,194.518792181294,109.111843547265,95.4380414986028,130.719271151072,156.59079761104,214.233669424781,136.231178754095,151.784414495326
"GNL2",707.525027189189,728.566220366905,639.706677591706,799.931009511983,871.980792536835,810.545123493965,879.222957305878,712.811068328069,842.852107359968,859.923984714355,893.911993923477,935.465646783248
"GNL3",701.939303290327,731.809096718687,717.221068618132,745.647284078559,1018.2052639007,811.658509652611,792.135744438403,690.46589377233,835.150920592212,827.04160754683,1010.8017090273,1148.60971820222
"GNLY",484.096071234708,537.236515611798,439.532151314674,993.693751684066,1230.16367193274,872.894748378116,746.802674726567,766.439487261842,1500.87573229379,643.697443946087,999.028644196699,998.978274125264
"GNMT",253.219483415078,165.386693940855,101.36497288071,63.3310130056613,160.981069391416,65.6897833600878,73.9644821614171,183.230431357059,135.198612145051,94.661388815601,155.572642404368,73.200994224696
"GNPAT",1310.78320826629,1062.5824846004,1075.8316029272,1085.67450866848,1485.05036513581,1272.60037933187,1206.09824943859,1005.53285500825,1087.57870909088,1169.81547862648,967.914115715825,1374.67161213142
"GNPDA1",1671.06239974289,1118.79234136461,1294.74587208974,1269.6360226373,1318.70326009801,1408.43349068663,1297.957364381,1895.98806105444,1369.0998698233,1674.01192852852,1362.31178754095,1422.03696133564
"GNPDA2",350.03869766202,275.644489901426,187.397428855094,183.961513968826,114.028257485586,247.171727219314,246.945932377635,149.71266952345,125.786050540016,162.419014494137,207.710500939886,199.149763699541
"GNPNAT1",889.061053902204,499.402958174347,589.45009439875,831.596516014814,806.246855868674,986.460136559963,894.731639049401,847.999374390289,632.353002374636,682.558435144071,787.95441044807,1200.28100824318
"GNPTAB",8534.05516347801,4405.9880032871,5775.24803471607,7555.9930040802,6047.52217347085,8667.71124505566,8350.82863112774,5768.40681156398,6510.06988100978,5389.7205484588,7388.43911440421,7031.60138640757
"GNPTG",627.462984638833,541.560350747507,517.0465423411,591.089454719505,692.218598383088,636.856882745258,635.855951484441,559.746622621258,666.580499120218,610.815066778563,736.657485114738,766.457468940935
"GNRH1",35.3762513594594,42.1573925731592,31.5168403074476,42.2206753371075,84.5150614304932,47.8756048217589,41.7541431556387,48.0421252948385,87.2801167012353,26.9037631370656,49.6150589289606,10.7648520918671
"GNS",9797.35971860397,9487.57524652867,8571.72875713095,9125.69739786338,10097.5375775765,11925.4791452526,10810.7441507542,8786.12263531651,8652.71117728325,5209.36569187329,7392.64378041514,7962.76109235407
"GOLGA1",2115.12744970242,2197.58920772391,2053.70545895287,2120.08105442761,1833.84268215054,2006.32185787929,2068.61954948221,1890.40176741551,1671.15752860306,2493.08205070141,2569.05093267754,2396.25607564961
"GOLGA3",5952.51976822062,5885.82057848338,7434.56708657845,6317.26854731471,7118.04628492376,5982.22383040258,5741.79117165969,8347.03995529624,5662.08364913798,9119.37926779348,6623.18990041515,7402.98878357698
"GOLGA4",5271.9924065426,4197.36295798916,4556.31294066317,4323.0955782674,3434.26281368354,4704.05652027748,4507.06150977152,3964.03396618807,3078.76333226514,5562.10391967037,4723.52179667749,5396.42035365296
"GOLGA5",1505.35259074331,1470.10394614094,1658.46724536758,1473.95393364366,1301.26364424728,1529.79258197899,1517.46485982778,1432.32568902286,1211.65338479362,1822.48084361826,1451.45070697265,1694.38771925988
"GOLGA7",1782.77687772013,1249.5883542198,1307.52296951168,1580.25956261745,1302.60515315887,1525.33903734441,1569.95578265202,1209.99120219326,1346.85199693867,1026.32874189546,1326.15165984697,1343.45354106501
"GOLGB1",7619.85835203093,6233.88930690793,9325.5775050253,7946.53425094845,12186.2669529302,7967.3913512676,7841.42808462895,10236.324463984,8765.66191654367,12801.2090748845,12860.391461027,14128.8683705755
"GOLIM4",14784.4802063046,8765.49477886533,13913.4072859959,12709.1772171004,6806.81621743369,13889.4923291033,16193.4496912754,12347.9434595013,7485.55353825888,12232.2443063191,10935.4953612238,15829.7150010905
"GOLM1",2266.87294895483,1006.37262783618,678.889776352317,1238.72445676549,1055.76751342537,1839.31393408246,1472.13179011595,855.820185484798,1003.72134206421,664.622593052694,1089.00849683058,1056.03199021216
"GOLPH3",7065.0097780773,2703.47791860182,3337.37784661026,4489.71645772277,2022.99543868546,6595.69960381628,7065.9939974528,3397.58379120009,2620.11487587434,5353.84886427605,4639.42847645891,4125.09132160346
"GOLPH3L",36.3072053426031,6.48575270356295,1.70361298959176,24.1261001926329,26.8301782319026,11.1338615864556,4.77190207493014,15.6416221890172,45.3514331878968,0,21.8642632568301,8.61188167349365
"GOLT1B",1333.12610386173,1005.29166905226,1368.00123064218,1520.69825276689,706.975196410634,1490.8240664264,1455.43013285369,1011.11914864718,711.931932308115,1323.26657207493,1030.98410587976,1278.86442851381
"GOPC",3452.90832347987,4147.63885392851,4555.46113416837,3839.81963378372,1615.17672956054,3694.21527438596,3890.2931665868,4016.54512639406,1682.28146504538,4241.82665461067,2399.18242583601,4131.55023285858
"GORAB",973.777866368278,1140.41151704315,1340.74342280872,1007.26468304242,1006.13168369635,1030.99558290579,949.608512911097,918.386674240866,977.195032086379,1130.9544874285,1039.39343790162,1166.90996675839
"GORASP1",1201.86159223848,977.186740670152,1005.13166385914,1021.5895550318,991.375085668802,1037.67589985766,1102.30937930886,1004.41559628046,765.840239682408,1080.1362681696,862.797465442604,919.318368645447
"GORASP2",3635.37530417603,2361.89494288084,2814.36865880559,3830.01840558047,2433.49716563357,3801.10034561593,4305.44864710572,2419.98240438652,2987.20477847071,2661.479679226,3481.4634570491,3564.24252761719
"GOSR1",1378.74284903577,1296.06958192866,1409.73974888718,1603.63172217907,1022.22979063549,1210.25075444772,1260.97512330029,1430.09117156729,1151.75526548885,1428.8887532797,1241.2174064262,1410.19562403459
"GOSR2",1838.63411670875,1957.61635769208,1906.34293535318,2324.39896543397,1342.85042050673,2146.60851386863,2171.21544409321,1708.28859478623,1164.59057676844,1929.09946049478,1628.04667943166,1722.37633469873
"GOT1",1806.05072729872,1076.63494879145,577.524803471607,732.076352720203,1511.88054336771,840.606549777395,654.943559784161,1051.34046284751,1229.62282058505,1037.28953428464,1025.09757346446,687.874048670306
"GOT2",1829.32457687731,1343.63176842146,1203.60257714658,1878.82005250128,2928.51395401217,1672.30601028563,1678.51655485668,1869.17385158755,2498.60726242752,1589.31489643035,2146.06153197809,1833.25431124496
"GP1BB",155.469315184993,130.796012855186,142.251684630912,254.831933284685,261.594237761051,242.718182584731,341.190998357505,186.582207540419,326.872593920313,64.768318663306,195.096502907099,219.602982674088
"GP5",135.919281538976,308.07325341924,214.655236688562,235.98341750919,419.892289329276,335.129233752313,300.629830720599,283.783716857883,374.791089364128,108.611488220005,265.734891890704,173.31411867906
"GP9",11.171447797724,98.3672493373715,30.6650338126517,92.7346976154326,107.32071292761,162.554379162251,140.771111210439,90.4979569507423,156.59079761104,35.8716841827541,70.638388983605,105.495550500297
"GPALPP1",322.11007816771,287.535036524624,301.539499157742,344.550868376038,256.22820211467,326.222144483148,314.945536945389,299.4253390469,249.005038824112,334.802385705705,315.349950819665,240.056201648636
"GPAM",2059.2702107138,979.348658238006,600.523578831096,522.480857296705,906.860024238308,851.740411363851,942.450659798702,825.65419983455,792.366549660234,964.549730247388,954.459184480853,943.001043247555
"GPAT3",644.220156335419,997.724957564768,1178.0483823027,808.978297084221,1032.96186192825,671.371853663271,648.978682190499,920.62119169644,1035.38177655387,916.720818003715,734.975618710366,730.933457037774
"GPAT4",1065.9423106995,901.519625795251,969.355791077712,1093.21391497868,1676.88613949391,1106.70584169368,968.696121210818,1138.48664361489,1606.12528478646,1043.2681483151,1283.26406653549,1070.02629793159
"GPATCH1",941.194476958249,838.824016327475,808.364363561291,843.65956611113,662.705402327995,946.378234848723,1014.02919092265,606.67148918831,607.538067234089,895.795668897109,941.845186448066,923.624309482194
"GPATCH11",332.35057198229,325.368593962075,279.392530293049,303.83807430097,116.711275308776,289.480401247845,314.945536945389,268.142094668866,166.003359216075,249.108917935792,258.166493071033,291.727491689598
"GPATCH2",1449.49535175469,1274.45040625012,1225.74954601127,1364.6325421458,770.026115255605,1383.93899519643,1437.5355000727,916.152156785293,832.583858336293,1110.02933832189,1009.96077582511,1201.35749345236
"GPATCH2L",2542.43532796536,2833.19297267308,3115.05635146854,3126.59179683901,3049.24975605573,2939.33945882427,3089.80659351726,2724.99403707235,3350.87193139252,3125.81870225832,2953.35740607644,3459.82346232608
"GPATCH3",165.709808999573,96.2053317695171,165.250459990401,153.049948097015,183.786720888533,126.926022085593,145.543013285369,140.774599701155,194.24104403118,191.315648974688,174.073172852455,158.243325750446
"GPATCH8",2294.80156844914,2332.70905571481,2901.25292127477,2751.88330322219,3322.91757402114,2065.33132428751,2316.75845737858,3299.26502315484,3365.4186175094,3040.12523448841,3177.04563785785,3052.9120532535
"GPBP1L1",3944.45202657973,3904.4231275449,4063.96878667115,4775.45995687927,4594.66802221332,4660.6344600903,4701.51651932492,3959.56493127692,5128.13469990689,4289.65556685434,5011.96188502721,5044.40969024891
"GPC1",7063.14787011102,2293.79453949343,3856.97980843575,6915.14346771339,6018.00897741576,7065.5485627647,7651.74497715048,5561.7139469234,6871.16997167568,3826.31297949377,7960.27369189053,5441.6327324388
"GPC3",261.598069263371,168.629570292637,71.551745562854,789.375840677706,1318.70326009801,807.204965018028,659.715461859092,1085.97548340891,1569.33072578496,26.9037631370656,650.041365289603,833.199551910511
"GPC4",13806.0475700206,9694.03837425876,16283.9847610129,11576.7583893087,12763.1157849161,11682.7609626678,12336.5598392131,17670.5640386783,13477.0768435731,15515.4998447129,15443.7382581417,23693.4394541994
"GPC5",874.165790171905,1118.79234136461,1079.23882890638,741.87758092346,430.624360622037,969.75934418028,740.837797132904,868.110031490454,480.040641856794,724.408733357284,438.967131540974,564.078249613834
"GPC6",115.438293909815,185.924910835471,171.213105453972,39.2049128130284,16.0981069391416,80.1638034224801,60.8417514553593,260.321283574358,17.9694357914308,315.870107942585,117.730648306008,24.7591598112943
"GPCPD1",2324.59209590974,3397.45345788306,2812.665045816,4779.98360066538,3068.03088081806,4533.70843800471,4700.32354380619,2084.80478605043,3494.62741772397,2206.10857723938,3469.6903922185,4143.39157015963
"GPD1",3702.40399096237,2366.21877801655,91.1432949431592,67.1007161607601,1745.30309398527,17.8141785383289,20.2805838184531,87.1461807673815,351.68752906086,1003.41072144537,279.189823125677,340.169326102999
"GPD1L",1308.9213003,2159.75565028646,1805.82976896727,1351.81555141846,1142.96559267905,1356.10434123029,1160.76517972676,1315.01352260523,1219.35457156138,1910.16718273165,1011.64264222949,1133.5389252736
"GPD1L2",1357.33090742347,1162.0306927217,494.047766981611,107.813510235828,85.8565703420884,54.5559217736323,89.4731639049401,54.7456776615602,141.188424075528,359.713277499284,107.639449879779,73.200994224696
"GPD2",791.310885672119,1908.97321241536,1615.02511413299,993.693751684066,1868.72191385202,1128.97356486659,1054.59035855956,1303.84093532736,1286.09819021526,2041.69669140175,1077.23543199998,1602.88647647901
"GPER1",4270.28592068001,1413.89408937672,2810.10962633161,4222.06753371075,2801.07060741063,4593.83129057157,4922.21699029044,3116.03459179778,3018.00952554173,1967.96045169276,3239.2746948196,3758.00986527079
"GPHB5",13.964309747155,6.48575270356295,10.2216779375506,39.9588534440482,45.6113029942344,2.22677231729111,8.35082863112774,26.8142094668866,21.392185465989,1.99287134348634,32.7963948852452,7.53539646430695
"GPHN",1484.87160311415,839.904975111402,613.300676253034,844.41350674215,837.101560835362,707.000210739928,801.679548588263,573.153727354701,539.083073742924,724.408733357284,633.222701245887,1032.34931561005
"GPI",11773.775024818,10466.9239047667,6811.04473238786,14175.5917444338,14877.33382959,11475.6711371598,10964.6379926707,11493.2405327443,10435.1080703095,10221.4371207414,8362.23976253533,11077.0328025312
"GPLD1",263.459977229658,51.8860216285036,77.5143910264251,58.0534285885228,41.5867762594491,64.5763972014423,45.3330697118363,16.7588809168041,24.8149351405473,72.7398040372513,19.3414636502728,53.8242604593353
"GPM6A",14.8952637302987,156.739023669438,3.40722597918352,0,0,20.04095085562,11.9297551873253,2.23451745557388,1.71137483727912,0,1.68186640437155,0
"GPM6B",215.050370106188,3737.95547482012,2943.84324601456,299.314430514851,576.848831985906,452.034780410096,626.312147334581,1443.49827630073,304.624721035684,3794.42703799799,395.238605027314,691.103504297866
"GPN1",197.362244426458,221.596550705068,173.76852493836,179.437870182707,206.59237238565,237.151251791504,217.121544409321,169.823326623615,239.592477219077,194.304955989918,170.709440043712,159.319810959633
"GPN2",508.300874796443,376.173656806651,479.567056570081,455.380141135945,963.203398525304,499.910385231855,400.839774294132,799.957249095451,930.987911479843,451.385359299656,689.565225792334,485.494829343205
"GPN3",777.346575924964,502.645834526129,534.082672237017,682.316271072898,350.133825926329,640.197041221195,569.049322435419,574.270986082488,302.057658779765,716.437247983338,371.692475366112,640.50869946609
"GPNMB",37.2381593257468,30.2668459499605,78.366197521221,107.813510235828,40.2452673478539,454.261552727387,435.436064337375,160.88525680132,101.826802818108,5.97861403045901,874.570530273205,484.418344134018
"GPR1",2367.41597913435,1945.72581106889,2754.74220416988,2901.91748879512,2534.1103340032,3678.62786816492,3870.01258276834,3021.06759993589,1885.07938326295,2149.31174395002,1792.86958706007,2703.05436026782
"GPR107",3374.7081888958,2365.13781923262,3154.23945022915,4198.69537414914,3608.6589721909,3748.77119615959,3895.06506866173,3123.85540289229,3350.87193139252,2706.31928445445,3214.04669875403,3677.27347458179
"GPR12",14.8952637302987,77.8290324427554,45.1457442241817,16.5866938824351,2.68301782319026,22.2677231729111,4.77190207493014,13.4071047334433,3.42274967455825,49.8217835871584,5.04559921311464,11.8413373010538
"GPR132",63.3048708537695,102.69108447308,115.84568329224,240.507061295309,211.958408032031,234.924479474212,150.314915360299,83.7944045840207,279.809785895137,93.6649531438579,158.095442010925,157.166840541259
"GPR135",86.5787204323612,49.7241040606493,78.366197521221,45.2364378611866,34.8792317014734,51.2157632976956,47.7190207493014,51.3939014781993,35.9388715828616,39.8574268697268,37.001060896174,53.8242604593353
"GPR137B",310.007676386842,755.590189965084,568.154932028852,573.74882020605,417.209271506086,602.341911827246,619.154294222185,398.861365819938,496.298702810946,449.392487956169,436.444331934416,303.568828990651
"GPR137C",257.874253330796,386.983244645923,332.204532970393,291.021083573634,550.018653754004,279.459925820035,273.19139378975,477.069476765024,533.093261812447,407.542189742956,411.216335868843,389.687645725588
"GPR139",41.8929292414651,4.32383513570864,5.11083896877528,3.01576252407911,8.04905346957078,15.5874062210378,11.9297551873253,0,0,13.9500994044044,0,10.7648520918671
"GPR141",43.7548372077524,68.100403387411,83.4770364899963,362.645443520513,308.54704966688,266.099291916288,258.87568756496,62.5664887560688,409.01858610971,55.8003976176175,385.98833980327,206.685160163848
"GPR142",47.4786531403271,20.538216894616,23.8505818542847,60.3152504815821,104.63769510442,23.3811093315567,56.0698493804291,53.6284189337732,66.7436186538858,37.8645555262404,63.069990163933,114.107432173791
"GPR143",13.964309747155,16.2143817589074,25.5541948438764,16.5866938824351,45.6113029942344,33.4015847593667,19.0876082997206,32.4005031058213,36.7945590015011,11.957228060918,33.6373280874309,78.5834202706296
"GPR146",7176.72425605455,1518.74709141766,1762.38763773268,4633.71911824755,2932.53848074696,6062.38763382506,7751.95492072401,2847.89249712892,2940.14197044553,1160.84755758079,3294.77628616386,4105.7145878381
"GPR149",442.203141993243,254.025314222882,116.697489787036,670.253220976582,637.216733007687,835.039618984167,780.205989251078,671.472495399952,819.7485470567,117.579409265694,790.477210054627,457.50621390435
"GPR153",67.0286867863442,73.5051973070468,69.8481325732622,60.3152504815821,69.7584634029468,48.9889909804045,39.3681921181736,58.097453844921,78.7232425148397,76.725546724224,38.6829273005456,31.2180710664145
"GPR155",2223.11811174708,1599.8190002122,1743.64789484717,3024.05587102032,1466.26924037348,3018.3898760881,3253.24423958362,1348.53128443884,1807.21182816675,1394.01350476869,1664.20680712565,1729.91173116304
"GPR156",88.4406283986486,68.100403387411,38.3312922658146,58.8073692195426,76.4660079609225,17.8141785383289,17.894632780988,105.022320411973,106.105239911306,81.7077250829398,54.6606581420753,87.1953019441232
"GPR157",132.195465606401,151.334229749802,124.363748240199,193.762742172083,305.86403184369,258.305588805769,260.068663083693,187.699466268206,316.604344896638,119.57228060918,333.850481267752,243.285657276196
"GPR158",687.044039560028,1520.90900898551,27.2578078334682,309.869599349128,206.59237238565,420.85996796802,520.137326167385,182.113172629272,120.651926028178,52.811090602388,80.7295874098343,143.172532821832
"GPR160",53.9953310223328,74.586156090974,52.8120026773446,37.6970315509888,45.6113029942344,46.7622186631134,84.7012618300099,29.0487269224605,88.1358041198748,67.7576256785355,74.0021217923481,54.900745668522
"GPR161",534.367586324466,576.151031833176,893.545013040879,479.506241328578,473.552645793081,595.661594875373,507.014595461327,521.759825876502,503.999889578702,690.529920518016,444.853663956274,350.934178194866
"GPR162",474.786531403271,915.572089986304,1154.19780044842,626.524664377435,715.024249880205,460.94186967926,452.137721599631,935.145555157671,701.66368328444,1169.81547862648,597.903506754085,518.865870827993
"GPR17",77.2691806009245,257.268190574664,229.135947100092,337.01146206584,277.692344700192,350.71663997335,336.419096282575,178.761396445911,337.996530362627,201.28000569212,220.324498972673,279.886154388544
"GPR171",205.740830274751,125.39121893555,156.732395042442,174.914226396588,127.443346601537,162.554379162251,112.139698760858,148.595410795663,134.342924726411,133.522380013585,132.867445945352,125.948769474845
"GPR174",27.9286194943101,86.4767027141727,88.5878754587716,119.876560332145,351.475334837924,150.30713141715,184.911205403543,134.071047334433,351.68752906086,87.6863391133989,196.778369311471,179.77302993418
"GPR18",260.667115280227,327.530511529929,256.39375493356,266.141042749981,128.784855513133,229.357548680985,268.41949171482,203.341088457223,139.477049238249,240.140996890104,237.984096218574,158.243325750446
"GPR180",897.439639750497,951.2437298559,907.173916957613,897.189350913534,482.943208174247,1037.67589985766,889.959736974471,632.368439927409,415.864085458827,832.023785905546,583.607642316927,585.607953797568
"GPR182",14.8952637302987,12.9715054071259,49.4047766981611,18.0945751444746,26.8301782319026,6.68031695187334,4.77190207493014,8.93806982229554,29.0933722337451,27.9001988088087,15.1367976393439,17.2237633469873
"GPR183",461.75317563926,1157.70685758599,878.212496134553,862.508081886625,823.68647171941,886.255382281863,909.047345274191,894.924240957341,708.509182633557,760.280417540038,613.040304393429,645.891125512024
"GPR20",1.86190796628734,29.1858871660333,30.6650338126517,0,0,1.11338615864556,1.19297551873253,15.6416221890172,0,31.8859414957814,5.04559921311464,0
"GPR22",271.838563077951,198.896416242597,245.320270501214,310.623539980148,155.615033745035,239.378024108795,282.735197939611,177.644137718124,148.033923424644,156.440400463678,212.756100153001,304.645314199838
"GPR34",268.114747145377,851.795521734601,770.033071295476,400.342475071501,308.54704966688,364.077273877097,393.681921181736,473.717700581664,229.324228195402,666.61546439618,313.668084415294,280.96263959773
"GPR37",53.9953310223328,309.154212203167,97.1059404067304,9.04728757223732,34.8792317014734,42.3086740285312,35.789265561976,53.6284189337732,10.2682490236747,95.6578244873442,23.5461296612017,6.45891125512024
"GPR37L1",301.629090538549,214.029839217577,81.7734235004045,134.20143232152,136.833908982703,204.863053190782,231.437250634112,166.471550440254,237.881102381798,91.6720818003715,210.233300546443,150.707929286139
"GPR39",92.1644443312232,20.538216894616,28.1096143282641,31.6655065028306,32.1962138782831,28.9480401247845,23.8595103746507,11.1725872778694,6.84549934911649,14.9465350761475,18.500530448087,21.5297041837341
"GPR50",263.459977229658,285.37311895677,231.69136658448,262.371339594882,289.765924904548,185.935488493808,236.209152709042,311.715185052557,162.580609541517,141.49386538753,183.323438076499,122.719313847285
"GPR52",365.864915375462,458.326524385115,540.045317700588,468.951072494301,551.360162665599,501.0237713905,536.83898342964,407.799435642234,527.959137300609,489.249914825896,559.22057945354,642.661669884464
"GPR55",7.44763186514935,14.0524641910531,10.2216779375506,20.356397037534,21.4641425855221,26.7212678074934,14.3157062247904,2.23451745557388,18.8251232100704,3.98574268697268,26.068929267759,15.0707929286139
"GPR61",9.30953983143669,6.48575270356295,5.96264546357116,13.570931358356,13.4150891159513,17.8141785383289,10.7367796685928,24.5796920113127,29.0933722337451,3.98574268697268,28.5917288743163,10.7648520918671
"GPR63",711.248843121763,424.816802083373,412.274343481206,318.162946290346,163.664087214606,270.55283655087,351.927778026098,467.014148214942,230.179915614042,510.175063932502,178.277838863384,213.144071418968
"GPR65",179.674118746728,476.702823711877,488.08512151804,766.003681116093,309.888558578475,852.853797522496,792.135744438403,217.865451918454,466.349643158561,162.419014494137,320.39555003278,344.475266939746
"GPR75",673.079729812873,482.107617631513,655.039194498032,732.076352720203,497.699806201794,773.803380258662,804.065499625728,579.857279721423,593.847068535856,614.800809465535,611.358437989057,728.7804866194
"GPR82",175.950302814153,297.263665579969,317.723822558864,247.292526974487,60.3679010217809,211.543370142656,235.016177190309,199.989312273863,104.393865074027,370.674069888459,111.003182688522,153.937384913699
"GPR83",20.4809876291607,109.176837176643,326.241887506822,27.8958033477317,32.1962138782831,31.1748124420756,23.8595103746507,187.699466268206,26.5263099778264,339.784564064421,37.001060896174,15.0707929286139
"GPR83L",27.9286194943101,82.1528675784641,32.3686468022435,21.1103376685538,40.2452673478539,25.6078816488478,8.35082863112774,35.7522792891821,12.8353112795934,65.7647543350491,11.7730648306008,32.2945562756012
"GPR85",168.502670949004,90.8005378498814,34.9240662866311,214.873079840636,48.2943208174247,143.626814465277,90.6661394236726,22.3451745557388,49.6298702810946,19.9287134348634,24.3870628633874,75.3539646430695
"GPR87",107.059708061522,59.4527331159937,39.1830987606105,54.2837254334239,40.2452673478539,84.6173480570623,62.0347269740918,50.2766427504124,72.7334305843627,23.9144561218361,74.8430549945338,57.0537160868954
"GPR89A",1009.15411772774,437.788307490499,485.529702033652,619.739198698257,437.331905180013,593.434822558082,514.172448573722,453.607043481499,483.463391531352,948.606759499497,655.086964502718,530.707208129046
"GPRC5B",563.22715980192,1594.41420629256,1067.31353797924,501.370519628152,757.952535051249,928.564056310394,824.346083444181,904.979569507423,557.052509534354,1937.07094586872,564.266178666654,568.384190450581
"GPRC5C",1297.74985250227,59.4527331159937,74.9589715420375,322.686590076464,395.745128920564,316.201669055338,365.050508732156,232.389815379684,269.541536871462,39.8574268697268,237.984096218574,134.560651148338
"GPRC6A",394.724488852916,12.9715054071259,3.40722597918352,3.01576252407911,0,2.22677231729111,9.54380414986028,0,10.2682490236747,3.98574268697268,4.20466601092887,6.45891125512024
"GPRIN2",248.56471349936,62.6956094677752,45.9975507189776,101.02804455665,150.248998098655,164.781151479542,205.191789221996,84.9116633118076,199.375168543018,49.8217835871584,198.460235715843,125.948769474845
"GPRIN3",1271.68314097425,1856.00623200293,1702.76118309697,2126.11257947577,2489.84053992056,1932.83837140869,1577.11363576441,1803.25558664812,2802.37629604456,1840.41668570963,1919.85050059012,2127.13477335293
"GPS1",1106.90428595782,1099.33508325392,817.734235004045,1046.46959585545,1376.3881432966,1034.33574138172,938.871733242505,972.01509317464,1353.69749628779,1031.31092025418,1041.91623750817,1062.49090146728
"GPSM1",1595.65512710825,668.032528466984,1020.46418076547,1712.19917304591,2260.4425160378,1785.87139846747,2039.98813703263,1966.37536090502,2691.13693162142,1143.90815116116,2468.13894841525,2076.53996852116
"GPSM2",3531.10845806394,1841.95376781188,2428.50031666306,3263.05505105359,2103.48597338117,2897.03078479574,3079.06981384867,2576.39862627669,1952.67868933548,1917.14223243386,2346.20363409831,3579.3133205458
