"","baseMean","log2FC","log2FC_shrunken","lfcSE_shrunken","stat","pvalue","padj"
"CDIP1",1010.73519446713,-0.211929836928761,-0.19873008369848,0.170179178577943,-1.21136908708704,0.225753981434319,0.36190922743507
"CDK1",777.341748705431,1.65561514513121,1.58973671007674,0.272345244853931,6.13854689971278,8.32797269874573e-10,1.32033539911858e-08
"CDK10",222.822004204989,-0.476955482157654,-0.412892267581114,0.279053897065096,-1.62395917155497,0.104384522566139,0.20178117759172
"CDK12",2089.38633687028,0.356109931117252,0.348866852061533,0.105396289578284,3.35166140609864,0.000803281981193841,0.00348148693301777
"CDK13",2775.59476946473,0.051402701709395,0.050470328675825,0.111757885632907,0.454024452479068,0.649811227185088,0.762666931480085
"CDK14",2003.94996995933,0.032128102918688,0.031083676103449,0.136665630618321,0.230365006460523,0.817808150740094,0.884792994622766
"CDK15",74.227911401716,2.517024299647,2.20294124822472,0.689605502329965,3.8610439594094,NA,NA
"CDK17",4714.14933128474,0.132420521814899,0.124705346247387,0.172429371287809,0.744728570445099,0.456435823803654,0.599632386724218
"CDK18",758.318886718333,0.819081469951405,0.67055631790809,0.382163962072413,2.06200946547926,0.0392068348137503,0.0934965852543494
"CDK19",2450.38503223209,0.156000991231104,0.152372010064316,0.108143796034894,1.42575396513863,0.153939373262781,0.271628883496434
"CDK2",302.397360658208,0.690708133770444,0.611211878755915,0.286755460240378,2.34383367174135,0.0190866810313403,0.0519924408150063
"CDK2AP1",2276.07649784498,0.281129638456808,0.256493850466812,0.20662120143262,1.30984536529301,0.190248152808698,0.319282475579041
"CDK2AP2",129.648714501671,-0.293082444400641,-0.190125354040729,0.420213119293352,-0.570529929436907,0.56831832847508,0.696599998784971
"CDK5",586.082493941162,-0.515677584185223,-0.490375579290069,0.176182185904678,-2.88094539349532,0.00396484325447064,0.0137945447760683
"CDK5R1",174.548742026729,0.53106127438047,0.3944012641037,0.393378050597636,1.20761388153088,0.22719581717227,0.36341961847886
"CDK5RAP1",638.229189444186,-0.0391375953394926,-0.0354934708245757,0.193383342234084,-0.194236986780683,0.845990323066184,0.903357440770893
"CDK5RAP2",2025.00847884846,0.355545532137703,0.346206251553706,0.118291255476127,2.97476189589514,0.00293216042904586,0.0106132351206242
"CDK5RAP3",574.798484012149,-0.26055013930154,-0.245226337530062,0.170492094788142,-1.48893764856314,0.136503788425599,0.248082192968632
"CDK6",14481.2636817018,0.0468494594188773,0.0462310642686022,0.163111677799026,0.27911310048068,0.780158029765943,0.858386179038866
"CDK7",532.095293833314,1.02308566601098,0.950829668924673,0.266823915135947,3.83083938789483,0.000127706850036939,0.000688020654574009
"CDK8",580.483532500903,0.11929480710687,0.115374907786386,0.150599636325064,0.773940392054558,0.438966041858375,0.583666342448116
"CDK9",682.513677308842,-0.124027149834655,-0.115626422218036,0.177500373677632,-0.676152925022404,0.49894355716162,0.639238816986654
"CDKAL1",921.455925915168,-0.0361243630162518,-0.0328764478360766,0.186352358398759,-0.186659237936395,0.851927817720865,0.906643201914039
"CDKL1",97.6490440718245,-0.561447898295225,-0.381958250202438,0.437083043698271,-1.10960309505531,0.267170096981592,0.409050433247508
"CDKL2",4587.1773878712,0.495382089821298,0.466769353489059,0.184906300755792,2.62918755364468,0.00855891421502022,0.026631038695238
"CDKL5",1143.34799620256,-0.63137576754712,-0.593936446685303,0.198430547889967,-3.13670839455877,0.00170855966621676,0.00668095054965203
"CDKN1A",349.942543419071,-0.0446649256597221,-0.0270221665293356,0.415413195398829,-0.0859007883850756,0.931545284788471,0.958902474929981
"CDKN1B",2941.74092921201,0.244579949937219,0.229008075916168,0.187054232615669,1.2659070631761,0.20554635735611,0.337892775893918
"CDKN1C",334.227132621713,-0.540154638208096,-0.467383911309731,0.286377490264662,-1.80135322249768,0.071647224052901,0.151180189719603
"CDKN2A",42.0448878628587,-0.757046384277175,-0.475475054682414,0.505638094966322,-1.28604983231778,0.198425670861729,0.329727192891323
"CDKN2AIP",929.836742185033,0.0136551258947085,0.013278578156204,0.144913866863161,0.092131391500597,0.92659364769971,0.955132871680296
"CDKN2C",820.372800549842,0.185507510021781,0.174028210200352,0.177105763897414,1.01555925529842,0.309839315747333,0.454621121844877
"CDKN3",267.974532333599,1.1056348971022,1.04549677287007,0.243714572569368,4.54614012704701,5.46386668496404e-06,4.1395193107374e-05
"CDO1",1837.548553722,0.845369750204897,0.531367224233042,0.529115098109137,1.39434342586727,NA,NA
"CDON",837.06009882906,-2.2911495415733,-2.25814828694528,0.208750426256,-11.0285146204327,2.78425535500079e-28,3.34024531609734e-26
"CDPF1",570.151758509742,-0.0358093810365177,-0.0340693803179839,0.141630526486488,-0.247419345371271,0.804583704068187,0.875941675015576
"CDR2",1965.38491276776,0.333551089521009,0.302581376448155,0.224400482643357,1.42590257800599,0.153896465179167,0.271594353243853
"CDR2L",733.134846835591,-0.0461198389164746,-0.0442444563364758,0.133284286068927,-0.339499895662885,0.734233175668511,0.82571498293451
"CDS1",290.005089909225,1.66581398670085,1.44716146849515,0.49669113515189,3.462561100399,0.000535060413431262,0.00243698553076305
"CDS2",3673.74143942665,-0.095608112933049,-0.0839921969536116,0.232015819112914,-0.388537859885414,0.697618042223305,0.798719122132291
"CDT1",390.678449647795,-0.231241039952679,-0.205751303850535,0.231689621446531,-0.947233564761622,0.343519775430393,0.489041704099621
"CDV3",3195.5146428007,0.266084872239131,0.264600662122012,0.0884944905820165,2.98667626088869,0.00282028206306197,0.0102593380330891
"CDYL2",1612.98036346051,1.33494254002878,1.28966697664911,0.216805387722616,6.18769395291608,6.10507089963185e-10,9.90860670279161e-09
"CEBPA",838.806032404465,0.965687498757978,0.818650911700278,0.375439671161054,2.53633334722173,0.0112020046203286,0.0331867942379744
"CEBPB",376.403185084157,-0.773487191152706,-0.675008565132095,0.312123361407216,-2.41742350854382,0.0156308188640397,0.0439680539330022
"CEBPD",500.155928747855,-0.686635475244789,-0.614234403351374,0.27137226291081,-2.46888619737792,0.0135534313996407,0.0389723946621247
"CEBPG",1643.42566339753,0.164606971463829,0.158493729186087,0.153265415227864,1.04909120187712,0.294136145029565,0.438716011241867
"CEBPZ",801.272823943878,0.328032670399207,0.313736777663751,0.153090579945793,2.10359900029727,0.0354134412396354,0.0859987929268858
"CECR1",278.897144447642,0.078170209527364,0.0685496073359012,0.250237377645706,0.291442338752923,0.770713037545514,0.851817610211524
"CECR2",1030.86007921068,0.427287190385044,0.382699142541944,0.245185949506931,1.67128386981498,0.0946656209413008,0.187267507148057
"CEL",13.2759349507287,0.603432537429711,0.187447007635355,0.599210069834691,0.576528905998971,0.564257737488171,0.693595361904494
"CELA2A",18.0927973098304,0.603408922642677,0.353806468787273,0.497951834556499,0.974896205572253,0.329611748488976,0.475361496736425
"CELF1",2648.83679836253,-0.0318840339550635,-0.0308459576464723,0.11677098887538,-0.269119318191376,0.787837864892257,0.864341400372509
"CELF2",453.857003221313,-0.680018019381311,-0.506008474711335,0.417654342004783,-1.48891671513873,0.136509301396751,0.248082192968632
"CELF5",47.3421762436471,-0.515099965096908,-0.412745230814132,0.34320456586649,-1.38958416975863,0.164655185528279,0.285430119766511
"CELF6",119.235923160458,-0.690130606031935,-0.553764263646173,0.369709744962324,-1.76212029923815,0.0780489742839232,0.161668905970455
"CELSR1",712.469958162697,1.84779507481003,0.775537793142609,0.939074535606546,1.80801768289647,NA,NA
"CELSR2",250.654791436819,-0.122170383821256,-0.102260371377661,0.278005376375385,-0.403296276258495,0.686730280794407,0.790844164038052
"CELSR3",373.615765707074,-0.103003771713835,-0.0859626817723093,0.276417002726475,-0.342167828953068,0.732224594375587,0.824151040211694
"CEMIP",8192.67281017681,0.387842685897184,0.352438546981399,0.227633999410358,1.63931017359073,0.101148678318016,0.196899827632445
"CEND1",197.395173194521,-0.756871745644924,-0.470674185680318,0.508769690280632,-1.27241600458778,0.203225350550665,0.335403971686015
"CENPA",40.7761172707156,1.49106939954598,1.1096231871894,0.629945051100537,2.43631308435476,0.0148378357069925,0.0421313803803465
"CENPC",494.801817943735,0.878935117274381,0.830202732563071,0.21961565671932,3.98298216914791,6.80558634630022e-05,0.000393621313677414
"CENPE",1396.20412717112,1.32579231015838,1.26021660295603,0.259043178405406,5.15222752936513,2.57410456028483e-07,2.64001599765837e-06
"CENPF",1838.60975209263,1.36809350581916,1.2826756886086,0.296148326425737,4.66506772433776,3.08515411794422e-06,2.51062506786832e-05
"CENPH",179.901742530493,1.38286249904064,1.20791743031357,0.426161636308965,3.30144266997105,0.000961889901853699,0.00406741017001145
"CENPI",468.574117511773,1.62181202391606,1.51318062964761,0.342754508379759,4.80408715013884,1.55459110649203e-06,1.34005753379613e-05
"CENPJ",193.016979531104,1.15453373515639,1.03413240155415,0.345629756202061,3.35331948129888,0.000798484809933773,0.00346198499746621
"CENPK",231.039894051102,1.39038044778038,1.17763388918804,0.469646763735669,3.01935626903121,0.00253312456010126,0.00934918189213394
"CENPL",111.724210893774,1.67443449034732,1.59962320713591,0.290459975823379,5.82792837944989,5.61196519974812e-09,7.89678827442187e-08
"CENPM",165.709029646009,1.76356766942189,1.63158044763922,0.390996090115997,4.60381505288151,4.14820880531717e-06,3.25917193284116e-05
"CENPN",327.150055484008,1.18943229759962,1.13031545568198,0.244018265703887,4.89299699174237,9.93119250913488e-07,8.96580971519027e-06
"CENPO",154.30848080622,1.15638232317194,0.990429984247202,0.404339382242498,2.86667490512701,0.0041480887546732,0.0143280821721971
"CENPP",201.315794948405,0.778082024756952,0.651820111103906,0.353826186009724,2.12200539128783,0.0338372853111937,0.0829676546916057
"CENPQ",237.111547129168,0.801731055240015,0.696680469547721,0.322742266877979,2.42613347135778,0.0152606566600536,0.0431144116419139
"CENPS",457.306073158648,1.61081564403236,1.5844892555117,0.172007605456632,9.39847951886878,5.53572131182011e-21,3.30354814900772e-19
"CENPT",471.132434248158,0.590724232492749,0.523965543839744,0.27238451443522,2.09516300387126,0.0361565047899236,0.0875110745092223
"CENPU",169.391262272025,0.597484000084138,0.551753919889932,0.224525959388584,2.60629497054635,0.00915276022065727,0.0280586592960455
"CENPW",143.270211152615,1.12636749834973,1.0672298517915,0.24219060511905,4.66090806625422,3.14817328907841e-06,2.55120421761877e-05
"CENPX",697.720118070742,-0.951845045788014,-0.915076548505787,0.1753281722226,-5.42715278949062,5.72601096697898e-08,6.73747114486697e-07
"CEP104",1104.41946836522,-0.281523632714464,-0.273187538002479,0.155569185533726,-1.77196921549864,0.0763996675091023,0.159045247013135
"CEP112",314.256943841675,0.44634047534542,0.394780002570112,0.258665247285593,1.64881515385157,0.0991855094523024,0.194117351748477
"CEP120",868.30292853414,0.38628160759915,0.341476295169475,0.258448917520331,1.41957952212025,0.155730130595377,0.274028947484463
"CEP128",325.366309941184,0.605307841821109,0.56421413117744,0.212363868846283,2.79941933173937,0.00511946064030844,0.0172182553385172
"CEP131",386.525569756141,-0.340015222446878,-0.309982401023015,0.211622215042665,-1.55000060590148,0.121141370576923,0.225627741581891
"CEP135",295.282190527685,0.556144362148873,0.537420434168588,0.146428140100878,3.76358879183271,0.000167492218084125,0.000876791246893818
"CEP162",870.937448722094,-0.241008088338325,-0.215656292291846,0.239210585636199,-0.95307038059339,0.340554412180286,0.486440615507793
"CEP164",805.854757313193,-0.346530348812591,-0.331768968470558,0.151497164101265,-2.25098795849386,0.0243863000561099,0.0635004192779034
"CEP170B",4877.66067718371,-0.101128479025732,-0.0932228908595649,0.152844063234075,-0.645432025276445,0.518647255341104,0.655747295784922
"CEP19",70.754115736752,0.274958237799909,0.229400507812878,0.292582371419899,0.865026529051157,0.38702422810214,0.533878727172192
"CEP192",2746.53293890886,0.386623127787917,0.376348569539333,0.11844581929223,3.23291160459362,0.00122535472024904,0.00502093411251341
"CEP250",1218.61230844141,-0.318203359856004,-0.297306147778187,0.177001869829407,-1.75265731665403,0.0796608464596545,0.164044110821271
"CEP290",690.277970006894,0.247823079943181,0.213462795618232,0.267623135190108,0.863397367622645,0.387919026262707,0.534796079684768
"CEP350",6618.16976151368,0.0809473489983775,0.0785569423184009,0.116348987174545,0.685840065709593,0.492813967913244,0.633758000288034
"CEP41",107.956266388166,0.321072364977081,0.297526791788777,0.197229026613483,1.57734907657945,0.114715225832004,0.216640876826846
"CEP44",288.836187761539,-0.100835117579991,-0.0921816622291786,0.198576736220486,-0.486950703324107,0.6262932660735,0.743843104439408
"CEP55",206.93711130782,1.41848746451239,1.32252748296106,0.31778694444072,4.51418205097539,6.35616005761217e-06,4.7536397551692e-05
"CEP57",899.512359604933,0.508663595612301,0.470252818833702,0.229981971920932,2.15027260880893,0.0315336577209971,0.0782758478880637
"CEP63",542.842463263508,-0.190786585438689,-0.175960443662904,0.193466565011667,-0.95044092137324,0.341888259403985,0.48779822974877
"CEP68",317.761936155236,-0.615749238272655,-0.570755684190143,0.213306650559936,-2.83476182058284,0.00458598623396896,0.0157100741256099
"CEP70",544.732914991812,0.194925383591021,0.187345406470446,0.144033867776476,1.32684530428833,0.184559860515456,0.312214434775165
"CEP76",418.970870739205,0.00766399595040469,0.00764421560415429,0.139716498683175,0.0537194388076165,0.957158695233908,0.974748904912661
"CEP78",292.611984636023,0.318086490421394,0.24835273768036,0.340971402961978,0.833778410495442,0.404405863392339,0.550933157609066
"CEP83",263.864114421905,-0.212853717140566,-0.194404444158781,0.205462468083813,-0.993653156129091,0.320391755785175,0.465177649665887
"CEP85",866.238765487235,0.264885831742529,0.248908283672988,0.177888084552907,1.447408770853,0.14778247069876,0.262917690188269
"CEP85L",1564.8233434748,-0.696527377696401,-0.660519287350876,0.191325393158293,-3.60461309799542,0.000312618292592222,0.00152983140071307
"CEP89",425.507009347955,0.33604363029886,0.312439841446872,0.203175553012264,1.60051574737143,0.109484216340439,0.209336850846738
"CEP95",385.583757336319,0.232507937168977,0.218413178395624,0.176461725803813,1.28023463336731,0.20046262895054,0.332210711064859
"CEP97",845.757388189878,0.305734979129582,0.281360671042856,0.207067079608853,1.4231905180742,0.154680933567933,0.272565418523628
