baseMean,log2FC,log2FC_shrunken,lfcSE_shrunken,stat,pvalue,padj,Geneid,SYMBOL_display,contrast
973.191061067474,-0.0757689835432665,-0.0128510231207198,0.126660452095937,-0.243042197241058,0.807972708607186,0.938106471287679,gene-HOXD1,HOXD1,anterior.sacral_vs_sacralized.caudal_by_SYMBOL
1369.92549897436,0.476962029478265,0.345714831304039,0.193335315724523,2.75672148428388,0.00583840576247579,0.147818955397294,gene-HOXD3,HOXD3,anterior.sacral_vs_sacralized.caudal_by_SYMBOL
19.5337668097453,0.471376746514685,0.0222963320917464,0.136986020402972,0.764460330694927,0.4445929679688,0.76240264806588,gene-HOXD4,HOXD4,anterior.sacral_vs_sacralized.caudal_by_SYMBOL
1102.28261197613,0.0419751412087631,0.00767360900257503,0.124969898216603,0.142631987590113,0.886580833315879,0.968325065390198,gene-HOXD8,HOXD8,anterior.sacral_vs_sacralized.caudal_by_SYMBOL
574.493468058763,0.58294837768346,0.33355437189743,0.298231680361285,2.47079410545704,0.0134813412864601,0.215243981345645,gene-HOXD9,HOXD9,anterior.sacral_vs_sacralized.caudal_by_SYMBOL
953.893655196875,-2.22802228161313,-0.110828916347368,0.21397724115238,-3.47076396110159,0.000518979979901617,0.0428241944279488,gene-HOXD10,HOXD10,anterior.sacral_vs_sacralized.caudal_by_SYMBOL
577.889532313097,-9.67207388576331,-0.0294624508424485,0.142490560233977,-6.3512119342773,2.13625150857366e-10,6.36212717767045e-07,gene-HOXD11,HOXD11,anterior.sacral_vs_sacralized.caudal_by_SYMBOL
207.049113003821,-11.5845467217291,-0.028802567661056,0.142277663599912,-6.33706193347587,2.34187873448334e-10,6.36212717767045e-07,gene-HOXD12,HOXD12,anterior.sacral_vs_sacralized.caudal_by_SYMBOL
116.993008706937,-7.41836427855773,-0.0282209178301558,0.142069117511828,-4.84133114411615,1.28972241889908e-06,0.000606814398092019,gene-HOXD13,HOXD13,anterior.sacral_vs_sacralized.caudal_by_SYMBOL
362.819017992474,0.863779949027741,0.604529589950469,0.366383541686986,2.93644790839515,0.00331994573943053,0.11386128258056,gene-HOXB8,HOXB8,anterior.sacral_vs_sacralized.caudal_by_SYMBOL
35.1055152453252,0.533864548897294,0.0300954029880209,0.138500232948956,0.939563940730995,0.347441279888136,0.696640819016617,gene-HOXB7,HOXB7,anterior.sacral_vs_sacralized.caudal_by_SYMBOL
2524.91405008108,0.640317716178529,0.509140284723427,0.218632017664991,3.26338865259596,0.00110088434329923,0.062783767699671,gene-HOXB6,HOXB6,anterior.sacral_vs_sacralized.caudal_by_SYMBOL
1722.78738740599,0.155385359154934,0.0601607374956793,0.119157378686118,0.861093458509613,0.389186571706623,0.725915884986982,gene-HOXB5,HOXB5,anterior.sacral_vs_sacralized.caudal_by_SYMBOL
1635.08646076836,0.78335059405579,0.677422731974987,0.213210369015923,3.95092223224613,7.78506203874281e-05,0.0133195334153763,gene-HOXB3,HOXB3,anterior.sacral_vs_sacralized.caudal_by_SYMBOL
976.827460535372,0.463190407781378,0.223962593742649,0.235976311571181,2.13505769145648,0.0327562979745249,0.301189010541856,gene-HOXB4,HOXB4,anterior.sacral_vs_sacralized.caudal_by_SYMBOL
131.877943640423,0.406008951125031,0.0520857862003248,0.141690498167364,1.09479498715573,0.273606463070465,0.640357361726866,gene-HOXB2,HOXB2,anterior.sacral_vs_sacralized.caudal_by_SYMBOL
370.051832921262,-1.00631999374273,-0.204863876476531,0.454030600667165,-2.57822966539409,0.00993079699451778,0.187601103575232,gene-HOXB1,HOXB1,anterior.sacral_vs_sacralized.caudal_by_SYMBOL
399.058790000999,0.863655174886166,0.127735728242135,0.219070612880336,2.20619885407296,0.0273700794866065,0.282465729346738,gene-HOXC8,HOXC8,anterior.sacral_vs_sacralized.caudal_by_SYMBOL
649.333898790001,0.720832803137196,0.0775361905598712,0.161462802224001,1.69792417674777,0.0895220735148354,0.426938339828749,gene-HOXC9,HOXC9,anterior.sacral_vs_sacralized.caudal_by_SYMBOL
2533.51764592367,-0.557190351655882,-0.161049671830862,0.231228532032738,-2.01515358724111,0.0438885588790363,0.332286703548522,gene-HOXC10,HOXC10,anterior.sacral_vs_sacralized.caudal_by_SYMBOL
400.465171960407,-8.75046622238872,-0.0460480550188125,0.149626617518595,-6.97674048893678,3.02106997848817e-12,1.51617431987059e-08,gene-HOXC11,HOXC11,anterior.sacral_vs_sacralized.caudal_by_SYMBOL
427.900804653701,-10.8592052377918,-0.0198992074618253,0.13987277062299,-5.56265607349744,2.65699216350992e-08,4.00036740138054e-05,gene-HOXC12,HOXC12,anterior.sacral_vs_sacralized.caudal_by_SYMBOL
122.203449222597,-10.9093208757902,-0.0106975856947252,0.138328437022792,-4.26798474425753,1.97246813517595e-05,0.00503347122766257,gene-HOXC13,HOXC13,anterior.sacral_vs_sacralized.caudal_by_SYMBOL
171.755041573494,-0.028873375659417,-0.00550325117438626,0.1239499217883,-0.101856434128369,0.918870630574605,0.976759301492352,gene-GDF11,GDF11,anterior.sacral_vs_sacralized.caudal_by_SYMBOL
