"ENTREZID","gene_label","Avg_LogFC","Avg_Padj","N_Records","Direction"
"423038","LYVE1",10.7860699082624,1.0993832220949e-24,1,"Up"
"395429","POSTN",10.7715187934658,1.2585131061668e-24,1,"Up"
"770907","KCNMB2",10.7193141283227,2.16668113340345e-24,1,"Up"
"417892","DCN",10.6239850514237,5.9139782349455e-24,1,"Up"
"420651","ZNF385D",10.425506636536,4.66291879085518e-23,1,"Up"
"428181","SKI",10.4153478106224,5.08268332138094e-23,1,"Up"
"423448","HHIPL1",10.3979186004933,5.98143945600465e-23,1,"Up"
"418625","ASB9",-10.3773238533836,7.27712980751173e-23,1,"Down"
"395625","EFNB2",10.2944503821263,1.69414592273891e-22,1,"Up"
"396548","COL6A3",10.2869290934542,1.79723159093992e-22,1,"Up"
"769989","C1QTNF5",10.2504300242195,2.57498207689358e-22,1,"Up"
"424546","ADGRL4",10.111639863593,1.05265658990128e-21,1,"Up"
"396361","INHBA",10.0858766994591,1.34444044405736e-21,1,"Up"
"374090","SEMA3C",10.0389449204386,2.12782718283697e-21,1,"Up"
"374039","OGN",10.0015490791765,3.05288280306683e-21,1,"Up"
"374251","TGFBR3",9.97048660205356,4.03669526465129e-21,1,"Up"
"420511","PLXDC2",9.95733051184414,4.53252035768836e-21,1,"Up"
"417305","GAS7",9.89317722375156,8.48325265061324e-21,1,"Up"
"771599","LRRN1",-9.885704325691,8.99561567972256e-21,1,"Down"
"417853","PTPRB",9.87576675238033,9.77829975609655e-21,1,"Up"
"396413","FGF2",9.85029087589073,1.24095103367931e-20,1,"Up"
"373992","FBN1",9.80605582086542,1.89604949585999e-20,1,"Up"
"769904","FAM26E",9.73232563269523,3.80989109097946e-20,1,"Up"
"395643","PDLIM4",9.72823990087362,3.90855833561108e-20,1,"Up"
"419856","CD34",9.70498393741391,4.84086897326408e-20,1,"Up"
"100857462","RAPGEF5",9.6312957680268,9.80413208523606e-20,1,"Up"
"417766","CTTNBP2",9.61211663924114,1.16499985108731e-19,1,"Up"
"419017","PRSS23",9.6078067250037,1.19815755586672e-19,1,"Up"
"417964","EMP1",9.56784075397826,1.74098028550893e-19,1,"Up"
"772178","EMCN",9.5447752840606,2.14643754723129e-19,1,"Up"
"395176","EBF2",9.53953001726124,2.22810992117581e-19,1,"Up"
"418779","DOCK9",9.49813513819675,3.27517124016359e-19,1,"Up"
"418294","C1S",9.4747272154722,4.04685443543841e-19,1,"Up"
"418180","RERGL",9.47103064288708,4.13960359642563e-19,1,"Up"
"769237","ABI3BP",9.44279994953846,5.35439872293048e-19,1,"Up"
"423805","MYOF",9.4013178737415,7.75533507664588e-19,1,"Up"
"420271","RSPO2",9.36197379586733,1.1128120555768e-18,1,"Up"
"395755","PODXL",9.34640848127914,1.27397623020747e-18,1,"Up"
"420999","GLIPR2",9.32459097903039,1.54692947955255e-18,1,"Up"
"418476","JAM2",9.25795018271607,2.85984882473206e-18,1,"Up"
"374068","CDH5",9.24421958931562,3.21453343463347e-18,1,"Up"
"420752","PDE1C",9.22353151452333,3.85540238111389e-18,1,"Up"
"417657","DUSP14",9.18414210255664,5.47327255349199e-18,1,"Up"
"430807","ESM1",9.18347943683483,5.47327255349199e-18,1,"Up"
"395148","NEBL",9.18105702694081,5.53630875837912e-18,1,"Up"
"421641","MYCT1",9.1717011656844,5.97299523650002e-18,1,"Up"
"418479","ADAMTS1",9.17042770577648,5.97899395102987e-18,1,"Up"
"422478","SH3D19",9.14615576269302,7.4070859871971e-18,1,"Up"
"396441","ELN",9.13008427167266,8.503153900574e-18,1,"Up"
"395828","CHRD",9.11346412153956,9.80950442981788e-18,1,"Up"
"416636","EMP2",9.10860042174859,1.01535558132577e-17,1,"Up"
"395155","DPYSL2",9.09608584134826,1.12776512718663e-17,1,"Up"
"418256","MFAP5",9.0623299714165,1.5222581535698e-17,1,"Up"
"424461","OLFM3",9.02818938203237,2.05986893651343e-17,1,"Up"
"427639","ARSI",-9.01993439361707,2.19916804780525e-17,1,"Down"
"776031","ANGPTL2",9.01311240302434,2.31747103035749e-17,1,"Up"
"419347","KCNG1",9.00480056060809,2.47564889200221e-17,1,"Up"
"420640","ANKRD28",8.9767658414548,3.16432608778488e-17,1,"Up"
